MZ334492.1_orf227	98fa72610c4f503406235def8dc7e5c6	608	Coils	Coil	Coil	273	293	-	T	24-06-2023	-	-
MZ334492.1_orf227	98fa72610c4f503406235def8dc7e5c6	608	Coils	Coil	Coil	13	33	-	T	24-06-2023	-	-
MZ334492.1_orf227	98fa72610c4f503406235def8dc7e5c6	608	MobiDBLite	mobidb-lite	consensus disorder prediction	75	109	-	T	24-06-2023	-	-
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	SMART	SM00486	polmehr3	149	603	1.6E-45	T	24-06-2023	IPR006172	DNA-directed DNA polymerase, family B
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	Gene3D	G3DSA:1.10.132.60	-	690	864	7.5E-13	T	24-06-2023	IPR042087	DNA polymerase family B, thumb domain
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	SUPERFAMILY	SSF53098	Ribonuclease H-like	13	385	1.27E-56	T	24-06-2023	IPR012337	Ribonuclease H-like superfamily
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	Gene3D	G3DSA:3.30.342.10	DNA Polymerase, chain B, domain 1	16	132	4.2E-11	T	24-06-2023	-	-
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	Gene3D	G3DSA:3.30.420.10	-	152	365	2.5E-36	T	24-06-2023	IPR036397	Ribonuclease H superfamily
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	Gene3D	G3DSA:3.90.1600.10	Palm domain of DNA polymerase	413	689	2.3E-40	T	24-06-2023	IPR023211	DNA polymerase, palm domain superfamily
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	PANTHER	PTHR10322	DNA POLYMERASE CATALYTIC SUBUNIT	24	757	3.6E-64	T	24-06-2023	-	-
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	Pfam	PF00136	DNA polymerase family B	391	727	5.6E-25	T	24-06-2023	IPR006134	DNA-directed DNA polymerase, family B, multifunctional domain
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	Pfam	PF03104	DNA polymerase family B, exonuclease domain	80	276	1.2E-18	T	24-06-2023	IPR006133	DNA-directed DNA polymerase, family B, exonuclease domain
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	PRINTS	PR00106	DNA-directed DNA-polymerase family B signature	589	597	2.7E-5	T	24-06-2023	IPR006172	DNA-directed DNA polymerase, family B
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	PRINTS	PR00106	DNA-directed DNA-polymerase family B signature	435	448	2.7E-5	T	24-06-2023	IPR006172	DNA-directed DNA polymerase, family B
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	PRINTS	PR00106	DNA-directed DNA-polymerase family B signature	536	548	2.7E-5	T	24-06-2023	IPR006172	DNA-directed DNA polymerase, family B
MZ334492.1_orf1490	125e12a3e08bfc89195878b039945aa6	864	SUPERFAMILY	SSF56672	DNA/RNA polymerases	404	857	4.5E-74	T	24-06-2023	IPR043502	DNA/RNA polymerase superfamily
MZ334492.1_orf155	cd4ff84fe7a0c9c609716bced63cc19a	1041	MobiDBLite	mobidb-lite	consensus disorder prediction	137	156	-	T	24-06-2023	-	-
MZ334492.1_orf155	cd4ff84fe7a0c9c609716bced63cc19a	1041	MobiDBLite	mobidb-lite	consensus disorder prediction	123	162	-	T	24-06-2023	-	-
MZ334492.1_orf1181	4596356b96e2aa548ae01945039b7ac2	599	SMART	SM00491	Cxpdneu3	445	567	3.0E-6	T	24-06-2023	IPR006555	ATP-dependent helicase, C-terminal
MZ334492.1_orf1181	4596356b96e2aa548ae01945039b7ac2	599	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	421	586	1.62E-12	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
