locus_tag	ftype	length_bp	gene	EC_number	COG	product
CHOFMECA_00001	CDS	318				hypothetical protein
CHOFMECA_00002	CDS	438				hypothetical protein
CHOFMECA_00003	CDS	222				hypothetical protein
CHOFMECA_00004	CDS	384				hypothetical protein
CHOFMECA_00005	CDS	252				hypothetical protein
CHOFMECA_00006	CDS	210				hypothetical protein
CHOFMECA_00007	CDS	177				hypothetical protein
CHOFMECA_00008	CDS	96				hypothetical protein
CHOFMECA_00009	CDS	198				hypothetical protein
CHOFMECA_00010	CDS	162				hypothetical protein
CHOFMECA_00011	CDS	1278				hypothetical protein
CHOFMECA_00012	CDS	321				hypothetical protein
CHOFMECA_00013	CDS	279				hypothetical protein
CHOFMECA_00014	CDS	147				hypothetical protein
CHOFMECA_00015	CDS	471				hypothetical protein
CHOFMECA_00016	CDS	321				hypothetical protein
CHOFMECA_00017	CDS	378				hypothetical protein
CHOFMECA_00018	CDS	531				hypothetical protein
CHOFMECA_00019	CDS	369				hypothetical protein
CHOFMECA_00020	CDS	297				hypothetical protein
CHOFMECA_00021	CDS	2451				hypothetical protein
CHOFMECA_00022	CDS	240				hypothetical protein
CHOFMECA_00023	CDS	213				hypothetical protein
CHOFMECA_00024	CDS	171				hypothetical protein
CHOFMECA_00025	CDS	228				hypothetical protein
CHOFMECA_00026	CDS	258				hypothetical protein
CHOFMECA_00027	CDS	147				hypothetical protein
CHOFMECA_00028	CDS	246				hypothetical protein
CHOFMECA_00029	CDS	333				hypothetical protein
CHOFMECA_00030	CDS	252				hypothetical protein
CHOFMECA_00031	CDS	234				hypothetical protein
CHOFMECA_00032	CDS	162				hypothetical protein
CHOFMECA_00033	CDS	285				hypothetical protein
CHOFMECA_00034	CDS	333				hypothetical protein
CHOFMECA_00035	CDS	198				hypothetical protein
CHOFMECA_00036	CDS	585				hypothetical protein
CHOFMECA_00037	CDS	543				hypothetical protein
CHOFMECA_00038	CDS	210				hypothetical protein
CHOFMECA_00039	CDS	195				hypothetical protein
CHOFMECA_00040	CDS	210				hypothetical protein
CHOFMECA_00041	CDS	885				hypothetical protein
CHOFMECA_00042	CDS	6477				hypothetical protein
CHOFMECA_00043	CDS	219				hypothetical protein
CHOFMECA_00044	CDS	1614				hypothetical protein
CHOFMECA_00045	CDS	663	uppS_1	2.5.1.89		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
CHOFMECA_00046	CDS	642				hypothetical protein
CHOFMECA_00047	CDS	393	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
CHOFMECA_00048	CDS	258				hypothetical protein
CHOFMECA_00049	CDS	297				hypothetical protein
CHOFMECA_00050	CDS	1899				hypothetical protein
CHOFMECA_00051	CDS	642	psmB	3.4.25.1	COG0638	Proteasome subunit beta
CHOFMECA_00052	CDS	669	pyrH	2.7.4.22	COG0528	Uridylate kinase
CHOFMECA_00053	CDS	261				hypothetical protein
CHOFMECA_00054	CDS	1239				hypothetical protein
CHOFMECA_00055	CDS	300	cutA		COG1324	Divalent-cation tolerance protein CutA
CHOFMECA_00056	CDS	135				hypothetical protein
