	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000144.1_1	QGNH01000144.1	QGNH01000144.1	1	3	1256	-1	D									PD-(D/E)XK nuclease superfamily [PF12705.10]								0	False	F
QGNH01000144.1_2	QGNH01000144.1	QGNH01000144.1	2	1306	1761	-1	E																	0	False	F
QGNH01000144.1_3	QGNH01000144.1	QGNH01000144.1	3	1761	2054	-1	E			YP_008058752.1	YP_008058752.1 hypothetical protein M198_gp62 [Haloarcula hispanica tailed virus 1]	False	0.373	61.0	4.495e-11						VOG14636	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000144.1_4	QGNH01000144.1	QGNH01000144.1	4	2063	2308	-1	E																	0	False	F
QGNH01000144.1_5	QGNH01000144.1	QGNH01000144.1	5	2305	2769	-1	D			YP_009812329.1	YP_009812329.1 HNH endonuclease [Escherichia phage LL2]	False	0.452	118.0	8.482e-30	HNH endonuclease [PF13392.9]					VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000144.1_6	QGNH01000144.1	QGNH01000144.1	6	2772	2966	-1	E																	0	False	F
QGNH01000144.1_7	QGNH01000144.1	QGNH01000144.1	7	2966	4972	-1	C	K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	YP_009604324.1	YP_009604324.1 DNA polymerase [Pseudomonas phage phiR18]	False	0.229	180.0	3.315e-45	DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01000144.1_8	QGNH01000144.1	QGNH01000144.1	8	4969	5508	-1	D			YP_009223806.1	YP_009223806.1 HNH endonuclease [Geobacillus virus E3]	False	0.354	78.0	1.148e-15	AP2 domain [PF00847.23]; HNH endonuclease [PF13392.9]								0	False	F
QGNH01000144.1_9	QGNH01000144.1	QGNH01000144.1	9	5633	6073	-1	E																	0	False	
QGNH01000144.1_10	QGNH01000144.1	QGNH01000144.1	10	6143	6388	-1	E																	0	False	
QGNH01000144.1_11	QGNH01000144.1	QGNH01000144.1	11	6390	6560	-1	E																	0	False	
QGNH01000144.1_12	QGNH01000144.1	QGNH01000144.1	12	6562	7128	-1	E			YP_009803168.1	YP_009803168.1 SprT-like protease [Microbacterium phage Zeta1847]	False	0.511	179.0	4.171e-50						VOG18148	REFSEQ SprT-like protease; Xu	Xu	0	False	
QGNH01000144.1_13	QGNH01000144.1	QGNH01000144.1	13	7128	7331	-1	E																	0	False	
QGNH01000144.1_14	QGNH01000144.1	QGNH01000144.1	14	7610	7708	-1	E																	0	False	
QGNH01000144.1_15	QGNH01000144.1	QGNH01000144.1	15	7712	8518	-1	E			YP_009031619.1	YP_009031619.1 glutamine amidotransferase domain [Mycobacterium phage MosMoris]	False	0.27	87.0	1.336e-17						VOG24830	REFSEQ glutamine amidotransferase domain; Xu	Xu	0	False	
QGNH01000144.1_16	QGNH01000144.1	QGNH01000144.1	16	8518	9723	-1	D			YP_009031618.1	YP_009031618.1 glutamine amidotransferase domain [Mycobacterium phage MosMoris]	False	0.256	102.0	1.139e-21	Putative amidoligase enzyme [PF12224.11]					VOG24828	REFSEQ glutamine amidotransferase domain; Xu	Xu	0	False	
QGNH01000144.1_17	QGNH01000144.1	QGNH01000144.1	17	9796	10011	-1	E																	0	False	
QGNH01000144.1_18	QGNH01000144.1	QGNH01000144.1	18	10362	10511	-1	E																	0	False	
QGNH01000144.1_19	QGNH01000144.1	QGNH01000144.1	19	10556	10759	-1	E																	0	False	
QGNH01000144.1_20	QGNH01000144.1	QGNH01000144.1	20	10796	10963	-1	E																	0	False	
QGNH01000144.1_21	QGNH01000144.1	QGNH01000144.1	21	11412	11774	1	E																	0	False	
QGNH01000144.1_22	QGNH01000144.1	QGNH01000144.1	22	11820	12212	1	E																	0	False	
QGNH01000144.1_23	QGNH01000144.1	QGNH01000144.1	23	12209	12457	1	E																	0	False	
QGNH01000144.1_24	QGNH01000144.1	QGNH01000144.1	24	12450	12851	1	E																	0	False	
QGNH01000144.1_25	QGNH01000144.1	QGNH01000144.1	25	12848	14782	1	E			YP_010668098.1	YP_010668098.1 terminase large subunit [Burkholderia phage Magia]	False	0.241	90.0	3.635e-17						VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
QGNH01000144.1_26	QGNH01000144.1	QGNH01000144.1	26	14817	16682	1	E																	0	False	
QGNH01000144.1_27	QGNH01000144.1	QGNH01000144.1	27	16682	16945	1	E																	0	False	
QGNH01000144.1_28	QGNH01000144.1	QGNH01000144.1	28	16945	17376	1	E																	0	False	
QGNH01000144.1_29	QGNH01000144.1	QGNH01000144.1	29	17376	17666	1	E																	0	False	
QGNH01000144.1_30	QGNH01000144.1	QGNH01000144.1	30	17748	18815	1	E																	0	False	
QGNH01000144.1_31	QGNH01000144.1	QGNH01000144.1	31	18867	19919	1	E																	0	False	
QGNH01000144.1_32	QGNH01000144.1	QGNH01000144.1	32	19980	20858	1	E																	0	False	
QGNH01000144.1_33	QGNH01000144.1	QGNH01000144.1	33	20938	21171	1	E																	0	False	
QGNH01000144.1_34	QGNH01000144.1	QGNH01000144.1	34	21182	21394	1	E																	0	False	
QGNH01000144.1_35	QGNH01000144.1	QGNH01000144.1	35	21397	21549	1	E																	0	False	
QGNH01000144.1_36	QGNH01000144.1	QGNH01000144.1	36	21546	22823	1	E																	0	False	
QGNH01000144.1_37	QGNH01000144.1	QGNH01000144.1	37	22897	23577	1	E																	0	False	
QGNH01000144.1_38	QGNH01000144.1	QGNH01000144.1	38	23648	26443	1	D										CBM12	CBM12 Modules of approx. 40-60 residues. The majority of these modules is found among chitinases where the function is chitin-binding. Distantly related to the CBM5 family.	3.2.1.14,3.2.1.-	CBM12.hmm				0	False	
QGNH01000144.1_39	QGNH01000144.1	QGNH01000144.1	39	26443	26895	1	E																	0	False	
QGNH01000144.1_40	QGNH01000144.1	QGNH01000144.1	40	26905	27309	1	E																	0	False	
QGNH01000144.1_41	QGNH01000144.1	QGNH01000144.1	41	27319	27843	1	D									Sulfotransferase domain [PF00685.30]								0	False	MK
QGNH01000144.1_42	QGNH01000144.1	QGNH01000144.1	42	27843	28181	1	E																	0	False	
QGNH01000144.1_43	QGNH01000144.1	QGNH01000144.1	43	28184	29707	1	E																	0	False	
QGNH01000144.1_44	QGNH01000144.1	QGNH01000144.1	44	29729	30328	1	E																	0	False	
QGNH01000144.1_45	QGNH01000144.1	QGNH01000144.1	45	30338	31306	1	E																	0	False	
QGNH01000144.1_46	QGNH01000144.1	QGNH01000144.1	46	31303	36030	1	E																	0	False	F
QGNH01000144.1_47	QGNH01000144.1	QGNH01000144.1	47	36027	36314	1	E																	0	False	F
QGNH01000144.1_48	QGNH01000144.1	QGNH01000144.1	48	36204	36617	-1	E																	0	False	F
QGNH01000144.1_49	QGNH01000144.1	QGNH01000144.1	49	36938	37780	-1	E																	0	False	F
QGNH01000144.1_50	QGNH01000144.1	QGNH01000144.1	50	37780	38097	-1	E																	0	False	F
QGNH01000144.1_51	QGNH01000144.1	QGNH01000144.1	51	38152	38919	-1	E																	0	False	F
