	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001172.1_1	QGNH01001172.1	QGNH01001172.1	1	50	2302	-1	D			YP_009103725.1	YP_009103725.1 major head and protease protein [Shewanella sp. phage 1/44]	False	0.231	207.0	2.228e-53	MER0253184	S14	MER0253184 - family S14 unassigned peptidases (Cupriavidus necator) [S14.UPW]#S14#{peptidase unit: 217-678}~source YP_004685026~	False	264.0	1.3590000000000001e-71	0.336		VOG04241	sp|Q9T1W1|CAPSD_BPMU Major capsid protein; XhXs	Xs;Xh	0	False	VPTF
QGNH01001172.1_2	QGNH01001172.1	QGNH01001172.1	2	2315	2800	-1	D																Ferritin-like domain [PF00210.27]				0	False	TF
QGNH01001172.1_3	QGNH01001172.1	QGNH01001172.1	3	3336	4055	1	E																				0	False	TF
QGNH01001172.1_4	QGNH01001172.1	QGNH01001172.1	4	4052	5746	-1	D			YP_002321457.1	YP_002321457.1 portal protein [Stenotrophomonas phage S1]	False	0.361	280.0	2.454e-79								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xr;Xp;Xs	0	False	VTF
QGNH01001172.1_5	QGNH01001172.1	QGNH01001172.1	5	5784	6038	-1	E																				0	False	T
QGNH01001172.1_6	QGNH01001172.1	QGNH01001172.1	6	6040	7932	-1	D			YP_009797490.1	YP_009797490.1 terminase large subunit [Faecalibacterium phage FP_Toutatis]	True	0.42	431.0	1.186e-129								Terminase large subunit gpA, endonuclease domain [PF20454.1]; Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xr;Xh	0	False	VT
QGNH01001172.1_7	QGNH01001172.1	QGNH01001172.1	7	7935	8525	-1	E																				0	False	T
QGNH01001172.1_8	QGNH01001172.1	QGNH01001172.1	8	8606	8788	1	E																				0	False	T
QGNH01001172.1_9	QGNH01001172.1	QGNH01001172.1	9	8802	9332	1	D																Protein of unknown function (DUF3489) [PF11994.11]				0	False	T
QGNH01001172.1_10	QGNH01001172.1	QGNH01001172.1	10	9333	10322	-1	D			YP_009199114.1	YP_009199114.1 integrase [Brevibacillus phage Jenst]	False	0.224	81.0	2.472e-15								Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	True	VT
QGNH01001172.1_11	QGNH01001172.1	QGNH01001172.1	11	10319	11239	-1	D																Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VT
QGNH01001172.1_12	QGNH01001172.1	QGNH01001172.1	12	11236	12450	-1	D			YP_010674660.1	YP_010674660.1 integrase [Gordonia phage EpicDab]	False	0.223	75.0	5.232e-13								Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	True	VT
QGNH01001172.1_13	QGNH01001172.1	QGNH01001172.1	13	12850	13179	1	E																				0	False	T
QGNH01001172.1_14	QGNH01001172.1	QGNH01001172.1	14	13221	14474	-1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.43	305.0	8.778e-90								DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	T
QGNH01001172.1_15	QGNH01001172.1	QGNH01001172.1	15	14593	15105	-1	E																				0	False	T
QGNH01001172.1_16	QGNH01001172.1	QGNH01001172.1	16	15214	16782	-1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.338	263.0	7.488000000000001e-74								DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	T
QGNH01001172.1_17	QGNH01001172.1	QGNH01001172.1	17	17118	17450	-1	E																				0	False	T
QGNH01001172.1_18	QGNH01001172.1	QGNH01001172.1	18	18368	18760	-1	E																				0	False	TF
QGNH01001172.1_19	QGNH01001172.1	QGNH01001172.1	19	18897	19181	-1	D																Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]; Helix-turn-helix [PF01381.25]				0	False	TF
QGNH01001172.1_20	QGNH01001172.1	QGNH01001172.1	20	19231	19719	-1	E																				0	False	TF
QGNH01001172.1_21	QGNH01001172.1	QGNH01001172.1	21	20176	21093	1	D																Domain of unknown function (DUF4357) [PF14267.9]				0	False	TF
QGNH01001172.1_22	QGNH01001172.1	QGNH01001172.1	22	21444	23222	1	E																				0	False	TF
QGNH01001172.1_23	QGNH01001172.1	QGNH01001172.1	23	23365	23586	1	D																Ig-like domain from next to BRCA1 gene [PF16158.8]				0	False	TF
