	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001536.1_1	QGNH01001536.1	QGNH01001536.1	1	3	1301	-1	E																	0	False	F
QGNH01001536.1_2	QGNH01001536.1	QGNH01001536.1	2	1291	3867	-1	E																	0	False	F
QGNH01001536.1_3	QGNH01001536.1	QGNH01001536.1	3	3867	5513	-1	E																	0	False	F
QGNH01001536.1_4	QGNH01001536.1	QGNH01001536.1	4	5541	6134	-1	E																	0	False	
QGNH01001536.1_5	QGNH01001536.1	QGNH01001536.1	5	6148	6927	-1	E														VOG01328	sp|Q01074|GP7_BPP22 Internal virion protein gp7; XhXpXrXs	Xp;Xh;Xs;Xr	0	False	V
QGNH01001536.1_6	QGNH01001536.1	QGNH01001536.1	6	6915	7958	-1	E																	0	False	
QGNH01001536.1_7	QGNH01001536.1	QGNH01001536.1	7	8194	9735	-1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.315	244.0	1.094e-67	Phage stabilisation protein [PF11134.11]					VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	
QGNH01001536.1_8	QGNH01001536.1	QGNH01001536.1	8	9757	10191	-1	E																	0	False	
QGNH01001536.1_9	QGNH01001536.1	QGNH01001536.1	9	10202	11008	-1	E														VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001536.1_10	QGNH01001536.1	QGNH01001536.1	10	11015	11554	-1	E																	0	False	
QGNH01001536.1_11	QGNH01001536.1	QGNH01001536.1	11	11585	11818	-1	E																	0	False	
QGNH01001536.1_12	QGNH01001536.1	QGNH01001536.1	12	11870	13093	-1	D			YP_009222587.1	YP_009222587.1 major head protein [Rhodoferax phage P26218]	False	0.292	175.0	9.002e-46	P22 coat protein - gene protein 5 [PF11651.11]								0	False	
QGNH01001536.1_13	QGNH01001536.1	QGNH01001536.1	13	13265	14023	-1	E																	0	False	F
QGNH01001536.1_14	QGNH01001536.1	QGNH01001536.1	14	14020	14373	-1	E																	0	False	F
QGNH01001536.1_15	QGNH01001536.1	QGNH01001536.1	15	14370	15287	-1	D			YP_009217780.1	YP_009217780.1 metallo-endopeptidase [Microcystis phage MaMV-DC]	False	0.333	76.0	1.464e-13		GH104	GH104 peptidoglycan lytic transglycosylase (EC 3.2.1.-)	4.2.2.n1	GH104.hmm				0	False	F
QGNH01001536.1_16	QGNH01001536.1	QGNH01001536.1	16	15284	17551	-1	D			YP_007518354.1	YP_007518354.1 portal protein [Vibrio phage VvAW1]	False	0.255	235.0	2.143e-62	Phage P22-like portal protein [PF16510.8]					VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xh;Xs;Xr	0	False	VF
QGNH01001536.1_17	QGNH01001536.1	QGNH01001536.1	17	17555	17722	-1	E																	0	False	F
QGNH01001536.1_18	QGNH01001536.1	QGNH01001536.1	18	17719	18546	-1	C	K06909	phage terminase large subunit	YP_010671616.1	YP_010671616.1 putative TerL [Pseudomonas phage Itty13]	False	0.351	149.0	2.385e-38						VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	F
