	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000635.1_1	QGNH01000635.1	QGNH01000635.1	1	3	374	-1	E																	0	False	F
QGNH01000635.1_2	QGNH01000635.1	QGNH01000635.1	2	465	608	-1	E																	0	False	F
QGNH01000635.1_3	QGNH01000635.1	QGNH01000635.1	3	649	852	-1	E																	0	False	F
QGNH01000635.1_4	QGNH01000635.1	QGNH01000635.1	4	873	1334	-1	E																	0	False	F
QGNH01000635.1_5	QGNH01000635.1	QGNH01000635.1	5	1331	2665	-1	E																	0	False	F
QGNH01000635.1_6	QGNH01000635.1	QGNH01000635.1	6	2662	2922	-1	E																	0	False	F
QGNH01000635.1_7	QGNH01000635.1	QGNH01000635.1	7	3131	3271	-1	E																	0	False	F
QGNH01000635.1_8	QGNH01000635.1	QGNH01000635.1	8	3285	3536	-1	E			YP_009796602.1	YP_009796602.1 hypothetical protein HOS55_gp051 [Pseudomonas phage PMBT3]	False	0.508	76.0	1.952e-16						VOG02268	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000635.1_9	QGNH01000635.1	QGNH01000635.1	9	3675	3812	-1	E																	0	False	F
QGNH01000635.1_10	QGNH01000635.1	QGNH01000635.1	10	3799	4095	-1	E																	0	False	F
QGNH01000635.1_11	QGNH01000635.1	QGNH01000635.1	11	4313	4471	-1	E																	0	False	F
QGNH01000635.1_12	QGNH01000635.1	QGNH01000635.1	12	4631	4813	-1	E																	0	False	F
QGNH01000635.1_13	QGNH01000635.1	QGNH01000635.1	13	4861	5055	-1	E																	0	False	F
QGNH01000635.1_14	QGNH01000635.1	QGNH01000635.1	14	5126	5953	-1	D			YP_239766.1	YP_239766.1 ParB-like partition protein [Staphylococcus phage 85]	False	0.282	88.0	6.256e-18	Family of unknown function (DUF6551) [PF20188.1]					VOG02129	REFSEQ ParB-like partition protein; Xu	Xu	0	False	
QGNH01000635.1_15	QGNH01000635.1	QGNH01000635.1	15	5950	6825	-1	E			YP_010772390.1	YP_010772390.1 plasmid replication/partition related protein [Methanoculleus virus L4768]	False	0.455	160.0	4.921000000000001e-42									0	False	
QGNH01000635.1_16	QGNH01000635.1	QGNH01000635.1	16	6900	7067	1	E																	0	False	
QGNH01000635.1_17	QGNH01000635.1	QGNH01000635.1	17	7054	7245	-1	E																	0	False	
QGNH01000635.1_18	QGNH01000635.1	QGNH01000635.1	18	7288	7521	-1	D									Protein of unknown function (DUF739) [PF05339.14]								0	False	
QGNH01000635.1_19	QGNH01000635.1	QGNH01000635.1	19	7523	7948	-1	E																	0	False	
QGNH01000635.1_20	QGNH01000635.1	QGNH01000635.1	20	7926	8636	-1	E																	0	False	
QGNH01000635.1_21	QGNH01000635.1	QGNH01000635.1	21	8647	8943	-1	D			YP_239524.1	YP_239524.1 transcriptional regulator [Staphylococcus phage 187]	False	0.538	74.0	1.355e-15	Helix-turn-helix domain [PF12844.10]								0	False	
QGNH01000635.1_22	QGNH01000635.1	QGNH01000635.1	22	9180	9503	1	D			YP_164384.1	YP_164384.1 transcriptional regulator [Bacillus phage BCASJ1c]	False	0.585	78.0	1.58e-16	Helix-turn-helix domain [PF12844.10]								0	False	
QGNH01000635.1_23	QGNH01000635.1	QGNH01000635.1	23	9517	10206	1	D									IrrE N-terminal-like domain [PF06114.16]								0	False	
QGNH01000635.1_24	QGNH01000635.1	QGNH01000635.1	24	10221	11402	1	D			YP_009797257.1	YP_009797257.1 tyrosine-type recombinase/integrase [Faecalibacterium phage FP_Lugh]	False	0.327	199.0	4.311e-54	Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	V
QGNH01000635.1_25	QGNH01000635.1	QGNH01000635.1	25	11749	11964	1	E																	0	False	
QGNH01000635.1_26	QGNH01000635.1	QGNH01000635.1	26	11999	12286	-1	E																	0	False	
QGNH01000635.1_27	QGNH01000635.1	QGNH01000635.1	27	12547	12843	-1	E																	0	False	
QGNH01000635.1_28	QGNH01000635.1	QGNH01000635.1	28	12919	13143	-1	E																	0	False	
