locus_tag	ftype	length_bp	gene	EC_number	COG	product
OKCMKEGB_00001	CDS	1329				hypothetical protein
OKCMKEGB_00002	CDS	1662	ilvD	4.2.1.9		Dihydroxy-acid dehydratase
OKCMKEGB_00003	CDS	1851	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OKCMKEGB_00004	CDS	1815				hypothetical protein
OKCMKEGB_00005	CDS	1035				hypothetical protein
OKCMKEGB_00006	CDS	1161	glmU_1		COG1208	Bifunctional protein GlmU
OKCMKEGB_00007	CDS	381				hypothetical protein
OKCMKEGB_00008	CDS	726				hypothetical protein
OKCMKEGB_00009	CDS	675				hypothetical protein
OKCMKEGB_00010	CDS	624				hypothetical protein
OKCMKEGB_00011	CDS	360				hypothetical protein
OKCMKEGB_00012	CDS	4320				hypothetical protein
OKCMKEGB_00013	CDS	1023	fsr_1	1.8.98.3	COG1035	Coenzyme F420-dependent sulfite reductase
OKCMKEGB_00014	tRNA	75				tRNA-Ala(ggc)
OKCMKEGB_00015	tRNA	77				tRNA-Ile(gat)
OKCMKEGB_00016	CDS	351				hypothetical protein
OKCMKEGB_00017	CDS	1242	leuC_1	4.2.1.33	COG0065	Isopropylmalate/citramalate isomerase large subunit
OKCMKEGB_00018	CDS	213				hypothetical protein
OKCMKEGB_00019	CDS	144				hypothetical protein
OKCMKEGB_00020	CDS	1212	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
OKCMKEGB_00021	CDS	792	purE_1	5.4.99.18		N5-carboxyaminoimidazole ribonucleotide mutase
OKCMKEGB_00022	CDS	3696	ycf3_1			Photosystem I assembly protein Ycf3
OKCMKEGB_00023	CDS	2499				hypothetical protein
OKCMKEGB_00024	CDS	588		3.6.1.9		dTTP/UTP pyrophosphatase
OKCMKEGB_00025	CDS	285				hypothetical protein
OKCMKEGB_00026	CDS	1779	iolD_1	3.7.1.22		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
OKCMKEGB_00027	CDS	636				hypothetical protein
OKCMKEGB_00028	CDS	801			COG0668	Small-conductance mechanosensitive channel MscMJ
OKCMKEGB_00029	CDS	507				hypothetical protein
OKCMKEGB_00030	CDS	2274	secD_1			Protein translocase subunit SecD
OKCMKEGB_00031	CDS	1107				hypothetical protein
OKCMKEGB_00032	CDS	1140				hypothetical protein
OKCMKEGB_00033	CDS	1233	eif2g		COG5257	Translation initiation factor 2 subunit gamma
OKCMKEGB_00034	CDS	366	vapC9	3.1.-.-	COG1412	Ribonuclease VapC9
OKCMKEGB_00035	CDS	570	rpoE1	2.7.7.6	COG1095	DNA-directed RNA polymerase subunit E'
OKCMKEGB_00036	CDS	186	spt4		COG2093	Transcription elongation factor Spt4
OKCMKEGB_00037	CDS	582		2.7.1.-	COG1909	GTP-dependent dephospho-CoA kinase
OKCMKEGB_00038	CDS	339			COG2004	30S ribosomal protein S24e
OKCMKEGB_00039	CDS	150			COG1998	30S ribosomal protein S27ae
OKCMKEGB_00040	CDS	405	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
OKCMKEGB_00041	CDS	2520				hypothetical protein
OKCMKEGB_00042	CDS	789	filR1_1		COG4742	Methanogenesis regulatory protein FilR1
OKCMKEGB_00043	CDS	507	mtbC_1		COG5012	Dimethylamine corrinoid protein
OKCMKEGB_00044	CDS	1068	mtbB1_1	2.1.1.249		Dimethylamine methyltransferase MtbB1
OKCMKEGB_00045	CDS	312	mtbB1_2	2.1.1.249		Dimethylamine methyltransferase MtbB1
OKCMKEGB_00046	CDS	1503	potE			Putrescine transporter PotE
OKCMKEGB_00047	CDS	897				hypothetical protein
OKCMKEGB_00048	CDS	471	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
OKCMKEGB_00049	CDS	177				hypothetical protein
OKCMKEGB_00050	CDS	153				hypothetical protein
OKCMKEGB_00051	CDS	585				hypothetical protein
OKCMKEGB_00052	CDS	1404	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
OKCMKEGB_00053	CDS	267				hypothetical protein
OKCMKEGB_00054	tRNA	78				tRNA-Glu(ctc)
OKCMKEGB_00055	CDS	1248	pan1		COG1222	Proteasome-activating nucleotidase 1
OKCMKEGB_00056	CDS	855				hypothetical protein
OKCMKEGB_00057	CDS	1983	uvrB			UvrABC system protein B
OKCMKEGB_00058	tRNA	75				tRNA-Gly(tcc)
OKCMKEGB_00059	CDS	210				hypothetical protein
OKCMKEGB_00060	CDS	954				hypothetical protein
OKCMKEGB_00061	CDS	888	uvsE	3.-.-.-		UV DNA damage endonuclease
OKCMKEGB_00062	CDS	585				hypothetical protein
OKCMKEGB_00063	CDS	1431				hypothetical protein
OKCMKEGB_00064	tRNA	88				tRNA-Leu(tag)
OKCMKEGB_00065	CDS	567				hypothetical protein
OKCMKEGB_00066	CDS	399				hypothetical protein
OKCMKEGB_00067	CDS	690				hypothetical protein
OKCMKEGB_00068	CDS	168				hypothetical protein
OKCMKEGB_00069	CDS	168				hypothetical protein
OKCMKEGB_00070	CDS	462	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
OKCMKEGB_00071	CDS	309	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
OKCMKEGB_00072	CDS	336	hcaC			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
OKCMKEGB_00073	CDS	495				hypothetical protein
OKCMKEGB_00074	CDS	897				hypothetical protein
OKCMKEGB_00075	CDS	297				hypothetical protein
OKCMKEGB_00076	CDS	855				hypothetical protein
OKCMKEGB_00077	CDS	300				hypothetical protein
OKCMKEGB_00078	CDS	1710	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OKCMKEGB_00079	CDS	705	rps3ae		COG1890	30S ribosomal protein S3Ae
OKCMKEGB_00080	CDS	1509	serS2	6.1.1.11	COG0172	Type-2 serine--tRNA ligase
OKCMKEGB_00081	CDS	549	afung	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
OKCMKEGB_00082	CDS	246				hypothetical protein
OKCMKEGB_00083	CDS	1305				hypothetical protein
OKCMKEGB_00084	CDS	1191	glmU_2		COG1208	Bifunctional protein GlmU
OKCMKEGB_00085	CDS	1302	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OKCMKEGB_00086	CDS	1845	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OKCMKEGB_00087	CDS	1218	glmU_3		COG1208	Bifunctional protein GlmU
OKCMKEGB_00088	CDS	459			COG0184	30S ribosomal protein S15
OKCMKEGB_00089	CDS	1167				hypothetical protein
OKCMKEGB_00090	CDS	498				hypothetical protein
OKCMKEGB_00091	CDS	609				hypothetical protein
OKCMKEGB_00092	CDS	474				hypothetical protein
OKCMKEGB_00093	CDS	1236	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
OKCMKEGB_00094	rRNA	1480				16S ribosomal RNA
OKCMKEGB_00095	tRNA	73				tRNA-Ala(tgc)
OKCMKEGB_00096	rRNA	2903				23S ribosomal RNA
OKCMKEGB_00097	rRNA	117				5S ribosomal RNA
OKCMKEGB_00098	tRNA	72				tRNA-Cys(gca)
OKCMKEGB_00099	rRNA	116				5S ribosomal RNA
OKCMKEGB_00100	CDS	1113	dadD_1	3.5.4.31		5'-deoxyadenosine deaminase
OKCMKEGB_00101	CDS	453			COG0589	Universal stress protein
OKCMKEGB_00102	CDS	852			COG0517	putative protein
OKCMKEGB_00103	CDS	684	arfC	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
OKCMKEGB_00104	CDS	507				hypothetical protein
OKCMKEGB_00105	CDS	645	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
OKCMKEGB_00106	CDS	726				hypothetical protein
OKCMKEGB_00107	CDS	804	cysG	4.99.1.4		Siroheme synthase
OKCMKEGB_00108	CDS	354				hypothetical protein
OKCMKEGB_00109	CDS	486				hypothetical protein
OKCMKEGB_00110	CDS	732		2.1.1.107	COG0007	S-adenosyl-L-methionine-dependent uroporphyrinogen III methyltransferase
OKCMKEGB_00111	CDS	612				hypothetical protein
OKCMKEGB_00112	CDS	558	cbiT	2.1.1.196	COG2242	putative cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
OKCMKEGB_00113	CDS	1476	cobQ			Cobyric acid synthase
OKCMKEGB_00114	CDS	1062	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
OKCMKEGB_00115	CDS	675	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
OKCMKEGB_00116	CDS	1572	menF	5.4.4.2		Isochorismate synthase MenF
OKCMKEGB_00117	CDS	591	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
OKCMKEGB_00118	CDS	546		2.7.4.3	COG1936	Putative adenylate kinase
OKCMKEGB_00119	CDS	198				hypothetical protein
OKCMKEGB_00120	CDS	462				hypothetical protein
OKCMKEGB_00121	CDS	519		2.7.7.1	COG1056	Nicotinamide-nucleotide adenylyltransferase
OKCMKEGB_00122	CDS	1038	fpoF_1	1.12.98.3	COG1035	F(420)H(2) dehydrogenase subunit F
OKCMKEGB_00123	CDS	987	mer	1.5.98.2	COG2141	5,10-methylenetetrahydromethanopterin reductase
OKCMKEGB_00124	CDS	237				hypothetical protein
OKCMKEGB_00125	CDS	225				hypothetical protein
OKCMKEGB_00126	CDS	348				hypothetical protein
OKCMKEGB_00127	CDS	1335				hypothetical protein
OKCMKEGB_00128	CDS	564			COG0655	Iron-sulfur flavoprotein
OKCMKEGB_00129	CDS	699	hydG	1.12.98.4	COG0543	Sulfhydrogenase 1 subunit gamma
OKCMKEGB_00130	CDS	573				hypothetical protein
OKCMKEGB_00131	CDS	546	dmrX	1.5.99.15	COG1036	Dihydromethanopterin reductase (acceptor)
OKCMKEGB_00132	CDS	828				hypothetical protein
OKCMKEGB_00133	CDS	1104				hypothetical protein
OKCMKEGB_00134	CDS	459				hypothetical protein
OKCMKEGB_00135	CDS	1215	fprA	1.-.-.-	COG0426	Type A flavoprotein FprA
OKCMKEGB_00136	CDS	276				hypothetical protein
OKCMKEGB_00137	CDS	1572	ghrB	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
OKCMKEGB_00138	CDS	483				hypothetical protein
OKCMKEGB_00139	CDS	477				hypothetical protein
OKCMKEGB_00140	CDS	381			COG1727	50S ribosomal protein L18e
OKCMKEGB_00141	CDS	420			COG0102	50S ribosomal protein L13
OKCMKEGB_00142	CDS	405	rps9		COG0103	30S ribosomal protein S9
OKCMKEGB_00143	CDS	189	rpoN	2.7.7.6	COG1644	DNA-directed RNA polymerase subunit N
OKCMKEGB_00144	CDS	180	rpoK	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit K
OKCMKEGB_00145	CDS	645	rps2		COG0052	30S ribosomal protein S2
OKCMKEGB_00146	CDS	795				hypothetical protein
OKCMKEGB_00147	CDS	942	mvk	2.7.1.36	COG1577	Mevalonate kinase
OKCMKEGB_00148	CDS	774		2.7.4.26	COG1608	Isopentenyl phosphate kinase
OKCMKEGB_00149	CDS	1071	fni_1	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
OKCMKEGB_00150	CDS	1344	rnj_1	3.1.-.-	COG0595	Ribonuclease J
OKCMKEGB_00151	CDS	984	idsA3	2.5.1.81	COG0142	Geranylfarnesyl diphosphate synthase
OKCMKEGB_00152	CDS	1026				hypothetical protein
OKCMKEGB_00153	tRNA	75				tRNA-Asn(gtt)
OKCMKEGB_00154	tRNA	75				tRNA-Met(cat)
OKCMKEGB_00155	CDS	333				hypothetical protein
OKCMKEGB_00156	CDS	1131	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OKCMKEGB_00157	CDS	600				hypothetical protein
OKCMKEGB_00158	CDS	1038				hypothetical protein
OKCMKEGB_00159	CDS	393				hypothetical protein
OKCMKEGB_00160	CDS	1248	hflX			GTPase HflX
OKCMKEGB_00161	CDS	678				hypothetical protein
OKCMKEGB_00162	CDS	1020				hypothetical protein
OKCMKEGB_00163	CDS	1518	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
OKCMKEGB_00164	CDS	1128	proB	2.7.2.11		Glutamate 5-kinase
OKCMKEGB_00165	CDS	1350	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
OKCMKEGB_00166	CDS	1719	mcrA	2.8.4.1	COG4058	Methyl-coenzyme M reductase subunit alpha
