locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC292029.1_1												Hypothetical
KC292029.1_2												Hypothetical
KC292029.1_3												Hypothetical
KC292029.1_4												Hypothetical
KC292029.1_5												Hypothetical
KC292029.1_6					phrog_8677	VOG26437	VOG:VOG26437	88	2.1e-54	174.9		REFSEQ DUF5049 domain-containing protein
KC292029.1_7												Hypothetical
KC292029.1_8												Hypothetical
KC292029.1_9												Hypothetical
KC292029.1_10												Hypothetical
KC292029.1_11												Hypothetical
KC292029.1_12												Hypothetical
KC292029.1_13												Hypothetical
KC292029.1_14												Hypothetical
KC292029.1_15												Hypothetical
KC292029.1_16												Hypothetical
KC292029.1_17												Hypothetical
KC292029.1_18												Hypothetical
KC292029.1_19												Hypothetical
KC292029.1_20												Hypothetical
KC292029.1_21												Hypothetical
KC292029.1_22						VOG14410	VOG:VOG14410	71	5.6e-44	141.2		REFSEQ hypothetical protein
KC292029.1_23					phrog_19679	VOG04363	VOG:VOG04363	102	1.1e-60	196.3		REFSEQ hypothetical protein
KC292029.1_24												Hypothetical
KC292029.1_25	K00525	K00525	COG0209		phrog_84, phrog_23565	VOG00122, VOG00122	FOAM:K00525	983	5.9e-234	771.3	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
KC292029.1_26												Hypothetical
KC292029.1_27												Hypothetical
KC292029.1_28												Hypothetical
KC292029.1_29												Hypothetical
KC292029.1_30												Hypothetical
KC292029.1_31												Hypothetical
KC292029.1_32												Hypothetical
KC292029.1_33					phrog_284	VOG02246	PHROG:phrog_284	410	9.4e-67	218.7		exonuclease
KC292029.1_34						VOG04981	VOG:VOG04981	123	1.4e-08	27.1		REFSEQ hypothetical protein
KC292029.1_35		K05967	COG4502		phrog_420	VOG00418	KEGG:K05967	199	4.9e-29	94.6		K05967; uncharacterized protein
KC292029.1_36					phrog_2670	VOG00296	VOG:VOG00296	70	3.3e-13	42.7		REFSEQ hypothetical protein
KC292029.1_37	K03465	K03465	COG1351		phrog_85	VOG03899	COG:COG1351	250	1.8e-70	230.7		ThyX:Thymidylate biosynthesis
KC292029.1_38					phrog_17792	VOG14631	VOG:VOG14631	149	4.5e-64	208.2		REFSEQ hypothetical protein
KC292029.1_39						VOG26473	VOG:VOG26473	406	5.4e-26	84.6		REFSEQ hypothetical protein
KC292029.1_40												Hypothetical
KC292029.1_41					phrog_1084	VOG00069	VOG:VOG00069	137	2.4e-21	69.4		sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132
KC292029.1_42					phrog_16678	VOG14416	VOG:VOG14416	247	2.4e-166	544.0		REFSEQ hypothetical protein
KC292029.1_43												Hypothetical
KC292029.1_44					phrog_23905	VOG14415	VOG:VOG14415	194	1.1e-130	426.0		REFSEQ hypothetical protein
KC292029.1_45			COG1694		phrog_5658	VOG01359	VOG:VOG01359	104	7e-35	113.2		REFSEQ pyrophosphatase
KC292029.1_46		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	484	2.9e-131	431.5		tRNA splicing ligase
KC292029.1_47		K10848	COG1948		phrog_24545	VOG01108	PHROG:phrog_24545	230	5.2e-150	490.2		HNH endonuclease
KC292029.1_48												Hypothetical
KC292029.1_49					phrog_26288	VOG14417	VOG:VOG14417	89	1.2e-53	172.4		REFSEQ hypothetical protein
KC292029.1_50					phrog_25017	VOG14418	VOG:VOG14418	86	7.8e-58	185.9		REFSEQ hypothetical protein
KC292029.1_51					phrog_22920	VOG14419	VOG:VOG14419	154	2.1e-98	319.6		REFSEQ hypothetical protein
KC292029.1_52					phrog_24115	VOG14420	VOG:VOG14420	129	1.3e-84	273.7		REFSEQ hypothetical protein
KC292029.1_53					phrog_27711	VOG14421	VOG:VOG14421	142	9.9e-97	314.2		REFSEQ hypothetical protein
KC292029.1_54												Hypothetical
KC292029.1_55		K04748, K04748	COG0714		phrog_249	VOG02489	PHROG:phrog_249	446	5.6e-61	199.7		porphyrin biosynthesis
KC292029.1_56					phrog_25479	VOG14422	VOG:VOG14422	150	5.3e-80	260.0		REFSEQ hypothetical protein
KC292029.1_57												Hypothetical
KC292029.1_58					phrog_26694	VOG14425	VOG:VOG14425	149	1.6e-99	324.2		REFSEQ hypothetical protein
KC292029.1_59												Hypothetical
KC292029.1_60					phrog_29634	VOG26232	VOG:VOG26232	233	4.1e-141	462.5		REFSEQ hypothetical protein
KC292029.1_61												Hypothetical
KC292029.1_62												Hypothetical
