locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01001295.1_1_1		K00571	COG0863		phrog_67	VOG00306	VOG:VOG00306	254	2.3e-74	243.1		sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I
QGNH01001295.1_1_2												Hypothetical
QGNH01001295.1_1_3												Hypothetical
QGNH01001295.1_1_4												Hypothetical
QGNH01001295.1_1_5												Hypothetical
QGNH01001295.1_1_6												Hypothetical
QGNH01001295.1_1_7					phrog_1158	VOG00916	VOG:VOG00916	125	3.2e-30	96.7		REFSEQ tail assembly chaperone
QGNH01001295.1_1_8												Hypothetical
QGNH01001295.1_1_9					phrog_1501	VOG03732	VOG:VOG03732	143	2.9e-17	54.7		REFSEQ hypothetical protein
QGNH01001295.1_1_10												Hypothetical
QGNH01001295.1_1_11		K21402	COG2520		phrog_8156	VOG00316	VOG:VOG00316	222	2.4e-29	94.7		REFSEQ methyltransferase
QGNH01001295.1_1_12												Hypothetical
QGNH01001295.1_1_13		K02849	COG0859	GT9, GT9			KEGG:K02849	343	2.4e-17	54.9	2.4.-.-	waaQ, rfaQ; heptosyltransferase III
QGNH01001295.1_1_14		K11493, K10614	COG5184		phrog_4219, phrog_4219	VOG00046	COG:COG5184	500	3.3e-94	194.5		ATS1; 
QGNH01001295.1_1_15					phrog_20878	VOG00907	PHROG:phrog_20878	250	2.8e-14	44.6		tail fiber protein
QGNH01001295.1_1_16					phrog_587		PHROG:phrog_587	403	2.6e-21	56.9		structural protein
QGNH01001295.1_1_17			COG3299		phrog_6	VOG00521	VOG:VOG00521	560	5.4e-54	175.9		sp|P51767|BPJ_BPP2 Baseplate protein J
QGNH01001295.1_1_18					phrog_120	VOG00875	PHROG:phrog_120	120	2.1e-27	87.5		baseplate wedge subunit
QGNH01001295.1_1_19		K20269	COG4675		phrog_1858	VOG06635	PHROG:phrog_1858	192	7.8e-36	115.4		tail fiber protein
QGNH01001295.1_1_20					phrog_11	VOG00324	VOG:VOG00324	217	8.5e-31	99.2		sp|P31340|SPIKE_BPP2 Spike protein
QGNH01001295.1_1_21					phrog_196	VOG01442	VOG:VOG01442	303	8.1e-45	145.1		REFSEQ baseplate hub
QGNH01001295.1_1_22												Hypothetical
QGNH01001295.1_1_23					phrog_817	VOG01485	PHROG:phrog_817	296	1.4e-21	68.6		tail fiber protein
QGNH01001295.1_1_24			COG5412		phrog_2276	VOG00434	PHROG:phrog_2276	381	1.5e-23	74.8		tail length tape measure protein
QGNH01001295.1_1_25												Hypothetical
QGNH01001295.1_1_26					phrog_280		PHROG:phrog_280	152	8.9e-10	30.4		virion structural protein
QGNH01001295.1_1_27					phrog_205	VOG03778	VOG:VOG03778	583	2.5e-53	173.5		REFSEQ tail sheath
QGNH01001295.1_1_28												Hypothetical
QGNH01001295.1_1_29					phrog_939	VOG02340	PHROG:phrog_939	132	3.4e-12	38.1		head protein
QGNH01001295.1_1_30			COG5005		phrog_222	VOG02678	VOG:VOG02678	176	2.3e-19	58.4		REFSEQ tail completion or Neck1 protein
QGNH01001295.1_1_31					phrog_302	VOG00732	PHROG:phrog_302	145	4.9e-16	50.6		virion structural protein
QGNH01001295.1_1_32			COG4834		phrog_264	VOG02112	VOG:VOG02112	358	7.9e-35	112.1		sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein
QGNH01001295.1_1_33			COG3401		phrog_2973		COG:COG3401	258	7e-09	26.4		FN3; 
QGNH01001295.1_1_34			COG3566		phrog_12864	VOG02460	PHROG:phrog_12864	404	2.5e-13	41.2		head maturation protease
QGNH01001295.1_1_35												Hypothetical
QGNH01001295.1_1_36			COG2369		phrog_324	VOG03910	PHROG:phrog_324	337	8e-39	125.4		head morphogenesis
QGNH01001295.1_1_37												Hypothetical
QGNH01001295.1_1_38												Hypothetical
QGNH01001295.1_1_39		K10943	COG3829				COG:COG3829	147	2.5e-11	34.9		RocR; 
QGNH01001295.1_1_40		K09961	COG3567		phrog_146	VOG00562	PHROG:phrog_146	610	3.1e-75	245.7		portal protein
QGNH01001295.1_1_41			COG5362		phrog_979	VOG00705	PHROG:phrog_979	456	1.1e-166	547.2		terminase large subunit
QGNH01001295.1_1_42			COG0859	GT9, GT9, GT9			COG:COG0859	339	4.1e-27	62.9		RfaF; 
QGNH01001295.1_1_43						VOG09145	VOG:VOG09145	128	2.9e-08	26.0		REFSEQ hypothetical protein
QGNH01001295.1_1_44		K07319	COG0863		phrog_498	VOG00306	PHROG:phrog_498	432	3.3e-100	327.5		DNA methyltransferase
QGNH01001295.1_1_45												Hypothetical
QGNH01001295.1_1_46												Hypothetical
QGNH01001295.1_1_47												Hypothetical
QGNH01001295.1_1_48												Hypothetical
QGNH01001295.1_1_49												Hypothetical
QGNH01001295.1_1_50	K07451	K07451			phrog_5956	VOG02010	PHROG:phrog_5956	120	1.4e-12	39.5		HNH endonuclease
QGNH01001295.1_1_51												Hypothetical
QGNH01001295.1_1_52		K06919	COG3378		phrog_864, phrog_1156	VOG00138, VOG01537	COG:COG3378	798	7.5e-94	307.0		; 
QGNH01001295.1_1_53					phrog_35		PHROG:phrog_35	77	3.5e-08	25.8		transcriptional repressor
QGNH01001295.1_1_54		K14440	COG0553		phrog_62	VOG00107	KEGG:K14440	424	3.4e-79	258.7	3.6.4.12	SMARCAL1, HARP; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1
QGNH01001295.1_1_55												Hypothetical
QGNH01001295.1_1_56												Hypothetical
QGNH01001295.1_1_57												Hypothetical
QGNH01001295.1_2_1		K07465	COG2887		phrog_69	VOG00510	PHROG:phrog_69	188	7.8e-41	132.6		exonuclease
QGNH01001295.1_2_2					phrog_112	VOG00262	PHROG:phrog_112	196	3.6e-45	146.4		Gp2.5-like ssDNA binding protein and ssDNA annealing protein
QGNH01001295.1_2_3					phrog_4897	VOG00696	VOG:VOG00696	149	6.7e-18	57.1		REFSEQ hypothetical protein
QGNH01001295.1_2_4												Hypothetical
QGNH01001295.1_2_5												Hypothetical
QGNH01001295.1_2_6		K02334	COG0749		phrog_17	VOG00693	KEGG:K02334	384	6.3e-82	267.3	2.7.7.7	dpo; DNA polymerase bacteriophage-type
QGNH01001295.1_2_7						VOG01404	VOG:VOG01404	57	1.5e-08	26.8		REFSEQ HNH endonuclease
QGNH01001295.1_2_8		K02334	COG0749		phrog_17	VOG00693	KEGG:K02334	355	2e-84	275.4	2.7.7.7	dpo; DNA polymerase bacteriophage-type
QGNH01001295.1_2_9												Hypothetical
