	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001202.1_1	QGNH01001202.1	QGNH01001202.1	1	50	343	-1	E											0	False	F
QGNH01001202.1_2	QGNH01001202.1	QGNH01001202.1	2	354	617	-1	E											0	False	F
QGNH01001202.1_3	QGNH01001202.1	QGNH01001202.1	3	1084	1317	1	E											0	False	F
QGNH01001202.1_4	QGNH01001202.1	QGNH01001202.1	4	1219	1425	-1	E											0	False	F
QGNH01001202.1_5	QGNH01001202.1	QGNH01001202.1	5	1500	1871	-1	E											0	False	F
QGNH01001202.1_6	QGNH01001202.1	QGNH01001202.1	6	1889	2596	-1	E											0	False	F
QGNH01001202.1_7	QGNH01001202.1	QGNH01001202.1	7	2734	3504	-1	E											0	False	F
QGNH01001202.1_8	QGNH01001202.1	QGNH01001202.1	8	3501	4739	-1	E											0	False	F
QGNH01001202.1_9	QGNH01001202.1	QGNH01001202.1	9	4736	5026	-1	E											0	False	F
QGNH01001202.1_10	QGNH01001202.1	QGNH01001202.1	10	5023	5427	-1	E											0	False	
QGNH01001202.1_11	QGNH01001202.1	QGNH01001202.1	11	5782	6162	-1	D							Arm DNA-binding domain [PF13356.9]				0	False	
QGNH01001202.1_12	QGNH01001202.1	QGNH01001202.1	12	6225	6920	-1	E											0	False	F
QGNH01001202.1_13	QGNH01001202.1	QGNH01001202.1	13	6911	7657	-1	D	YP_008059213.1	YP_008059213.1 terminase large subunit [Halogranum tailed virus 1]	False	0.299	106.0	2.546e-24	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001202.1_14	QGNH01001202.1	QGNH01001202.1	14	7651	7857	-1	E											0	False	F
QGNH01001202.1_15	QGNH01001202.1	QGNH01001202.1	15	7866	8564	-1	E											0	False	F
QGNH01001202.1_16	QGNH01001202.1	QGNH01001202.1	16	8557	8895	-1	E											0	False	F
QGNH01001202.1_17	QGNH01001202.1	QGNH01001202.1	17	9027	11078	-1	D	NP_050964.1	NP_050964.1 DNA helicase [Hamiltonella phage APSE-1]	False	0.296	166.0	9.745999999999996e-41	Virulence-associated protein E [PF05272.14]	VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	F
QGNH01001202.1_18	QGNH01001202.1	QGNH01001202.1	18	11204	11806	-1	E											0	False	F
