	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001508.1_1	QGNH01001508.1	QGNH01001508.1	1	3	1223	-1	E																				0	False	F
QGNH01001508.1_2	QGNH01001508.1	QGNH01001508.1	2	1224	1763	-1	E																	VOG03680	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001508.1_3	QGNH01001508.1	QGNH01001508.1	3	1946	2620	-1	E																				0	False	F
QGNH01001508.1_4	QGNH01001508.1	QGNH01001508.1	4	2680	3246	-1	E																	VOG02378	REFSEQ tail protein; Xu	Xu	0	False	F
QGNH01001508.1_5	QGNH01001508.1	QGNH01001508.1	5	3248	3889	-1	E			YP_010731731.1	YP_010731731.1 putative distal tail protein [Escherichia phage Halfdan]	False	0.272	61.0	2.629e-09									VOG02587	sp|Q6QGE8|DIT_BPT5 Distal tail protein pb9; XhXs	Xs;Xh	0	False	VF
QGNH01001508.1_6	QGNH01001508.1	QGNH01001508.1	6	3893	6334	-1	E																				0	False	F
QGNH01001508.1_7	QGNH01001508.1	QGNH01001508.1	7	6352	6660	-1	E																				0	False	
QGNH01001508.1_8	QGNH01001508.1	QGNH01001508.1	8	6678	7031	-1	E																				0	False	
QGNH01001508.1_9	QGNH01001508.1	QGNH01001508.1	9	7028	7810	-1	E																	VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	
QGNH01001508.1_10	QGNH01001508.1	QGNH01001508.1	10	7847	8509	-1	D																Lambda phage tail tube protein, TTP [PF16461.8]				0	False	
QGNH01001508.1_11	QGNH01001508.1	QGNH01001508.1	11	8546	8965	-1	E																				0	False	
QGNH01001508.1_12	QGNH01001508.1	QGNH01001508.1	12	8962	9486	-1	E																				0	False	
QGNH01001508.1_13	QGNH01001508.1	QGNH01001508.1	13	9483	9842	-1	D																Phage head-tail joining protein [PF05521.14]	VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xp;Xr;Xs	0	False	V
QGNH01001508.1_14	QGNH01001508.1	QGNH01001508.1	14	9842	10519	-1	E			YP_009304036.1	YP_009304036.1 head-tail adaptor [Brucella phage BiPBO1]	False	0.233	63.0	5.441e-10									VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	V
