	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001612.1_1	QGNH01001612.1	QGNH01001612.1	1	340	900	1	D							Family of unknown function (DUF6680) [PF20385.1]				0	False	F
QGNH01001612.1_2	QGNH01001612.1	QGNH01001612.1	2	1261	1494	1	E	YP_006418.1	YP_006418.1 ORF62 [Enterobacteria phage ST104]	False	0.431	70.0	1.26e-14		VOG07086	REFSEQ lipoprotein; Xu	Xu	0	False	F
QGNH01001612.1_3	QGNH01001612.1	QGNH01001612.1	3	2085	2438	1	D							SOS response associated peptidase (SRAP) [PF02586.17]	VOG12468	sp|O31916|YOQW_BACSU Abasic site processing protein YoqW; Xh	Xh	0	False	F
QGNH01001612.1_4	QGNH01001612.1	QGNH01001612.1	4	2435	2992	-1	E											0	False	F
QGNH01001612.1_5	QGNH01001612.1	QGNH01001612.1	5	2989	3348	-1	E											0	False	F
QGNH01001612.1_6	QGNH01001612.1	QGNH01001612.1	6	3350	4054	-1	E											0	False	F
QGNH01001612.1_7	QGNH01001612.1	QGNH01001612.1	7	4148	4405	-1	E											0	False	F
QGNH01001612.1_8	QGNH01001612.1	QGNH01001612.1	8	4577	5419	-1	E	YP_010676008.1	YP_010676008.1 nudix hydrolase [Pantoea phage PdC23]	False	0.261	85.0	5.701e-17					0	False	F
QGNH01001612.1_9	QGNH01001612.1	QGNH01001612.1	9	5458	5670	-1	E											0	False	
QGNH01001612.1_10	QGNH01001612.1	QGNH01001612.1	10	5663	5881	-1	D							CopG-like RHH_1 or ribbon-helix-helix domain, RHH_5 [PF07878.14]				0	False	
QGNH01001612.1_11	QGNH01001612.1	QGNH01001612.1	11	5993	6220	1	E											0	False	
QGNH01001612.1_12	QGNH01001612.1	QGNH01001612.1	12	6624	7097	1	E	YP_004957392.1	YP_004957392.1 Holliday junction resolvase [Planktothrix phage PaV-LD]	False	0.319	78.0	1.052e-15		VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	
QGNH01001612.1_13	QGNH01001612.1	QGNH01001612.1	13	7168	7374	1	E											0	False	
QGNH01001612.1_14	QGNH01001612.1	QGNH01001612.1	14	7371	7796	1	E											0	False	
QGNH01001612.1_15	QGNH01001612.1	QGNH01001612.1	15	7780	8940	1	D	YP_002117659.1	YP_002117659.1 DNA polymerase/primase [Rhizobium phage 16-3]	False	0.321	128.0	2.731e-30	AAA domain [PF13481.9]	VOG01039	REFSEQ AAA family ATPase; Xu	Xu	0	False	
QGNH01001612.1_16	QGNH01001612.1	QGNH01001612.1	16	9131	9595	1	E											0	False	
QGNH01001612.1_17	QGNH01001612.1	QGNH01001612.1	17	9680	10363	1	D							Resolvase, N terminal domain [PF00239.24]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01001612.1_18	QGNH01001612.1	QGNH01001612.1	18	10382	10636	1	E											0	False	F
QGNH01001612.1_19	QGNH01001612.1	QGNH01001612.1	19	10824	11018	1	E											0	False	F
QGNH01001612.1_20	QGNH01001612.1	QGNH01001612.1	20	11015	12625	1	E	YP_010668098.1	YP_010668098.1 terminase large subunit [Burkholderia phage Magia]	True	0.628	634.0	2.225e-201		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001612.1_21	QGNH01001612.1	QGNH01001612.1	21	12635	13255	1	E											0	False	F
QGNH01001612.1_22	QGNH01001612.1	QGNH01001612.1	22	13259	13876	-1	E											0	False	F
QGNH01001612.1_23	QGNH01001612.1	QGNH01001612.1	23	13873	15255	-1	D	YP_001700643.1	YP_001700643.1 bacteriophage integrase protein [Phage Gifsy-1]	False	0.25	91.0	1.168e-17	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
