	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001355.1_1	QGNH01001355.1	QGNH01001355.1	1	3	1298	-1	D			YP_003344922.1	YP_003344922.1 portal protein [Xylella phage Xfas53]	False	0.182	74.0	1.455e-12	Phage P22-like portal protein [PF16510.8]					VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xs;Xp;Xr;Xh	0	False	VTF
QGNH01001355.1_2	QGNH01001355.1	QGNH01001355.1	2	1324	2865	-1	E			YP_009100909.1	YP_009100909.1 terminase large subunit [Idiomarinaceae phage 1N2-2]	False	0.289	200.0	5.723e-53						VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VTF
QGNH01001355.1_3	QGNH01001355.1	QGNH01001355.1	3	3678	3902	-1	E																	0	False	TF
QGNH01001355.1_4	QGNH01001355.1	QGNH01001355.1	4	3899	4096	-1	E																	0	False	TF
QGNH01001355.1_5	QGNH01001355.1	QGNH01001355.1	5	4100	4582	-1	E			YP_010078278.1	YP_010078278.1 terminase small subunit [Ralstonia phage Eline]	False	0.461	107.0	7.195e-26									0	False	TF
QGNH01001355.1_6	QGNH01001355.1	QGNH01001355.1	6	4584	4805	-1	E																	0	False	TF
QGNH01001355.1_7	QGNH01001355.1	QGNH01001355.1	7	5026	5172	1	E																	0	False	T
QGNH01001355.1_8	QGNH01001355.1	QGNH01001355.1	8	5169	5363	1	E																	0	False	T
QGNH01001355.1_9	QGNH01001355.1	QGNH01001355.1	9	5454	5651	1	E																	0	False	T
QGNH01001355.1_10	QGNH01001355.1	QGNH01001355.1	10	5648	5854	1	E																	0	False	T
QGNH01001355.1_11	QGNH01001355.1	QGNH01001355.1	11	5856	5963	1	E																	0	False	T
