locus_tag	ftype	length_bp	gene	EC_number	COG	product
EJPFPGHE_00001	CDS	711				hypothetical protein
EJPFPGHE_00002	CDS	426				hypothetical protein
EJPFPGHE_00003	CDS	636				hypothetical protein
EJPFPGHE_00004	CDS	1638	gatE	6.3.5.-	COG2511	Glutamyl-tRNA(Gln) amidotransferase subunit E
EJPFPGHE_00005	CDS	609		6.3.2.36	COG1701	4-phosphopantoate--beta-alanine ligase
EJPFPGHE_00006	CDS	729				hypothetical protein
EJPFPGHE_00007	CDS	1254		2.6.1.57		Aromatic-amino-acid aminotransferase 1
EJPFPGHE_00008	CDS	969		5.3.1.29	COG1184	Ribose 1,5-bisphosphate isomerase
EJPFPGHE_00009	CDS	627	taw3-1_1	2.1.1.282	COG1590	tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase 1
EJPFPGHE_00010	tRNA	77				tRNA-His(gtg)
EJPFPGHE_00011	CDS	732				hypothetical protein
EJPFPGHE_00012	CDS	513				hypothetical protein
EJPFPGHE_00013	CDS	906				hypothetical protein
EJPFPGHE_00014	CDS	915				hypothetical protein
EJPFPGHE_00015	CDS	1227				hypothetical protein
EJPFPGHE_00016	CDS	375				hypothetical protein
EJPFPGHE_00017	CDS	609	prmC	2.1.1.297		Release factor glutamine methyltransferase
EJPFPGHE_00018	CDS	1326	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
EJPFPGHE_00019	CDS	1083				hypothetical protein
EJPFPGHE_00020	CDS	684				hypothetical protein
EJPFPGHE_00021	CDS	231				hypothetical protein
EJPFPGHE_00022	CDS	402				hypothetical protein
EJPFPGHE_00023	CDS	93				hypothetical protein
EJPFPGHE_00024	CDS	273			COG1136	putative ABC transporter ATP-binding protein
EJPFPGHE_00025	CDS	1281		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
EJPFPGHE_00026	CDS	318			COG0347	putative nitrogen regulatory PII-like protein
EJPFPGHE_00027	CDS	729				hypothetical protein
EJPFPGHE_00028	CDS	105				hypothetical protein
EJPFPGHE_00029	CDS	243				hypothetical protein
EJPFPGHE_00030	CDS	930				hypothetical protein
EJPFPGHE_00031	CDS	273				hypothetical protein
EJPFPGHE_00032	CDS	741				hypothetical protein
EJPFPGHE_00033	CDS	1233	mdtG_1			Multidrug resistance protein MdtG
EJPFPGHE_00034	CDS	1002		2.1.1.213	COG1041	tRNA (guanine(10)-N2)-dimethyltransferase
EJPFPGHE_00035	CDS	165				hypothetical protein
EJPFPGHE_00036	CDS	441			COG1522	putative HTH-type transcriptional regulator
EJPFPGHE_00037	CDS	1332	lysJ_1	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde/glutamate semialdehyde transaminase
EJPFPGHE_00038	CDS	1305				hypothetical protein
EJPFPGHE_00039	CDS	1281				hypothetical protein
EJPFPGHE_00040	CDS	687				hypothetical protein
EJPFPGHE_00041	CDS	498				hypothetical protein
EJPFPGHE_00042	CDS	2088				hypothetical protein
EJPFPGHE_00043	CDS	576				hypothetical protein
EJPFPGHE_00044	CDS	2730	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
EJPFPGHE_00045	CDS	279				hypothetical protein
EJPFPGHE_00046	CDS	795		3.5.5.1	COG0388	Nitrilase
EJPFPGHE_00047	CDS	657				hypothetical protein
EJPFPGHE_00048	CDS	366				hypothetical protein
EJPFPGHE_00049	CDS	363				hypothetical protein
EJPFPGHE_00050	CDS	663	nep1	2.1.1.-	COG1756	Ribosomal RNA small subunit methyltransferase Nep1
EJPFPGHE_00051	CDS	1089				hypothetical protein
