	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001740.1_1	QGNH01001740.1	QGNH01001740.1	1	3	1703	-1	E											0	False	F
QGNH01001740.1_2	QGNH01001740.1	QGNH01001740.1	2	1700	1831	-1	E											0	False	F
QGNH01001740.1_3	QGNH01001740.1	QGNH01001740.1	3	1833	2468	-1	E											0	False	F
QGNH01001740.1_4	QGNH01001740.1	QGNH01001740.1	4	2707	3282	-1	D	YP_010052481.1	YP_010052481.1 structural protein [Xanthomonas phage XPP1]	False	0.301	104.0	2.005e-24	Protein of unknown function (DUF2612) [PF11041.11]				0	False	F
QGNH01001740.1_5	QGNH01001740.1	QGNH01001740.1	5	3283	4542	-1	D	YP_010052735.1	YP_010052735.1 hypothetical protein KE332_gp44 [Ralstonia phage Adzire]	False	0.385	274.0	3.4470000000000004e-79	Baseplate J-like protein [PF04865.17]	VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	VF
QGNH01001740.1_6	QGNH01001740.1	QGNH01001740.1	6	4539	4904	-1	E	YP_010053041.1	YP_010053041.1 baseplate wedge subunit [Aeromonas phage 4_D05]	False	0.402	79.0	1.087e-16					0	False	F
QGNH01001740.1_7	QGNH01001740.1	QGNH01001740.1	7	4901	5554	-1	D	YP_010052674.1	YP_010052674.1 putative baseplate protein [Xanthomonas virus phiXaf18]	False	0.441	159.0	8.982e-43	Phage protein Gp138 N-terminal domain [PF18352.4]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xp;Xh	0	False	VF
QGNH01001740.1_8	QGNH01001740.1	QGNH01001740.1	8	5554	6489	-1	E	YP_009216831.1	YP_009216831.1 baseplate hub [Acinetobacter phage phiAC-1]	False	0.27	111.0	4.397e-25		VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01001740.1_9	QGNH01001740.1	QGNH01001740.1	9	6473	6793	-1	E	YP_010052836.1	YP_010052836.1 virion structural protein [Edwardsiella phage Edno5]	False	0.431	79.0	5.865e-17		VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001740.1_10	QGNH01001740.1	QGNH01001740.1	10	6793	7494	-1	E											0	False	F
QGNH01001740.1_11	QGNH01001740.1	QGNH01001740.1	11	7494	9260	-1	E	YP_009600500.1	YP_009600500.1 lysozyme like domain [Acinetobacter phage WCHABP12]	False	0.224	105.0	9.343e-22		VOG00434	REFSEQ lytic tail protein; Xu	Xu	0	False	F
QGNH01001740.1_12	QGNH01001740.1	QGNH01001740.1	12	9377	9862	-1	E	YP_010052956.1	YP_010052956.1 tail assembly chaperone [Aeromonas phage 2_D05]	False	0.395	90.0	7.41e-20		VOG10987	REFSEQ tail assembly chaperone; Xu	Xu	0	False	F
QGNH01001740.1_13	QGNH01001740.1	QGNH01001740.1	13	9878	10342	-1	E	YP_453618.1	YP_453618.1 virion structural protein [Xanthomonas phage OP2]	False	0.442	94.0	2.491e-21		VOG02012	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01001740.1_14	QGNH01001740.1	QGNH01001740.1	14	10369	11937	-1	D	YP_007007754.1	YP_007007754.1 tail sheath [Aeromonas phage vB_AsaM-56]	False	0.302	239.0	1.027e-65	Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	F
QGNH01001740.1_15	QGNH01001740.1	QGNH01001740.1	15	11948	12274	-1	E	YP_010052953.1	YP_010052953.1 hypothetical protein KE335_gp66 [Aeromonas phage 2_D05]	False	0.561	97.0	2.233e-23		VOG01549	REFSEQ hypothetical protein; Xu	Xu	0	False	F
