locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_054996_253_423_-					phrog_12561	VOG20512	VOG:VOG20512	56	1.3e-41	131.5		REFSEQ transcriptional regulator
NC_054996_424_798_-					phrog_10769	VOG06390	VOG:VOG06390	124	3.9e-74	238.0		REFSEQ hypothetical protein
NC_054996_819_1121_-												Hypothetical
NC_054996_1114_1437_-												Hypothetical
NC_054996_1438_1938_-					phrog_1317	VOG14487	VOG:VOG14487	148	2.7e-77	249.1		REFSEQ hypothetical protein
NC_054996_1935_2099_-					phrog_1295	VOG06209	VOG:VOG06209	54	2.2e-30	95.8		sp|Q09YD1|GP38_BPLP0 Gene product 38
NC_054996_2112_2483_-					phrog_1278		PHROG:phrog_1278	123	5.4e-47	149.7		single strand DNA binding protein
NC_054996_2549_3088_-					phrog_155	VOG08218	PHROG:phrog_155	179	1.1e-34	111.1		Erf-like ssDNA annealing protein
NC_054996_3309_3512_-												Hypothetical
NC_054996_3904_4254_-												Hypothetical
NC_054996_4254_4427_-												Hypothetical
NC_054996_4484_4873_-												Hypothetical
NC_054996_4873_5253_-					phrog_10577	VOG20499	VOG:VOG20499	126	1.3e-80	258.9		REFSEQ DNA polymerase
NC_054996_5325_6224_-												Hypothetical
NC_054996_6226_6426_-					phrog_10138	VOG20501	VOG:VOG20501	66	6e-44	139.1		REFSEQ hypothetical protein
NC_054996_6420_6557_+												Hypothetical
NC_054996_7180_7329_+												Hypothetical
NC_054996_7340_7825_+					phrog_827	VOG00053	PHROG:phrog_827	161	6.8e-60	192.7		Holliday junction resolvase
NC_054996_7879_8574_+	K01185	K01185	COG3772	GH24	phrog_7	VOG01583	VOG:VOG01583	231	1.9e-86	280.6		sp|P62692|ENLYS_BPLC2 Endolysin
NC_054996_8585_9424_+					phrog_10159	VOG06266	PHROG:phrog_10159	279	2.4e-200	654.5		virion structural protein
NC_054996_9375_10808_+		K06904	COG3740		phrog_3270, phrog_3270	VOG02260, VOG02260	PHROG:phrog_3270	477	3.3e-122	270.0		head maturation protease
NC_054996_10836_11540_+												Hypothetical
NC_054996_11558_12175_+					phrog_2634	VOG00708	PHROG:phrog_2634	205	3.3e-79	256.3		major tail protein
NC_054996_12246_12500_+												Hypothetical
NC_054996_12542_12718_+					phrog_12461	VOG20505	VOG:VOG20505	58	3.8e-46	145.9		REFSEQ hypothetical protein
NC_054996_12760_13092_+												Hypothetical
NC_054996_13085_15205_+			COG5126		phrog_9145	VOG00914	PHROG:phrog_9145	706	0	1174.0		tail length tape measure protein
NC_054996_15202_15489_+					phrog_119	VOG00155	VOG:VOG00155	95	1.9e-15	48.6		sp|P34081|HMUI_BPSP1 DNA endonuclease I-HmuI
NC_054996_15502_17058_+			COG4626		phrog_9	VOG34617	PHROG:phrog_9	518	2.7e-91	297.7		terminase large subunit
NC_054996_17058_17357_+					phrog_10033	VOG20510	VOG:VOG20510	99	8e-67	213.0		REFSEQ hypothetical protein
NC_054996_17350_19236_+												Hypothetical
NC_054996_19238_20323_+					phrog_10067	VOG20513	PHROG:phrog_10067	361	3.8e-142	464.3		virion structural protein
NC_054996_20316_21509_+					phrog_10326	VOG20511	PHROG:phrog_10326	397	2.3e-242	795.1		virion structural protein
NC_054996_21529_21822_+					phrog_9407	VOG19485	PHROG:phrog_9407	97	5.6e-60	190.6		holin
