	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001774.1_1	QGNH01001774.1	QGNH01001774.1	1	2	199	-1	E													0	False	F
QGNH01001774.1_2	QGNH01001774.1	QGNH01001774.1	2	210	1052	-1	D			YP_008240327.1	YP_008240327.1 major head protein [Thermus phage phi OH2]	False	0.494	252.0	7.490000000000001e-74	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01001774.1_3	QGNH01001774.1	QGNH01001774.1	3	1090	1860	-1	E													0	False	F
QGNH01001774.1_4	QGNH01001774.1	QGNH01001774.1	4	1936	2175	-1	E													0	False	F
QGNH01001774.1_5	QGNH01001774.1	QGNH01001774.1	5	2121	2459	-1	E													0	False	F
QGNH01001774.1_6	QGNH01001774.1	QGNH01001774.1	6	2464	2655	-1	E													0	False	F
QGNH01001774.1_7	QGNH01001774.1	QGNH01001774.1	7	2745	5210	-1	E													0	False	F
QGNH01001774.1_8	QGNH01001774.1	QGNH01001774.1	8	5207	5596	-1	E													0	False	
QGNH01001774.1_9	QGNH01001774.1	QGNH01001774.1	9	5593	5868	-1	E													0	False	
QGNH01001774.1_10	QGNH01001774.1	QGNH01001774.1	10	5865	6095	-1	E													0	False	
QGNH01001774.1_11	QGNH01001774.1	QGNH01001774.1	11	6095	7621	-1	E			YP_010655211.1	YP_010655211.1 putative terminase large subunit [Pseudoalteromonas phage TW1]	False	0.306	127.0	4.357e-29		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001774.1_12	QGNH01001774.1	QGNH01001774.1	12	7566	7964	-1	E													0	False	F
QGNH01001774.1_13	QGNH01001774.1	QGNH01001774.1	13	7966	8205	-1	E													0	False	F
QGNH01001774.1_14	QGNH01001774.1	QGNH01001774.1	14	8183	8401	-1	E													0	False	F
QGNH01001774.1_15	QGNH01001774.1	QGNH01001774.1	15	8403	8624	-1	E													0	False	F
QGNH01001774.1_16	QGNH01001774.1	QGNH01001774.1	16	8636	8830	-1	E													0	False	F
QGNH01001774.1_17	QGNH01001774.1	QGNH01001774.1	17	8833	9087	-1	E													0	False	F
QGNH01001774.1_18	QGNH01001774.1	QGNH01001774.1	18	9090	9389	-1	E													0	False	F
QGNH01001774.1_19	QGNH01001774.1	QGNH01001774.1	19	9795	10094	1	E													0	False	F
QGNH01001774.1_20	QGNH01001774.1	QGNH01001774.1	20	10091	10291	-1	E													0	False	F
QGNH01001774.1_21	QGNH01001774.1	QGNH01001774.1	21	10292	10492	-1	E													0	False	F
QGNH01001774.1_22	QGNH01001774.1	QGNH01001774.1	22	10489	11493	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	YP_010355855.1	YP_010355855.1 DNA methyltransferase [Methanobacterium virus Drs3]	False	0.424	277.0	1.2259999999999999e-81	C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xp;Xh	0	False	MF
