	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001869.1_1	QGNH01001869.1	QGNH01001869.1	1	2	853	1	C	K01494	dCTP deaminase [EC:3.5.4.13]	YP_010772084.1	YP_010772084.1 MAG: dCTP deaminase, dUMP-forming [Methanophagales virus GBV301]	False	0.303	90.0	2.207e-18	2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]; dUTPase [PF00692.22]								0	False	MF
QGNH01001869.1_2	QGNH01001869.1	QGNH01001869.1	2	850	1098	1	E																	0	False	F
QGNH01001869.1_3	QGNH01001869.1	QGNH01001869.1	3	1092	1400	1	E																	0	False	F
QGNH01001869.1_4	QGNH01001869.1	QGNH01001869.1	4	1441	1695	-1	E																	0	False	F
QGNH01001869.1_5	QGNH01001869.1	QGNH01001869.1	5	1826	2188	1	E																	0	False	F
QGNH01001869.1_6	QGNH01001869.1	QGNH01001869.1	6	2185	2451	1	E																	0	False	F
QGNH01001869.1_7	QGNH01001869.1	QGNH01001869.1	7	2448	2696	1	E																	0	False	F
QGNH01001869.1_8	QGNH01001869.1	QGNH01001869.1	8	2693	2941	1	E																	0	False	F
QGNH01001869.1_9	QGNH01001869.1	QGNH01001869.1	9	3204	3437	1	E																	0	False	F
QGNH01001869.1_10	QGNH01001869.1	QGNH01001869.1	10	3672	4526	1	E																	0	False	F
QGNH01001869.1_11	QGNH01001869.1	QGNH01001869.1	11	4781	4996	1	E																	0	False	F
QGNH01001869.1_12	QGNH01001869.1	QGNH01001869.1	12	5007	5315	1	E																	0	False	
QGNH01001869.1_13	QGNH01001869.1	QGNH01001869.1	13	5330	5554	1	E																	0	False	
QGNH01001869.1_14	QGNH01001869.1	QGNH01001869.1	14	5554	5796	1	E																	0	False	
QGNH01001869.1_15	QGNH01001869.1	QGNH01001869.1	15	5793	6023	1	E																	0	False	
QGNH01001869.1_16	QGNH01001869.1	QGNH01001869.1	16	6023	6277	1	E																	0	False	
QGNH01001869.1_17	QGNH01001869.1	QGNH01001869.1	17	6640	6846	1	E																	0	False	
QGNH01001869.1_18	QGNH01001869.1	QGNH01001869.1	18	7013	7276	1	E																	0	False	
QGNH01001869.1_19	QGNH01001869.1	QGNH01001869.1	19	7276	7581	1	E																	0	False	
QGNH01001869.1_20	QGNH01001869.1	QGNH01001869.1	20	7703	7891	1	E																	0	False	
QGNH01001869.1_21	QGNH01001869.1	QGNH01001869.1	21	7911	8105	1	E																	0	False	
QGNH01001869.1_22	QGNH01001869.1	QGNH01001869.1	22	8115	8342	1	E																	0	False	
QGNH01001869.1_23	QGNH01001869.1	QGNH01001869.1	23	8366	8794	1	E																	0	False	
QGNH01001869.1_24	QGNH01001869.1	QGNH01001869.1	24	8794	9012	1	E																	0	False	
QGNH01001869.1_25	QGNH01001869.1	QGNH01001869.1	25	9002	9742	1	E			YP_006988631.1	YP_006988631.1 hypothetical protein CcrColossus_gp397 [Caulobacter phage CcrColossus]	False	0.266	93.0	6.116e-20						VOG04641	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001869.1_26	QGNH01001869.1	QGNH01001869.1	26	9752	9931	1	E																	0	False	
QGNH01001869.1_27	QGNH01001869.1	QGNH01001869.1	27	9928	10353	1	E																	0	False	
QGNH01001869.1_28	QGNH01001869.1	QGNH01001869.1	28	10350	10499	1	E																	0	False	
QGNH01001869.1_29	QGNH01001869.1	QGNH01001869.1	29	10613	11278	1	E																	0	False	
QGNH01001869.1_30	QGNH01001869.1	QGNH01001869.1	30	11291	11689	1	E																	0	False	
QGNH01001869.1_31	QGNH01001869.1	QGNH01001869.1	31	11686	11850	1	E																	0	False	
