	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001597.1_1	QGNH01001597.1	QGNH01001597.1	1	86	451	1	E																	0	False	F
QGNH01001597.1_2	QGNH01001597.1	QGNH01001597.1	2	513	860	1	E																	0	False	F
QGNH01001597.1_3	QGNH01001597.1	QGNH01001597.1	3	879	1436	1	D									Glycosyl hydrolase 108 [PF05838.15]	GH108	GH108 N-acetylmuramidase (EC 3.2.1.17)	3.2.1.17	GH108.hmm	VOG04462	REFSEQ endolysin; Xu	Xu	0	False	F
QGNH01001597.1_4	QGNH01001597.1	QGNH01001597.1	4	1595	1738	1	E																	0	False	F
QGNH01001597.1_5	QGNH01001597.1	QGNH01001597.1	5	1777	2088	1	E																	0	False	F
QGNH01001597.1_6	QGNH01001597.1	QGNH01001597.1	6	2085	2594	1	E																	0	False	F
QGNH01001597.1_7	QGNH01001597.1	QGNH01001597.1	7	2630	3076	-1	E																	0	False	F
QGNH01001597.1_8	QGNH01001597.1	QGNH01001597.1	8	3073	5859	-1	D			YP_009797137.1	YP_009797137.1 DNA primase/helicase [Faecalibacterium phage FP_Epona]	False	0.252	61.0	5.098e-08	Domain of unknown function (DUF927) [PF06048.14]								0	False	F
QGNH01001597.1_9	QGNH01001597.1	QGNH01001597.1	9	5905	6213	-1	E																	0	False	
QGNH01001597.1_10	QGNH01001597.1	QGNH01001597.1	10	6261	6425	-1	D									Histone H1-like protein Hc1 [PF07432.16]								0	False	
QGNH01001597.1_11	QGNH01001597.1	QGNH01001597.1	11	6422	6565	-1	E																	0	False	
QGNH01001597.1_12	QGNH01001597.1	QGNH01001597.1	12	6617	7534	-1	E			YP_239308.1	YP_239308.1 hypothetical protein XPXV15_gp40 [Xanthomonas phage Xp15]	False	0.274	84.0	2.945e-16						VOG04801	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001597.1_13	QGNH01001597.1	QGNH01001597.1	13	7730	8119	-1	E																	0	False	
QGNH01001597.1_14	QGNH01001597.1	QGNH01001597.1	14	8325	9854	-1	D			YP_239310.1	YP_239310.1 possible DNA helicase [Xanthomonas phage Xp15]	False	0.352	267.0	1.259e-75	SNF2-related domain [PF00176.26]; Type III restriction enzyme, res subunit [PF04851.18]					VOG00205	sp|Q9T1Q7|VP41_BPAPS Putative protein p41; Xu	Xu	0	False	
QGNH01001597.1_15	QGNH01001597.1	QGNH01001597.1	15	9851	10006	-1	E																	0	False	
QGNH01001597.1_16	QGNH01001597.1	QGNH01001597.1	16	10003	10179	-1	E																	0	False	
QGNH01001597.1_17	QGNH01001597.1	QGNH01001597.1	17	10148	10693	-1	E																	0	False	
QGNH01001597.1_18	QGNH01001597.1	QGNH01001597.1	18	10734	10988	-1	E																	0	False	F
QGNH01001597.1_19	QGNH01001597.1	QGNH01001597.1	19	11065	11490	-1	E														VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01001597.1_20	QGNH01001597.1	QGNH01001597.1	20	11492	12412	-1	E														VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	F
QGNH01001597.1_21	QGNH01001597.1	QGNH01001597.1	21	12536	13474	-1	D			YP_010719584.1	YP_010719584.1 DNA ligase [Xanthomonas phage vB_Xar_IVIA-DoCa3]	False	0.426	215.0	1.1509999999999999e-60	ATP dependent DNA ligase domain [PF01068.24]; DNA ligase OB-like domain [PF14743.9]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xh;Xr	0	False	VF
QGNH01001597.1_22	QGNH01001597.1	QGNH01001597.1	22	13489	15453	-1	C	K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	YP_009604324.1	YP_009604324.1 DNA polymerase [Pseudomonas phage phiR18]	False	0.291	274.0	4.849e-76	DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01001597.1_23	QGNH01001597.1	QGNH01001597.1	23	15613	15723	-1	E																	0	False	F
