	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001691.1_1	QGNH01001691.1	QGNH01001691.1	1	3	251	-1	E													0	False	F
QGNH01001691.1_2	QGNH01001691.1	QGNH01001691.1	2	312	458	-1	E													0	False	F
QGNH01001691.1_3	QGNH01001691.1	QGNH01001691.1	3	455	1075	-1	E			YP_001467901.1	YP_001467901.1 hypothetical protein P23p48 [Thermus phage P23-45]	False	0.371	85.0	1.321e-17		VOG04239	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001691.1_4	QGNH01001691.1	QGNH01001691.1	4	1072	1287	-1	E													0	False	F
QGNH01001691.1_5	QGNH01001691.1	QGNH01001691.1	5	1284	1448	-1	E													0	False	F
QGNH01001691.1_6	QGNH01001691.1	QGNH01001691.1	6	1756	2202	1	E													0	False	F
QGNH01001691.1_7	QGNH01001691.1	QGNH01001691.1	7	2199	2396	1	E													0	False	F
QGNH01001691.1_8	QGNH01001691.1	QGNH01001691.1	8	2380	2670	1	D									Putative HNHc nuclease [PF16784.8]; Protein of unknown function (DUF968) [PF06147.14]				0	False	F
QGNH01001691.1_9	QGNH01001691.1	QGNH01001691.1	9	2660	2980	1	D			YP_009622429.1	YP_009622429.1 endonuclease [Gordonia phage Troje]	False	0.344	61.0	8.861e-11	VRR-NUC domain [PF08774.14]	VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01001691.1_10	QGNH01001691.1	QGNH01001691.1	10	2977	3069	1	E													0	False	F
QGNH01001691.1_11	QGNH01001691.1	QGNH01001691.1	11	3109	3507	1	E													0	False	F
QGNH01001691.1_12	QGNH01001691.1	QGNH01001691.1	12	3522	3920	-1	D									Family of unknown function (DUF5675) [PF18925.3]	VOG03732	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001691.1_13	QGNH01001691.1	QGNH01001691.1	13	3917	4210	-1	E													0	False	F
QGNH01001691.1_14	QGNH01001691.1	QGNH01001691.1	14	4152	4385	-1	E													0	False	F
QGNH01001691.1_15	QGNH01001691.1	QGNH01001691.1	15	4385	4546	-1	E													0	False	F
QGNH01001691.1_16	QGNH01001691.1	QGNH01001691.1	16	4607	4909	1	E													0	False	F
QGNH01001691.1_17	QGNH01001691.1	QGNH01001691.1	17	4906	5349	1	E													0	False	F
QGNH01001691.1_18	QGNH01001691.1	QGNH01001691.1	18	5321	5755	1	E													0	False	
QGNH01001691.1_19	QGNH01001691.1	QGNH01001691.1	19	5728	6150	1	E													0	False	
QGNH01001691.1_20	QGNH01001691.1	QGNH01001691.1	20	6158	6448	1	E													0	False	
QGNH01001691.1_21	QGNH01001691.1	QGNH01001691.1	21	6448	7086	1	E													0	False	
QGNH01001691.1_22	QGNH01001691.1	QGNH01001691.1	22	7083	7424	1	E													0	False	
QGNH01001691.1_23	QGNH01001691.1	QGNH01001691.1	23	7471	7821	1	E													0	False	
QGNH01001691.1_24	QGNH01001691.1	QGNH01001691.1	24	7818	9290	1	C	K06909	phage terminase large subunit	YP_009612455.1	YP_009612455.1 terminase large subunit [Arthrobacter phage Shade]	False	0.285	180.0	1.723e-46	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01001691.1_25	QGNH01001691.1	QGNH01001691.1	25	9291	9485	1	E													0	False	F
QGNH01001691.1_26	QGNH01001691.1	QGNH01001691.1	26	9606	9830	1	E													0	False	F
QGNH01001691.1_27	QGNH01001691.1	QGNH01001691.1	27	9805	10584	1	E													0	False	F
QGNH01001691.1_28	QGNH01001691.1	QGNH01001691.1	28	10584	10919	1	E													0	False	F
QGNH01001691.1_29	QGNH01001691.1	QGNH01001691.1	29	10922	11752	1	E										VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001691.1_30	QGNH01001691.1	QGNH01001691.1	30	11749	12006	1	E													0	False	F
QGNH01001691.1_31	QGNH01001691.1	QGNH01001691.1	31	12003	13319	1	E													0	False	F
