	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000780.1_1	QGNH01000780.1	QGNH01000780.1	1	2	313	1	E																	0	False	F
QGNH01000780.1_2	QGNH01000780.1	QGNH01000780.1	2	342	488	-1	E																	0	False	F
QGNH01000780.1_3	QGNH01000780.1	QGNH01000780.1	3	808	2712	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_001700616.1	YP_001700616.1 bacteriophage lysin protein; endolysin [Phage Gifsy-1]	False	0.323	78.0	2.602e-13	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000780.1_4	QGNH01000780.1	QGNH01000780.1	4	2900	3886	-1	D			YP_007517875.1	YP_007517875.1 single-stranded DNA binding protein [Pelagibacter phage HTVC008M]	False	0.521	243.0	8.953e-70	gp32 DNA binding protein like [PF08804.13]					VOG07309	sp|P03695|SSB_BPT4 Single-stranded DNA-binding protein; Xr	Xr	0	False	VF
QGNH01000780.1_5	QGNH01000780.1	QGNH01000780.1	5	3883	4455	-1	E			YP_010670575.1	YP_010670575.1 homing endonuclease [Synechococcus phage S-H34]	False	0.26	78.0	2.172e-15						VOG00495	sp|P19895|SEGD_BPT4 Putative endonuclease segD; Xu	Xu	0	False	F
QGNH01000780.1_6	QGNH01000780.1	QGNH01000780.1	6	4570	4731	-1	E																	0	False	F
QGNH01000780.1_7	QGNH01000780.1	QGNH01000780.1	7	4728	4922	-1	E																	0	False	F
QGNH01000780.1_8	QGNH01000780.1	QGNH01000780.1	8	4919	5404	-1	D			YP_010670575.1	YP_010670575.1 homing endonuclease [Synechococcus phage S-H34]	False	0.308	76.0	5.728e-15	NUMOD3 motif [PF07460.14]					VOG00879	sp|Q6QGL2|TFLIV_BPT5 H-N-H endonuclease F-TflIV; Xh	Xh	0	False	F
QGNH01000780.1_9	QGNH01000780.1	QGNH01000780.1	9	5416	6033	-1	D			YP_004324607.1	YP_004324607.1 DNA helicase loader [Synechococcus phage S-SSM5]	False	0.438	158.0	1.443e-42	T4 gene Gp59 loader of gp41 DNA helicase [PF08993.13]; T4 gene Gp59 loader of gp41 DNA helicase C-term [PF08994.13]					VOG02187	sp|P13342|HLOAD_BPT4 DNA helicase assembly protein; Xr	Xr	0	False	V
QGNH01000780.1_10	QGNH01000780.1	QGNH01000780.1	10	6030	6239	-1	E																	0	False	
QGNH01000780.1_11	QGNH01000780.1	QGNH01000780.1	11	6241	6525	-1	D			YP_007674628.1	YP_007674628.1 late promoter transcriptional regulator [Synechococcus phage S-SKS1]	False	0.443	61.0	5.447e-11	Phage late-transcription coactivator [PF16805.8]					VOG03456	sp|P13338|LTACT_BPT4 Late transcription coactivator; Xu	Xu	0	False	
QGNH01000780.1_12	QGNH01000780.1	QGNH01000780.1	12	6562	7065	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009289771.1	YP_009289771.1 endolysin [Acinetobacter phage vB_AbaS_TRS1]	False	0.33	76.0	3.73e-15	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01000780.1_13	QGNH01000780.1	QGNH01000780.1	13	7079	7318	-1	E																	0	False	
QGNH01000780.1_14	QGNH01000780.1	QGNH01000780.1	14	7694	7837	-1	E																	0	False	
QGNH01000780.1_15	QGNH01000780.1	QGNH01000780.1	15	8394	8558	-1	E																	0	False	
QGNH01000780.1_16	QGNH01000780.1	QGNH01000780.1	16	8601	8996	-1	E																	0	False	
QGNH01000780.1_17	QGNH01000780.1	QGNH01000780.1	17	9006	9602	-1	D									3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01000780.1_18	QGNH01000780.1	QGNH01000780.1	18	9603	10034	-1	D									Family of unknown function (DUF6433) [PF20025.2]					VOG03704	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000780.1_19	QGNH01000780.1	QGNH01000780.1	19	10109	10897	1	E			YP_009212557.1	YP_009212557.1 homing endonuclease [Sinorhizobium phage phiN3]	False	0.278	94.0	3.6390000000000006e-20						VOG00161	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	
