JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	Coils	Coil	Coil	325	352	-	T	01-07-2023	-	-
JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	MobiDBLite	mobidb-lite	consensus disorder prediction	872	888	-	T	01-07-2023	-	-
JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	MobiDBLite	mobidb-lite	consensus disorder prediction	862	888	-	T	01-07-2023	-	-
JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	MobiDBLite	mobidb-lite	consensus disorder prediction	32	94	-	T	01-07-2023	-	-
JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	MobiDBLite	mobidb-lite	consensus disorder prediction	78	94	-	T	01-07-2023	-	-
JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	MobiDBLite	mobidb-lite	consensus disorder prediction	32	60	-	T	01-07-2023	-	-
JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	MobiDBLite	mobidb-lite	consensus disorder prediction	790	823	-	T	01-07-2023	-	-
JF917095.1_orf161	c6efb16d9ab3dc863742f328c1c57300	888	Coils	Coil	Coil	280	321	-	T	01-07-2023	-	-
JF917095.1_orf77	3ad86c768c655766fadbd9dcbb93394e	333	Pfam	PF16795	Archaeal phage integrase	166	323	3.9E-43	T	01-07-2023	IPR031857	Integrase SSV1, C-terminal
JF917095.1_orf77	3ad86c768c655766fadbd9dcbb93394e	333	Gene3D	G3DSA:1.10.443.10	Intergrase catalytic core	163	328	2.5E-41	T	01-07-2023	IPR013762	Integrase-like, catalytic domain superfamily
JF917095.1_orf77	3ad86c768c655766fadbd9dcbb93394e	333	SUPERFAMILY	SSF56349	DNA breaking-rejoining enzymes	72	309	3.45E-11	T	01-07-2023	IPR011010	DNA breaking-rejoining enzyme, catalytic core
JF917095.1_orf134	b8a152538199a052c5abc6d01e11d473	297	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	58	176	6.05E-6	T	01-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
JF917095.1_orf134	b8a152538199a052c5abc6d01e11d473	297	MobiDBLite	mobidb-lite	consensus disorder prediction	1	41	-	T	01-07-2023	-	-
JF917095.1_orf134	b8a152538199a052c5abc6d01e11d473	297	Gene3D	G3DSA:3.40.50.300	-	40	176	4.6E-5	T	01-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
JF917095.1_orf134	b8a152538199a052c5abc6d01e11d473	297	MobiDBLite	mobidb-lite	consensus disorder prediction	12	32	-	T	01-07-2023	-	-
JF917095.1_orf217	540e6a07af4aab7b57419d06416d8dbc	716	Gene3D	G3DSA:2.60.120.200	-	236	454	3.7E-24	T	01-07-2023	-	-
JF917095.1_orf217	540e6a07af4aab7b57419d06416d8dbc	716	SUPERFAMILY	SSF49899	Concanavalin A-like lectins/glucanases	59	254	1.58E-21	T	01-07-2023	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily
JF917095.1_orf217	540e6a07af4aab7b57419d06416d8dbc	716	SUPERFAMILY	SSF49899	Concanavalin A-like lectins/glucanases	240	452	3.28E-21	T	01-07-2023	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily
JF917095.1_orf217	540e6a07af4aab7b57419d06416d8dbc	716	Pfam	PF13385	Concanavalin A-like lectin/glucanases superfamily	298	447	2.6E-13	T	01-07-2023	-	-
JF917095.1_orf217	540e6a07af4aab7b57419d06416d8dbc	716	Pfam	PF13385	Concanavalin A-like lectin/glucanases superfamily	66	218	5.6E-17	T	01-07-2023	-	-
JF917095.1_orf217	540e6a07af4aab7b57419d06416d8dbc	716	Gene3D	G3DSA:2.60.120.200	-	43	225	2.2E-20	T	01-07-2023	-	-
JF917095.1_orf319	818b3a600bb6c018dfd17c0b68d40f71	279	Coils	Coil	Coil	83	103	-	T	01-07-2023	-	-
JF917095.1_orf319	818b3a600bb6c018dfd17c0b68d40f71	279	Coils	Coil	Coil	115	138	-	T	01-07-2023	-	-
JF917095.1_orf122	a29ef4191b898a6893ff782acd0d07ff	299	Coils	Coil	Coil	137	180	-	T	01-07-2023	-	-
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	207	482	1.42E-22	T	01-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	ProSiteProfiles	PS50051	MCM family domain profile.	180	389	37.572025	T	01-07-2023	IPR001208	MCM domain
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	Pfam	PF00493	MCM P-loop domain	167	385	4.1E-42	T	01-07-2023	IPR001208	MCM domain
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	Gene3D	G3DSA:2.20.28.10	-	36	81	4.5E-21	T	01-07-2023	-	-
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins	3	141	1.22E-19	T	01-07-2023	IPR012340	Nucleic acid-binding, OB-fold
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	Gene3D	G3DSA:1.10.10.10	-	491	572	3.4E-5	T	01-07-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	Gene3D	G3DSA:2.40.50.140	-	4	153	5.7E-9	T	01-07-2023	IPR012340	Nucleic acid-binding, OB-fold
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	Gene3D	G3DSA:3.40.50.300	-	159	490	5.1E-63	T	01-07-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	SMART	SM00350	mcm	2	487	7.3E-19	T	01-07-2023	IPR031327	Mini-chromosome maintenance protein
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	PANTHER	PTHR11630	DNA REPLICATION LICENSING FACTOR MCM FAMILY MEMBER	4	526	2.1E-80	T	01-07-2023	IPR031327	Mini-chromosome maintenance protein
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	Pfam	PF17207	MCM OB domain	6	130	4.9E-16	T	01-07-2023	IPR033762	MCM OB domain
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	284	298	4.8E-12	T	01-07-2023	IPR001208	MCM domain
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	363	371	4.8E-12	T	01-07-2023	IPR001208	MCM domain
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	336	348	4.8E-12	T	01-07-2023	IPR001208	MCM domain
JF917095.1_orf16	3916642403d691380b910ac94bfff7ec	576	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	225	240	4.8E-12	T	01-07-2023	IPR001208	MCM domain
