CCI88WCFB3	removeN	0:00:00.001570	FragGeneScan_RW1
CCI88WCFB3	removeN	0:00:00.002648	FragGeneScan_DJ
CCI88WCFB3	removeN	0:00:00.003103	FragGeneScan_Rleg
CCI88WCFB3	removeN	0:00:00.001949	FragGeneScan_GIC31
CCI88WCFB3	removeN	0:00:00.002041	FragGeneScan_RW2
CCI88WCFB3	findORF_fgs	0:00:00.156462	FragGeneScan_RW1
CCI88WCFB3	findORF_fgs	0:00:01.328149	FragGeneScan_RW2
CCI88WCFB3	findORF_fgs	0:00:01.287195	FragGeneScan_GIC31
CCI88WCFB3	findORF_fgs	0:00:03.016796	FragGeneScan_Rleg
CCI88WCFB3	findORF_fgs	0:00:01.858308	FragGeneScan_DJ
CCI88WCFB3	searchHMM	0:04:48.276339	FragGeneScan_RW1
CCI88WCFB3	searchHMM	0:09:35.417755	FragGeneScan_GIC31
CCI88WCFB3	searchHMM	0:09:36.419927	FragGeneScan_Rleg
CCI88WCFB3	searchHMM	0:09:39.427590	FragGeneScan_RW2
CCI88WCFB3	searchHMM	0:09:41.450997	FragGeneScan_DJ
CCI88WCFB3	filterHMM	0:00:01.191739	FragGeneScan_RW1
CCI88WCFB3	filterHMM	0:00:11.612329	FragGeneScan_GIC31
CCI88WCFB3	filterHMM	0:00:11.743461	FragGeneScan_RW2
CCI88WCFB3	filterHMM	0:00:14.680253	FragGeneScan_DJ
CCI88WCFB3	filterHMM	0:00:24.783552	FragGeneScan_Rleg
CCI88WCFB3	parseHmmer	0:00:01.164561	step_09-parse/FragGeneScan_RW1
CCI88WCFB3	createCountTables	0:00:00.000077	step_09-parse/FragGeneScan_RW1
CCI88WCFB3	parseHmmer	0:00:05.088661	step_09-parse/FragGeneScan_GIC31
CCI88WCFB3	createCountTables	0:00:00.000108	step_09-parse/FragGeneScan_GIC31
CCI88WCFB3	parseHmmer	0:00:05.134888	step_09-parse/FragGeneScan_RW2
CCI88WCFB3	createCountTables	0:00:00.000098	step_09-parse/FragGeneScan_RW2
CCI88WCFB3	parseHmmer	0:00:05.992892	step_09-parse/FragGeneScan_DJ
CCI88WCFB3	createCountTables	0:00:00.000067	step_09-parse/FragGeneScan_DJ
CCI88WCFB3	parseHmmer	0:00:06.275178	step_09-parse/FragGeneScan_Rleg
CCI88WCFB3	createCountTables	0:00:00.000052	step_09-parse/FragGeneScan_Rleg
CCI88WCFB3	Total_Time	0:10:20.003906	/home/jlfiguer/raw-lab/MetaCerberus/results/five_genomes/2023-06-08-VOG
