locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDEMEDKD_00001	CDS	588				hypothetical protein
JDEMEDKD_00002	CDS	165				hypothetical protein
JDEMEDKD_00003	CDS	291				hypothetical protein
JDEMEDKD_00004	CDS	153				hypothetical protein
JDEMEDKD_00005	CDS	282				hypothetical protein
JDEMEDKD_00006	CDS	192				hypothetical protein
JDEMEDKD_00007	CDS	138				hypothetical protein
JDEMEDKD_00008	CDS	147				hypothetical protein
JDEMEDKD_00009	CDS	213				hypothetical protein
JDEMEDKD_00010	CDS	261				hypothetical protein
JDEMEDKD_00011	CDS	189				hypothetical protein
JDEMEDKD_00012	CDS	234				hypothetical protein
JDEMEDKD_00013	CDS	303				hypothetical protein
JDEMEDKD_00014	CDS	198				hypothetical protein
JDEMEDKD_00015	CDS	219				hypothetical protein
JDEMEDKD_00016	CDS	327				hypothetical protein
JDEMEDKD_00017	CDS	393				hypothetical protein
JDEMEDKD_00018	CDS	2982				hypothetical protein
JDEMEDKD_00019	CDS	273				hypothetical protein
JDEMEDKD_00020	CDS	270				hypothetical protein
JDEMEDKD_00021	CDS	1152				hypothetical protein
JDEMEDKD_00022	CDS	591				hypothetical protein
JDEMEDKD_00023	CDS	1317				hypothetical protein
JDEMEDKD_00024	CDS	405				hypothetical protein
JDEMEDKD_00025	CDS	144				hypothetical protein
JDEMEDKD_00026	CDS	285				hypothetical protein
JDEMEDKD_00027	CDS	303				hypothetical protein
JDEMEDKD_00028	CDS	246				hypothetical protein
JDEMEDKD_00029	CDS	1230				hypothetical protein
JDEMEDKD_00030	CDS	384				hypothetical protein
JDEMEDKD_00031	CDS	582				hypothetical protein
JDEMEDKD_00032	CDS	726				hypothetical protein
JDEMEDKD_00033	CDS	768				hypothetical protein
JDEMEDKD_00034	CDS	741				hypothetical protein
JDEMEDKD_00035	CDS	573				hypothetical protein
JDEMEDKD_00036	CDS	486				hypothetical protein
JDEMEDKD_00037	CDS	267				hypothetical protein
JDEMEDKD_00038	CDS	312				hypothetical protein
JDEMEDKD_00039	CDS	126				hypothetical protein
JDEMEDKD_00040	CDS	105				hypothetical protein
