	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000666.1_1	QGNH01000666.1	QGNH01000666.1	1	2	1042	1	E													0	False	F
QGNH01000666.1_2	QGNH01000666.1	QGNH01000666.1	2	1049	2467	1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.368	286.0	1.3669999999999998e-82	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000666.1_3	QGNH01000666.1	QGNH01000666.1	3	2468	3058	1	E													0	False	F
QGNH01000666.1_4	QGNH01000666.1	QGNH01000666.1	4	3127	3465	1	E													0	False	F
QGNH01000666.1_5	QGNH01000666.1	QGNH01000666.1	5	3462	4046	1	D									Aspartyl/Asparaginyl beta-hydroxylase [PF05118.18]				0	False	F
QGNH01000666.1_6	QGNH01000666.1	QGNH01000666.1	6	4043	4498	1	E													0	False	F
QGNH01000666.1_7	QGNH01000666.1	QGNH01000666.1	7	4502	5536	1	E			YP_009222579.1	YP_009222579.1 DNA ejection [Rhodoferax phage P26218]	False	0.254	61.0	1.291e-08		VOG01328	sp|Q01074|GP7_BPP22 Internal virion protein gp7; XhXpXrXs	Xs;Xp;Xr;Xh	0	False	VF
QGNH01000666.1_8	QGNH01000666.1	QGNH01000666.1	8	5548	5862	1	E													0	False	
QGNH01000666.1_9	QGNH01000666.1	QGNH01000666.1	9	5866	7419	1	E													0	False	
QGNH01000666.1_10	QGNH01000666.1	QGNH01000666.1	10	7423	19713	1	D			YP_009845088.1	YP_009845088.1 DarB-like antirestriction [Serratia phage Parlo]	True	0.408	807.0	1.652e-232	N-6 DNA Methylase [PF02384.19]; Type III restriction enzyme, res subunit [PF04851.18]; C-terminal domain on Strawberry notch homologue [PF13871.9]; SNF2-related domain [PF00176.26]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01000666.1_11	QGNH01000666.1	QGNH01000666.1	11	19710	19922	1	E													0	False	
QGNH01000666.1_12	QGNH01000666.1	QGNH01000666.1	12	20008	20364	1	E													0	False	
QGNH01000666.1_13	QGNH01000666.1	QGNH01000666.1	13	20404	21606	1	D									Domain of unknown function (DUF1906) [PF08924.14]				0	False	
QGNH01000666.1_14	QGNH01000666.1	QGNH01000666.1	14	21757	22383	-1	E			YP_010772939.1	YP_010772939.1 hypothetical protein QIT78_gp09 [Pseudomonas phage Medea1]	False	0.241	61.0	2.381e-09		VOG03715	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000666.1_15	QGNH01000666.1	QGNH01000666.1	15	22659	23012	1	E													0	False	
QGNH01000666.1_16	QGNH01000666.1	QGNH01000666.1	16	23009	23533	1	D			YP_010078497.1	YP_010078497.1 HNH endonuclease [Ralstonia phage Heva]	False	0.348	99.0	8.786999999999999e-23	HNH endonuclease [PF13392.9]; NUMOD4 motif [PF07463.14]	VOG00866	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000666.1_17	QGNH01000666.1	QGNH01000666.1	17	23533	23802	1	E													0	False	
QGNH01000666.1_18	QGNH01000666.1	QGNH01000666.1	18	23870	24865	1	D									Putative Ig domain [PF05345.15]				0	False	
QGNH01000666.1_19	QGNH01000666.1	QGNH01000666.1	19	24928	25062	-1	E													0	False	
QGNH01000666.1_20	QGNH01000666.1	QGNH01000666.1	20	25059	26774	-1	D			YP_007001957.1	YP_007001957.1 RecT-like ssDNA annealing protein [Escherichia phage TL-2011b]	False	0.397	130.0	1.077e-29	RecT family [PF03837.17]				0	False	
QGNH01000666.1_21	QGNH01000666.1	QGNH01000666.1	21	26771	27622	-1	D			YP_009597080.1	YP_009597080.1 RecE [Propionibacterium phage G4]	False	0.243	83.0	3.651e-16	PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]				0	False	
QGNH01000666.1_22	QGNH01000666.1	QGNH01000666.1	22	27619	27864	-1	E													0	False	
QGNH01000666.1_23	QGNH01000666.1	QGNH01000666.1	23	27861	28049	-1	E													0	False	
QGNH01000666.1_24	QGNH01000666.1	QGNH01000666.1	24	28046	28258	-1	E													0	False	
QGNH01000666.1_25	QGNH01000666.1	QGNH01000666.1	25	28255	28446	-1	E													0	False	
QGNH01000666.1_26	QGNH01000666.1	QGNH01000666.1	26	28440	28637	-1	E													0	False	F
QGNH01000666.1_27	QGNH01000666.1	QGNH01000666.1	27	28634	28897	-1	E													0	False	F
QGNH01000666.1_28	QGNH01000666.1	QGNH01000666.1	28	28987	29214	1	E													0	False	F
QGNH01000666.1_29	QGNH01000666.1	QGNH01000666.1	29	29239	30252	1	E			YP_007673268.1	YP_007673268.1 hypothetical protein TVGG_00012 [Tetraselmis viridis virus S20]	False	0.227	65.0	3.957e-10					0	False	F
QGNH01000666.1_30	QGNH01000666.1	QGNH01000666.1	30	30333	30905	1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	YP_007673267.1	YP_007673267.1 hypothetical protein TVGG_00011 [Tetraselmis viridis virus S20]	False	0.344	89.0	5.023e-19					0	False	F
QGNH01000666.1_31	QGNH01000666.1	QGNH01000666.1	31	30905	31153	1	E													0	False	F
QGNH01000666.1_32	QGNH01000666.1	QGNH01000666.1	32	31150	31374	1	E													0	False	F
QGNH01000666.1_33	QGNH01000666.1	QGNH01000666.1	33	31371	31961	1	D			YP_002003969.1	YP_002003969.1 HNH endonuclease [Escherichia phage 13a]	False	0.452	111.0	1.179e-26	HNH endonuclease [PF13392.9]; Zinc-binding loop region of homing endonuclease [PF05551.14]	VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000666.1_34	QGNH01000666.1	QGNH01000666.1	34	31958	32311	1	E			YP_009785468.1	YP_009785468.1 hypothetical protein HOR07_gp080 [Caulobacter phage Sansa]	False	0.481	77.0	3.272e-16					0	False	F
QGNH01000666.1_35	QGNH01000666.1	QGNH01000666.1	35	32620	33285	-1	E													0	False	F
QGNH01000666.1_36	QGNH01000666.1	QGNH01000666.1	36	33400	33468	-1	E													0	False	F
