locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_054681.1_1	K07451	K07451	COG1403		phrog_333	VOG03883	PHROG:phrog_333	104	6.5e-41	131.6		HNH endonuclease
NC_054681.1_2												Hypothetical
NC_054681.1_3		K03671	COG0526		phrog_22	VOG00033	KEGG:K03671	83	1.5e-14	46.4		trxA; thioredoxin 1
NC_054681.1_4					phrog_226	VOG00726	PHROG:phrog_226	142	6.5e-47	151.2		minor tail protein
NC_054681.1_5			COG4626		phrog_9	VOG00185	PHROG:phrog_9	549	4e-89	291.5		terminase large subunit
NC_054681.1_6					phrog_104	VOG00109	PHROG:phrog_104	479	1.7e-134	441.2		portal protein
NC_054681.1_7					phrog_193	VOG00912	VOG:VOG00912	371	5.6e-81	264.4		sp|O64208|VG15_BPMD2 Gene 15 protein
NC_054681.1_8					phrog_233	VOG08006	PHROG:phrog_233	182	1.2e-37	121.3		head scaffolding protein
NC_054681.1_9					phrog_283	VOG00529	VOG:VOG00529	358	2e-64	210.1		sp|P19727|CAPSB_BPT7 Minor capsid protein
NC_054681.1_10					phrog_137	VOG00419	VOG:VOG00419	148	1.8e-41	134.0		sp|Q05225|VG19_BPML5 Gene 19 protein
NC_054681.1_11					phrog_320	VOG00901	PHROG:phrog_320	112	1.4e-40	130.1		head closure Hc1
NC_054681.1_12					phrog_321	VOG00560	PHROG:phrog_321	133	8.3e-35	111.7		tail completion or Neck1 protein
NC_054681.1_13					phrog_123	VOG00096	PHROG:phrog_123	168	6.8e-35	112.5		tail terminator
NC_054681.1_14					phrog_117	VOG00135	PHROG:phrog_117	251	3.2e-52	169.3		major tail protein
NC_054681.1_15					phrog_330	VOG00515	PHROG:phrog_330	108	1.7e-29	94.4		tail assembly chaperone
NC_054681.1_16			COG5412		phrog_305	VOG00151	PHROG:phrog_305	1108	1.2e-189	448.6		tail length tape measure protein
NC_054681.1_17			COG4722		phrog_33	VOG08022	PHROG:phrog_33	286	3.7e-39	127.3		distal tail protein Dit
NC_054681.1_18					phrog_538	VOG04468	VOG:VOG04468	404	4.1e-170	559.4		REFSEQ minor tail protein
NC_054681.1_19												Hypothetical
NC_054681.1_20												Hypothetical
NC_054681.1_21												Hypothetical
NC_054681.1_22					phrog_988	VOG04668, VOG00882	PHROG:phrog_988	449	4e-102	333.7		tail protein
NC_054681.1_23												Hypothetical
NC_054681.1_24		K12943	COG1388	CBM50	phrog_1493	VOG31696, VOG03940	PHROG:phrog_1493	365	5.5e-53	172.6		endolysin
NC_054681.1_25												Hypothetical
NC_054681.1_26												Hypothetical
NC_054681.1_27					phrog_3929	VOG00931	PHROG:phrog_3929	151	1.7e-93	302.0		transcriptional repressor
NC_054681.1_28					phrog_5250	VOG03714	VOG:VOG03714	95	3.6e-39	126.7		REFSEQ hypothetical protein
NC_054681.1_29					phrog_466	VOG00890	PHROG:phrog_466	324	1.6e-102	335.2		exonuclease
NC_054681.1_30												Hypothetical
NC_054681.1_31												Hypothetical
NC_054681.1_32					phrog_1288	VOG05209	VOG:VOG05209	146	3.6e-76	248.7		REFSEQ hypothetical protein
NC_054681.1_33	K01493	K01493	COG2131		phrog_174	VOG04494	VOG:VOG04494	159	7.9e-49	159.2		sp|P16006|DCTD_BPT4 Deoxycytidylate deaminase
NC_054681.1_34		K07505	COG3598		phrog_243	VOG04360	PHROG:phrog_243	269	2.1e-92	300.8		DnaB-like replicative helicase
NC_054681.1_35		K03552			phrog_244	VOG00684	PHROG:phrog_244	121	6.8e-33	106.5		RusA-like Holliday junction resolvase
NC_054681.1_36												Hypothetical
NC_054681.1_37		K17680	COG0358		phrog_849	VOG00229	PHROG:phrog_849	222	2.8e-88	287.6		DNA primase
NC_054681.1_38												Hypothetical
NC_054681.1_39												Hypothetical
NC_054681.1_40												Hypothetical
NC_054681.1_41					phrog_284	VOG03571	VOG:VOG03571	397	1.7e-118	388.5		REFSEQ exonuclease
NC_054681.1_42												Hypothetical
NC_054681.1_43					phrog_3512	VOG01073	VOG:VOG01073	133	6.7e-72	234.4		REFSEQ hypothetical protein
NC_054681.1_44												Hypothetical
NC_054681.1_45	K00527	K00527	COG0209, COG0209		phrog_367	VOG00122	PHROG:phrog_367	697	2.2e-277	913.6		ribonucleotide reductase
NC_054681.1_46					phrog_6509	VOG08198	PHROG:phrog_6509	73	2.6e-42	134.6		Lsr2-like DNA bridging protein
NC_054681.1_47												Hypothetical
NC_054681.1_48		K06400	COG1961		phrog_95	VOG00303	VOG:VOG00303	526	1.5e-121	398.9		sp|P03014|PINE_ECOLI Serine recombinase PinE
NC_054681.1_49	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	238	3.7e-78	256.3		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
NC_054681.1_50												Hypothetical
NC_054681.1_51												Hypothetical
