locus_tag	ftype	length_bp	gene	EC_number	COG	product
HBJBLBAI_00001	CDS	759				hypothetical protein
HBJBLBAI_00002	CDS	600				hypothetical protein
HBJBLBAI_00003	CDS	1068	Q			putative portal protein
HBJBLBAI_00004	CDS	1782				hypothetical protein
HBJBLBAI_00005	CDS	822	O			Capsid assembly scaffolding protein
HBJBLBAI_00006	CDS	1017	N			Capsid proteins
HBJBLBAI_00007	CDS	702				hypothetical protein
HBJBLBAI_00008	CDS	462	L			Head completion/stabilization protein
HBJBLBAI_00009	CDS	213	X			Baseplate protein X
HBJBLBAI_00010	CDS	354				hypothetical protein
HBJBLBAI_00011	CDS	273				hypothetical protein
HBJBLBAI_00012	CDS	807				hypothetical protein
HBJBLBAI_00013	CDS	423				hypothetical protein
HBJBLBAI_00014	CDS	537				hypothetical protein
HBJBLBAI_00015	CDS	471				hypothetical protein
HBJBLBAI_00016	CDS	729				hypothetical protein
HBJBLBAI_00017	CDS	573	V			Spike protein
HBJBLBAI_00018	CDS	345				hypothetical protein
HBJBLBAI_00019	CDS	918				hypothetical protein
HBJBLBAI_00020	CDS	618				hypothetical protein
HBJBLBAI_00021	CDS	1818				hypothetical protein
HBJBLBAI_00022	CDS	435				hypothetical protein
HBJBLBAI_00023	CDS	1176	FI			Tail sheath protein
HBJBLBAI_00024	CDS	516	FII			Tail tube protein
HBJBLBAI_00025	CDS	330				hypothetical protein
HBJBLBAI_00026	CDS	120				hypothetical protein
HBJBLBAI_00027	CDS	2760				hypothetical protein
HBJBLBAI_00028	CDS	441				hypothetical protein
HBJBLBAI_00029	CDS	1278				hypothetical protein
HBJBLBAI_00030	CDS	534				hypothetical protein
HBJBLBAI_00031	CDS	351				hypothetical protein
HBJBLBAI_00032	CDS	117				hypothetical protein
HBJBLBAI_00033	CDS	342				hypothetical protein
HBJBLBAI_00034	CDS	213				hypothetical protein
HBJBLBAI_00035	CDS	501				hypothetical protein
HBJBLBAI_00036	CDS	294				hypothetical protein
HBJBLBAI_00037	CDS	351				hypothetical protein
HBJBLBAI_00038	CDS	234				hypothetical protein
HBJBLBAI_00039	CDS	2721				hypothetical protein
HBJBLBAI_00040	CDS	354				hypothetical protein
HBJBLBAI_00041	CDS	207				hypothetical protein
HBJBLBAI_00042	CDS	252				hypothetical protein
HBJBLBAI_00043	CDS	1911				hypothetical protein
HBJBLBAI_00044	CDS	1233				hypothetical protein
HBJBLBAI_00045	CDS	189				hypothetical protein
HBJBLBAI_00046	CDS	213				hypothetical protein
HBJBLBAI_00047	CDS	1149				hypothetical protein
