locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_020840_3_191_-												Hypothetical
NC_020840_525_743_-												Hypothetical
NC_020840_733_945_-						VOG04788	VOG:VOG04788	70	2.7e-28	89.9		REFSEQ hypothetical protein
NC_020840_1049_2194_-					phrog_270	VOG00234	PHROG:phrog_270	381	3.5e-17	54.0		replication initiation protein
NC_020840_2204_3694_-		K02314	COG0305		phrog_19	VOG04360	COG:COG0305	496	2e-83	272.2		DnaB; 
NC_020840_3689_3865_+												Hypothetical
NC_020840_3858_4151_+												Hypothetical
NC_020840_4148_4339_+												Hypothetical
NC_020840_4468_4683_+												Hypothetical
NC_020840_4716_4853_-												Hypothetical
NC_020840_4936_5550_-		K05925	COG4725		phrog_359	VOG03909	VOG:VOG03909	169	1.7e-60	196.6		sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI
NC_020840_5550_6113_-		K01159	COG0817		phrog_159	VOG00053	PHROG:phrog_159	155	5.9e-20	62.3		RuvC-like Holliday junction resolvase
NC_020840_6113_6832_-					phrog_26995	VOG29037	VOG:VOG29037	239	2.3e-136	446.4		REFSEQ hypothetical protein
NC_020840_6845_7105_-						VOG29196	VOG:VOG29196	86	6.1e-48	153.7		REFSEQ hypothetical protein
NC_020840_7182_8357_+		K10906			phrog_412	VOG00518	VOG:VOG00518	391	1.2e-31	101.5		sp|P15032|RECE_ECOLI Exodeoxyribonuclease 8
NC_020840_8342_8566_+												Hypothetical
NC_020840_8563_9885_+					phrog_561	VOG08192	PHROG:phrog_561	440	1.8e-45	147.6		RecT-like ssDNA annealing protein
NC_020840_9878_10159_+												Hypothetical
NC_020840_10189_10752_+					phrog_25433	VOG13614	VOG:VOG13614	187	3.5e-12	37.4		REFSEQ hypothetical protein
NC_020840_10749_11012_+												Hypothetical
NC_020840_11014_11352_+												Hypothetical
NC_020840_11235_12254_+			COG4422		phrog_2045	VOG04018	VOG:VOG04018	339	9.7e-113	368.0		REFSEQ hypothetical protein
NC_020840_12270_12692_+			COG2411		phrog_8581	VOG36593	VOG:VOG36593	140	7.5e-85	273.7		REFSEQ hypothetical protein
NC_020840_13088_13579_-												Hypothetical
NC_020840_13557_14189_-		K08309	COG0741	GH23	phrog_669	VOG00923	VOG:VOG00923	168	1.4e-53	174.3		REFSEQ endolysin
NC_020840_14119_14439_-												Hypothetical
NC_020840_14492_14893_-												Hypothetical
NC_020840_14903_15286_-					phrog_15388	VOG02515	VOG:VOG02515	127	1.6e-32	105.1		REFSEQ tail fiber protein
NC_020840_15296_17614_-					phrog_4271, phrog_4271	VOG04279	PHROG:phrog_4271	772	1.6e-173	338.8		tail protein
