	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000045.1_1	QGNH01000045.1	QGNH01000045.1	1	2	178	-1	E											0	False	F
QGNH01000045.1_2	QGNH01000045.1	QGNH01000045.1	2	330	551	-1	E											0	False	F
QGNH01000045.1_3	QGNH01000045.1	QGNH01000045.1	3	736	1401	-1	E											0	False	F
QGNH01000045.1_4	QGNH01000045.1	QGNH01000045.1	4	1547	3004	-1	E											0	False	F
QGNH01000045.1_5	QGNH01000045.1	QGNH01000045.1	5	3001	4143	-1	D	YP_009819676.1	YP_009819676.1 portal protein [Arthrobacter phage Sonali]	False	0.187	73.0	2.429e-12	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	VF
QGNH01000045.1_6	QGNH01000045.1	QGNH01000045.1	6	4468	5316	-1	D							Protein of unknown function (DUF3037) [PF11236.11]				0	False	F
QGNH01000045.1_7	QGNH01000045.1	QGNH01000045.1	7	5462	6265	-1	D							HipA-like kinase [PF20613.1]				0	False	
QGNH01000045.1_8	QGNH01000045.1	QGNH01000045.1	8	6359	7891	-1	E	YP_009908086.1	YP_009908086.1 large subunit terminase [Stx1 converting phage AU5Stx1]	False	0.204	115.0	3.4530000000000003e-25		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000045.1_9	QGNH01000045.1	QGNH01000045.1	9	8218	11085	-1	E											0	False	
QGNH01000045.1_10	QGNH01000045.1	QGNH01000045.1	10	11088	14759	-1	E	YP_009854379.1	YP_009854379.1 tail fiber protein [Erwinia phage Hena1]	False	0.704	66.0	1.525e-09					0	False	
QGNH01000045.1_11	QGNH01000045.1	QGNH01000045.1	11	14790	15758	-1	E											0	False	F
QGNH01000045.1_12	QGNH01000045.1	QGNH01000045.1	12	15785	16291	-1	E											0	False	F
QGNH01000045.1_13	QGNH01000045.1	QGNH01000045.1	13	16470	16700	-1	E											0	False	F
QGNH01000045.1_14	QGNH01000045.1	QGNH01000045.1	14	16693	17526	-1	E											0	False	F
QGNH01000045.1_15	QGNH01000045.1	QGNH01000045.1	15	17786	18757	-1	E											0	False	F
QGNH01000045.1_16	QGNH01000045.1	QGNH01000045.1	16	18894	19313	-1	E											0	False	F
QGNH01000045.1_17	QGNH01000045.1	QGNH01000045.1	17	19451	19852	-1	E											0	False	F
QGNH01000045.1_18	QGNH01000045.1	QGNH01000045.1	18	19904	20542	-1	E											0	False	F
