	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000727.1_1	QGNH01000727.1	QGNH01000727.1	1	23	343	1	E			YP_009221588.1	YP_009221588.1 phosphoadenosine phosphosulfate reductase [Verrucomicrobia phage P8625]	False	0.497	89.0	2.155e-20									0	False	F
QGNH01000727.1_2	QGNH01000727.1	QGNH01000727.1	2	474	782	1	E			YP_009221588.1	YP_009221588.1 phosphoadenosine phosphosulfate reductase [Verrucomicrobia phage P8625]	False	0.568	109.0	9.366e-28									0	False	F
QGNH01000727.1_3	QGNH01000727.1	QGNH01000727.1	3	779	1201	1	E																	0	False	F
QGNH01000727.1_4	QGNH01000727.1	QGNH01000727.1	4	1198	1725	1	E																	0	False	F
QGNH01000727.1_5	QGNH01000727.1	QGNH01000727.1	5	1722	1949	1	E																	0	False	F
QGNH01000727.1_6	QGNH01000727.1	QGNH01000727.1	6	1946	2038	1	E																	0	False	F
QGNH01000727.1_7	QGNH01000727.1	QGNH01000727.1	7	2035	2271	1	E																	0	False	F
QGNH01000727.1_8	QGNH01000727.1	QGNH01000727.1	8	2283	3707	-1	E																	0	False	F
QGNH01000727.1_9	QGNH01000727.1	QGNH01000727.1	9	3708	4367	-1	D									Lipase (class 3) [PF01764.28]					VOG00670	REFSEQ class 3 lipase; Xu	Xu	0	False	F
QGNH01000727.1_10	QGNH01000727.1	QGNH01000727.1	10	4369	4668	-1	E																	0	False	F
QGNH01000727.1_11	QGNH01000727.1	QGNH01000727.1	11	4668	4985	-1	E																	0	False	F
QGNH01000727.1_12	QGNH01000727.1	QGNH01000727.1	12	4982	5197	-1	E																	0	False	F
QGNH01000727.1_13	QGNH01000727.1	QGNH01000727.1	13	5194	5685	-1	C	K02395	peptidoglycan hydrolase FlgJ	YP_010671864.1	YP_010671864.1 tail length tape measure protein [Clostridium phage LPCPA6]	False	0.386	104.0	9.958e-25	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MK
QGNH01000727.1_14	QGNH01000727.1	QGNH01000727.1	14	5672	5962	-1	E																	0	False	
QGNH01000727.1_15	QGNH01000727.1	QGNH01000727.1	15	5962	6375	-1	E																	0	False	
QGNH01000727.1_16	QGNH01000727.1	QGNH01000727.1	16	6378	6590	-1	E																	0	False	
QGNH01000727.1_17	QGNH01000727.1	QGNH01000727.1	17	6638	7231	-1	D			YP_010078174.1	YP_010078174.1 hypothetical protein KMC43_gp50 [Ralstonia phage Raharianne]	False	0.472	97.0	9.159e-22	Domain of unknown function (DUF4376) [PF14301.9]								0	False	
QGNH01000727.1_18	QGNH01000727.1	QGNH01000727.1	18	7245	8189	-1	E			YP_010052737.1	YP_010052737.1 tail fiber protein [Ralstonia phage Adzire]	False	0.405	91.0	1.197e-18									0	False	
QGNH01000727.1_19	QGNH01000727.1	QGNH01000727.1	19	8205	9491	-1	E			NP_944342.1	NP_944342.1 tail fiber protein [Burkholderia phage Bcep1]	False	0.335	89.0	2.151e-17						VOG00744	sp|P33227|STFE_ECOLI Putative uncharacterized protein StfE; Xu	Xu	0	False	
