locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000213.1_1_1												Hypothetical
QGNH01000213.1_1_2					phrog_587	VOG00207	PHROG:phrog_587	248	1e-31	100.9		structural protein
QGNH01000213.1_1_3			COG3299		phrog_6	VOG00521	VOG:VOG00521	399	7e-57	184.2		sp|P51767|BPJ_BPP2 Baseplate protein J
QGNH01000213.1_1_4					phrog_120	VOG00875	PHROG:phrog_120	119	2.2e-22	70.2		baseplate wedge subunit
QGNH01000213.1_1_5					phrog_11	VOG00324	VOG:VOG00324	222	5e-36	115.1		sp|P31340|SPIKE_BPP2 Spike protein
QGNH01000213.1_1_6					phrog_196	VOG01442	VOG:VOG01442	300	7e-41	131.1		REFSEQ baseplate hub
QGNH01000213.1_1_7						VOG00258	VOG:VOG00258	119	6e-09	27.0		REFSEQ virion structural protein
QGNH01000213.1_1_8					phrog_817	VOG01485	PHROG:phrog_817	298	4.3e-24	75.8		tail fiber protein
QGNH01000213.1_1_9					phrog_2276, phrog_8125	VOG00434	PHROG:phrog_2276	588	2.3e-18	51.8		tail length tape measure protein
QGNH01000213.1_1_10												Hypothetical
QGNH01000213.1_1_11					phrog_280		PHROG:phrog_280	150	2.8e-09	27.7		virion structural protein
QGNH01000213.1_1_12					phrog_205	VOG03778	VOG:VOG03778	188	5.8e-44	141.4		REFSEQ tail sheath
QGNH01000213.1_1_13												Hypothetical
QGNH01000213.1_1_14												Hypothetical
QGNH01000213.1_1_15					phrog_939	VOG02340	PHROG:phrog_939	133	1.9e-18	57.3		head protein
QGNH01000213.1_1_16			COG5005		phrog_222	VOG02678	VOG:VOG02678	182	5.4e-24	73.5		REFSEQ tail completion or Neck1 protein
QGNH01000213.1_1_17					phrog_302	VOG00732	PHROG:phrog_302	148	1.3e-15	48.1		virion structural protein
QGNH01000213.1_1_18												Hypothetical
QGNH01000213.1_1_19			COG4834		phrog_264	VOG02112	VOG:VOG02112	350	2.5e-33	106.1		sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein
QGNH01000213.1_1_20					phrog_673		PHROG:phrog_673	155	8.5e-09	26.1		head scaffolding protein
QGNH01000213.1_1_21		K09960	COG3566		phrog_12864		KEGG:K09960	430	1.6e-21	67.3		K09960; uncharacterized protein
QGNH01000213.1_1_22												Hypothetical
QGNH01000213.1_1_23												Hypothetical
QGNH01000213.1_1_24			COG2369		phrog_324	VOG03910	PHROG:phrog_324	329	2.5e-32	102.3		head morphogenesis
QGNH01000213.1_1_25		K09961	COG3567		phrog_146	VOG00562	PHROG:phrog_146	491	2.8e-70	227.8		portal protein
QGNH01000213.1_1_26		K06909	COG1783		phrog_3717, phrog_6672	VOG07294	COG:COG1783	335	1.1e-100	328.1		XtmB; 
QGNH01000213.1_1_27												Hypothetical
QGNH01000213.1_1_28		K00571, K03497	COG0863		phrog_498	VOG00306	PHROG:phrog_498	389	3.6e-121	395.7		DNA methyltransferase
QGNH01000213.1_1_29												Hypothetical
QGNH01000213.1_2_1												Hypothetical
