	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001118.1_1	QGNH01001118.1	QGNH01001118.1	1	2	364	1	E													0	False	F
QGNH01001118.1_2	QGNH01001118.1	QGNH01001118.1	2	625	996	1	E													0	False	F
QGNH01001118.1_3	QGNH01001118.1	QGNH01001118.1	3	1038	2900	1	C	K07316	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	YP_010056528.1	YP_010056528.1 DNA methyltransferase [Streptomyces phage Werner]	False	0.392	173.0	3.476e-43	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01001118.1_4	QGNH01001118.1	QGNH01001118.1	4	2900	5590	1	C	K01156	type III restriction enzyme [EC:3.1.21.5]							Endonuclease domain [PF19778.2]; TnsA-like endonuclease N terminal [PF08722.14]	VOG00542	REFSEQ double zinc ribbon protein; Xu	Xu	0	False	F
QGNH01001118.1_5	QGNH01001118.1	QGNH01001118.1	5	5879	6142	1	E													0	False	
QGNH01001118.1_6	QGNH01001118.1	QGNH01001118.1	6	6169	6441	1	E													0	False	
QGNH01001118.1_7	QGNH01001118.1	QGNH01001118.1	7	6425	6739	1	E			YP_001111255.1	YP_001111255.1 gp55 [Burkholderia phage phiE255]	False	0.393	71.0	2.199e-14		VOG01421	sp|Q9T1W8|GP26_BPMU Uncharacterized protein gp26; Xh	Xh	0	False	
QGNH01001118.1_8	QGNH01001118.1	QGNH01001118.1	8	6748	7374	1	D			YP_024700.1	YP_024700.1 terminase small subunit [Burkholderia phage BcepMu]	False	0.311	88.0	1.611e-18	Bacteriophage Mu, Gp27 [PF11985.11]				0	False	
QGNH01001118.1_9	QGNH01001118.1	QGNH01001118.1	9	7722	9137	1	E			YP_001111202.1	YP_001111202.1 gp2 [Burkholderia phage phiE255]	True	0.567	493.0	1.3160000000000004e-153					0	False	
QGNH01001118.1_10	QGNH01001118.1	QGNH01001118.1	10	9269	9526	-1	E													0	False	
QGNH01001118.1_11	QGNH01001118.1	QGNH01001118.1	11	9555	10907	1	D			YP_010665086.1	YP_010665086.1 hypothetical protein PQB33_gp03 [Ochrobactrum phage POA1180]	False	0.434	343.0	2.0730000000000007e-102	Protein of unknown function (DUF935) [PF06074.15]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01001118.1_12	QGNH01001118.1	QGNH01001118.1	12	11404	11625	1	E													0	False	F
QGNH01001118.1_13	QGNH01001118.1	QGNH01001118.1	13	11700	11798	1	E													0	False	F
QGNH01001118.1_14	QGNH01001118.1	QGNH01001118.1	14	11802	12674	-1	E													0	False	F
QGNH01001118.1_15	QGNH01001118.1	QGNH01001118.1	15	13141	13941	-1	D			YP_009174657.1	YP_009174657.1 hypothetical protein AR678_gp202 [Yellowstone lake phycodnavirus 2]	False	0.28	72.0	1.562e-12	Methyltransferase domain [PF13578.9]				0	False	F
QGNH01001118.1_16	QGNH01001118.1	QGNH01001118.1	16	14609	15097	-1	E													0	False	F
