locus_tag	ftype	length_bp	gene	EC_number	COG	product
PBALLCMO_00001	CDS	1029				hypothetical protein
PBALLCMO_00002	CDS	786				hypothetical protein
PBALLCMO_00003	CDS	384				hypothetical protein
PBALLCMO_00004	CDS	1041				hypothetical protein
PBALLCMO_00005	CDS	705				hypothetical protein
PBALLCMO_00006	CDS	261				hypothetical protein
PBALLCMO_00007	CDS	534				hypothetical protein
PBALLCMO_00008	CDS	1392				hypothetical protein
PBALLCMO_00009	CDS	1545				hypothetical protein
PBALLCMO_00010	CDS	1767				hypothetical protein
PBALLCMO_00011	CDS	834				hypothetical protein
PBALLCMO_00012	CDS	1110				hypothetical protein
PBALLCMO_00013	CDS	984				hypothetical protein
PBALLCMO_00014	CDS	966				hypothetical protein
PBALLCMO_00015	CDS	765				hypothetical protein
PBALLCMO_00016	CDS	1149				hypothetical protein
PBALLCMO_00017	CDS	1152				hypothetical protein
PBALLCMO_00018	CDS	909				hypothetical protein
PBALLCMO_00019	CDS	1029				hypothetical protein
PBALLCMO_00020	CDS	2001				hypothetical protein
PBALLCMO_00021	CDS	747				hypothetical protein
PBALLCMO_00022	CDS	1758				hypothetical protein
PBALLCMO_00023	CDS	825				hypothetical protein
PBALLCMO_00024	CDS	1158				hypothetical protein
PBALLCMO_00025	CDS	960				hypothetical protein
PBALLCMO_00026	CDS	939				hypothetical protein
PBALLCMO_00027	CDS	699				hypothetical protein
PBALLCMO_00028	CDS	1215				hypothetical protein
PBALLCMO_00029	CDS	1059				hypothetical protein
PBALLCMO_00030	CDS	2223				hypothetical protein
PBALLCMO_00031	CDS	987				hypothetical protein
PBALLCMO_00032	CDS	1992				hypothetical protein
PBALLCMO_00033	CDS	309				hypothetical protein
PBALLCMO_00034	CDS	174				hypothetical protein
PBALLCMO_00035	CDS	2538				hypothetical protein
PBALLCMO_00036	CDS	1263				hypothetical protein
PBALLCMO_00037	CDS	834				hypothetical protein
PBALLCMO_00038	CDS	1656				hypothetical protein
PBALLCMO_00039	CDS	693				hypothetical protein
PBALLCMO_00040	CDS	495				hypothetical protein
PBALLCMO_00041	CDS	1056				hypothetical protein
PBALLCMO_00042	CDS	231				hypothetical protein
PBALLCMO_00043	CDS	327				hypothetical protein
PBALLCMO_00044	CDS	1431				hypothetical protein
PBALLCMO_00045	CDS	153				hypothetical protein
PBALLCMO_00046	CDS	510				hypothetical protein
PBALLCMO_00047	CDS	555				hypothetical protein
PBALLCMO_00048	CDS	456				hypothetical protein
PBALLCMO_00049	CDS	264				hypothetical protein
PBALLCMO_00050	CDS	282				hypothetical protein
PBALLCMO_00051	CDS	543				hypothetical protein
PBALLCMO_00052	CDS	717				hypothetical protein
PBALLCMO_00053	tRNA	75				tRNA-Cys(gca)
PBALLCMO_00054	CDS	654				hypothetical protein
PBALLCMO_00055	CDS	945				hypothetical protein
PBALLCMO_00056	CDS	1062				hypothetical protein
PBALLCMO_00057	CDS	333				hypothetical protein
PBALLCMO_00058	CDS	1425				hypothetical protein
PBALLCMO_00059	CDS	1389				hypothetical protein
PBALLCMO_00060	CDS	1299				hypothetical protein
PBALLCMO_00061	CDS	1464				hypothetical protein
PBALLCMO_00062	CDS	714				hypothetical protein
PBALLCMO_00063	CDS	288				hypothetical protein
PBALLCMO_00064	CDS	525				hypothetical protein
PBALLCMO_00065	CDS	144				hypothetical protein
PBALLCMO_00066	CDS	354				hypothetical protein
PBALLCMO_00067	CDS	243				hypothetical protein
PBALLCMO_00068	CDS	933				hypothetical protein
PBALLCMO_00069	CDS	501				hypothetical protein
PBALLCMO_00070	CDS	291				hypothetical protein
PBALLCMO_00071	CDS	105				hypothetical protein
PBALLCMO_00072	CDS	297				hypothetical protein
PBALLCMO_00073	CDS	381				hypothetical protein
PBALLCMO_00074	CDS	735				hypothetical protein
PBALLCMO_00075	CDS	213				hypothetical protein
PBALLCMO_00076	CDS	96				hypothetical protein
PBALLCMO_00077	CDS	387				hypothetical protein
PBALLCMO_00078	CDS	534				hypothetical protein
PBALLCMO_00079	CDS	2793				hypothetical protein
PBALLCMO_00080	CDS	753				hypothetical protein
PBALLCMO_00081	CDS	762				hypothetical protein
PBALLCMO_00082	CDS	192				hypothetical protein
PBALLCMO_00083	CDS	768				hypothetical protein
PBALLCMO_00084	CDS	246				hypothetical protein
PBALLCMO_00085	CDS	321				hypothetical protein
PBALLCMO_00086	CDS	1470				hypothetical protein
PBALLCMO_00087	CDS	990				hypothetical protein
PBALLCMO_00088	CDS	1647				hypothetical protein
PBALLCMO_00089	CDS	1200				hypothetical protein
PBALLCMO_00090	CDS	384				hypothetical protein
PBALLCMO_00091	CDS	948				hypothetical protein
PBALLCMO_00092	CDS	1188				hypothetical protein
PBALLCMO_00093	CDS	201				hypothetical protein
PBALLCMO_00094	CDS	567				hypothetical protein
PBALLCMO_00095	CDS	531				hypothetical protein
PBALLCMO_00096	CDS	249				hypothetical protein
PBALLCMO_00097	CDS	1641				hypothetical protein
PBALLCMO_00098	CDS	1764				hypothetical protein
PBALLCMO_00099	CDS	1194				hypothetical protein
PBALLCMO_00100	CDS	1326				hypothetical protein
PBALLCMO_00101	CDS	744				hypothetical protein
PBALLCMO_00102	CDS	519				hypothetical protein
PBALLCMO_00103	CDS	1878				hypothetical protein
PBALLCMO_00104	CDS	534				hypothetical protein
PBALLCMO_00105	CDS	342				hypothetical protein
PBALLCMO_00106	CDS	408				hypothetical protein
PBALLCMO_00107	CDS	222				hypothetical protein
PBALLCMO_00108	CDS	750				hypothetical protein
PBALLCMO_00109	CDS	252				hypothetical protein
PBALLCMO_00110	CDS	1287				hypothetical protein
PBALLCMO_00111	CDS	237				hypothetical protein
PBALLCMO_00112	CDS	363				hypothetical protein
PBALLCMO_00113	CDS	240				hypothetical protein
PBALLCMO_00114	CDS	573				hypothetical protein
PBALLCMO_00115	CDS	381				hypothetical protein
PBALLCMO_00116	CDS	189				hypothetical protein
PBALLCMO_00117	CDS	468				hypothetical protein
PBALLCMO_00118	CDS	306				hypothetical protein
PBALLCMO_00119	CDS	372				hypothetical protein
PBALLCMO_00120	CDS	216				hypothetical protein
PBALLCMO_00121	CDS	168				hypothetical protein
PBALLCMO_00122	CDS	411				hypothetical protein
PBALLCMO_00123	CDS	660				hypothetical protein
PBALLCMO_00124	CDS	354				hypothetical protein
PBALLCMO_00125	CDS	255				hypothetical protein
PBALLCMO_00126	CDS	741				hypothetical protein
PBALLCMO_00127	CDS	228				hypothetical protein
PBALLCMO_00128	CDS	615				hypothetical protein
PBALLCMO_00129	CDS	498				hypothetical protein
PBALLCMO_00130	CDS	228				hypothetical protein
PBALLCMO_00131	CDS	318				hypothetical protein
PBALLCMO_00132	CDS	309				hypothetical protein
PBALLCMO_00133	CDS	1179				hypothetical protein
PBALLCMO_00134	CDS	573				hypothetical protein
PBALLCMO_00135	CDS	2118				hypothetical protein
PBALLCMO_00136	CDS	198				hypothetical protein
PBALLCMO_00137	CDS	636				hypothetical protein
PBALLCMO_00138	CDS	510				hypothetical protein
PBALLCMO_00139	CDS	1413				hypothetical protein
PBALLCMO_00140	CDS	606				hypothetical protein
PBALLCMO_00141	CDS	762				hypothetical protein
PBALLCMO_00142	CDS	360				hypothetical protein
PBALLCMO_00143	CDS	612				hypothetical protein
PBALLCMO_00144	CDS	1185				hypothetical protein
PBALLCMO_00145	CDS	645				hypothetical protein
PBALLCMO_00146	CDS	162				hypothetical protein
PBALLCMO_00147	CDS	975				hypothetical protein
PBALLCMO_00148	CDS	474				hypothetical protein
PBALLCMO_00149	CDS	651				hypothetical protein
PBALLCMO_00150	CDS	264				hypothetical protein
PBALLCMO_00151	CDS	207				hypothetical protein
PBALLCMO_00152	CDS	507				hypothetical protein
PBALLCMO_00153	CDS	522				hypothetical protein
PBALLCMO_00154	CDS	1269				hypothetical protein
PBALLCMO_00155	CDS	1113				hypothetical protein
PBALLCMO_00156	CDS	960				hypothetical protein
PBALLCMO_00157	tRNA	75				tRNA-Thr(cgt)
PBALLCMO_00158	CDS	630				hypothetical protein
PBALLCMO_00159	CDS	240				hypothetical protein
PBALLCMO_00160	CDS	345				hypothetical protein
PBALLCMO_00161	CDS	1929				hypothetical protein
PBALLCMO_00162	CDS	2232				hypothetical protein
PBALLCMO_00163	CDS	195				hypothetical protein
PBALLCMO_00164	CDS	1800				hypothetical protein
PBALLCMO_00165	CDS	999				hypothetical protein
PBALLCMO_00166	CDS	294				hypothetical protein
PBALLCMO_00167	CDS	339				hypothetical protein
PBALLCMO_00168	CDS	195				hypothetical protein
PBALLCMO_00169	CDS	249				hypothetical protein
PBALLCMO_00170	CDS	1485				hypothetical protein
PBALLCMO_00171	CDS	351				hypothetical protein
PBALLCMO_00172	tRNA	77				tRNA-Val(cac)
PBALLCMO_00173	CDS	1317				hypothetical protein
PBALLCMO_00174	CDS	738				hypothetical protein
PBALLCMO_00175	CDS	573				hypothetical protein
PBALLCMO_00176	CDS	999				hypothetical protein
PBALLCMO_00177	CDS	546				hypothetical protein
PBALLCMO_00178	CDS	591				hypothetical protein
PBALLCMO_00179	CDS	405				hypothetical protein
PBALLCMO_00180	CDS	252				hypothetical protein
PBALLCMO_00181	CDS	543				hypothetical protein
PBALLCMO_00182	CDS	177				hypothetical protein
PBALLCMO_00183	CDS	258				hypothetical protein
