	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001392.1_1	QGNH01001392.1	QGNH01001392.1	1	1	708	1	E			YP_009146399.1	YP_009146399.1 DNA repair exonuclease [Escherichia phage ECBP5]	False	0.556	250.0	4.064e-74						VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	F
QGNH01001392.1_2	QGNH01001392.1	QGNH01001392.1	2	873	1304	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009100017.1	YP_009100017.1 endolysin [Escherichia phage vB_EcoM-ep3]	False	0.506	138.0	5.572e-37	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01001392.1_3	QGNH01001392.1	QGNH01001392.1	3	1700	1975	-1	E																	0	False	F
QGNH01001392.1_4	QGNH01001392.1	QGNH01001392.1	4	1972	2460	-1	E																	0	False	F
QGNH01001392.1_5	QGNH01001392.1	QGNH01001392.1	5	2429	2719	-1	E																	0	False	F
QGNH01001392.1_6	QGNH01001392.1	QGNH01001392.1	6	2720	3409	-1	E																	0	False	F
QGNH01001392.1_7	QGNH01001392.1	QGNH01001392.1	7	3409	3789	-1	E																	0	False	F
QGNH01001392.1_8	QGNH01001392.1	QGNH01001392.1	8	3830	5527	-1	D									Collagen triple helix repeat (20 copies) [PF01391.21]								0	False	F
QGNH01001392.1_9	QGNH01001392.1	QGNH01001392.1	9	5524	6999	-1	E																	0	False	
QGNH01001392.1_10	QGNH01001392.1	QGNH01001392.1	10	6999	8447	-1	E																	0	False	
QGNH01001392.1_11	QGNH01001392.1	QGNH01001392.1	11	8447	9160	-1	E																	0	False	
QGNH01001392.1_12	QGNH01001392.1	QGNH01001392.1	12	9187	9405	-1	E																	0	False	
QGNH01001392.1_13	QGNH01001392.1	QGNH01001392.1	13	9405	9881	-1	E																	0	False	
QGNH01001392.1_14	QGNH01001392.1	QGNH01001392.1	14	9874	10455	-1	E																	0	False	
QGNH01001392.1_15	QGNH01001392.1	QGNH01001392.1	15	10456	10929	-1	E																	0	False	
QGNH01001392.1_16	QGNH01001392.1	QGNH01001392.1	16	10926	14378	-1	D			YP_007674370.1	YP_007674370.1 hypothetical protein SWZG_00005 [Synechococcus phage S-SKS1]	False	0.299	72.0	2.271e-11	Concanavalin A-like lectin/glucanases superfamily [PF13385.9]								0	False	MK
QGNH01001392.1_17	QGNH01001392.1	QGNH01001392.1	17	14375	15646	-1	E																	0	False	
QGNH01001392.1_18	QGNH01001392.1	QGNH01001392.1	18	15725	16111	-1	E																	0	False	
QGNH01001392.1_19	QGNH01001392.1	QGNH01001392.1	19	16140	16853	-1	E																	0	False	
QGNH01001392.1_20	QGNH01001392.1	QGNH01001392.1	20	16881	17951	-1	E																	0	False	
QGNH01001392.1_21	QGNH01001392.1	QGNH01001392.1	21	18091	18534	-1	E																	0	False	
QGNH01001392.1_22	QGNH01001392.1	QGNH01001392.1	22	18538	19398	-1	D									Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]								0	False	
QGNH01001392.1_23	QGNH01001392.1	QGNH01001392.1	23	19395	20051	-1	E			YP_009778424.1	YP_009778424.1 hypothetical protein HOQ61_gp270 [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.241	66.0	5.754e-11						VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001392.1_24	QGNH01001392.1	QGNH01001392.1	24	20048	21112	-1	E																	0	False	
QGNH01001392.1_25	QGNH01001392.1	QGNH01001392.1	25	21145	23328	-1	E																	0	False	
QGNH01001392.1_26	QGNH01001392.1	QGNH01001392.1	26	23330	23581	-1	E																	0	False	
QGNH01001392.1_27	QGNH01001392.1	QGNH01001392.1	27	23811	24047	-1	E																	0	False	
QGNH01001392.1_28	QGNH01001392.1	QGNH01001392.1	28	24049	24222	-1	E																	0	False	
QGNH01001392.1_29	QGNH01001392.1	QGNH01001392.1	29	24222	24398	-1	E																	0	False	
QGNH01001392.1_30	QGNH01001392.1	QGNH01001392.1	30	24398	25036	-1	E			YP_007002015.1	YP_007002015.1 terminase large subunit [Brucella phage Tb]	False	0.352	96.0	2.003e-21									0	False	
QGNH01001392.1_31	QGNH01001392.1	QGNH01001392.1	31	25033	26079	-1	D			YP_007002015.1	YP_007002015.1 terminase large subunit [Brucella phage Tb]	False	0.249	212.0	6.788e-59	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]								0	False	F
QGNH01001392.1_32	QGNH01001392.1	QGNH01001392.1	32	26076	26378	-1	E																	0	False	F
QGNH01001392.1_33	QGNH01001392.1	QGNH01001392.1	33	26375	26596	-1	E																	0	False	F
QGNH01001392.1_34	QGNH01001392.1	QGNH01001392.1	34	26843	26989	-1	E																	0	False	F
QGNH01001392.1_35	QGNH01001392.1	QGNH01001392.1	35	26986	27306	-1	E																	0	False	F
QGNH01001392.1_36	QGNH01001392.1	QGNH01001392.1	36	27971	28237	1	E																	0	False	F
QGNH01001392.1_37	QGNH01001392.1	QGNH01001392.1	37	28242	28448	1	E																	0	False	F
QGNH01001392.1_38	QGNH01001392.1	QGNH01001392.1	38	28549	28794	1	E																	0	False	F
QGNH01001392.1_39	QGNH01001392.1	QGNH01001392.1	39	28791	28928	1	E																	0	False	F
QGNH01001392.1_40	QGNH01001392.1	QGNH01001392.1	40	28930	29157	1	E																	0	False	F
QGNH01001392.1_41	QGNH01001392.1	QGNH01001392.1	41	29154	29309	1	E																	0	False	F
QGNH01001392.1_42	QGNH01001392.1	QGNH01001392.1	42	29318	29488	1	E																	0	False	F
QGNH01001392.1_43	QGNH01001392.1	QGNH01001392.1	43	29703	30104	1	E																	0	False	F
