	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001167.1_1	QGNH01001167.1	QGNH01001167.1	1	50	1648	-1	D			YP_010670283.1	YP_010670283.1 methyltransferase [Synechococcus phage S-SRM01]	False	0.305	90.0	2.36e-17	Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]; Methyltransferase FkbM domain [PF05050.15]					VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	F
QGNH01001167.1_2	QGNH01001167.1	QGNH01001167.1	2	1645	1896	-1	E																	0	False	F
QGNH01001167.1_3	QGNH01001167.1	QGNH01001167.1	3	1893	2261	-1	E																	0	False	F
QGNH01001167.1_4	QGNH01001167.1	QGNH01001167.1	4	2258	2470	-1	E																	0	False	F
QGNH01001167.1_5	QGNH01001167.1	QGNH01001167.1	5	2467	3315	-1	D			YP_010670286.1	YP_010670286.1 glycosyltransferase [Synechococcus phage S-SRM01]	False	0.279	99.0	2.047e-21	Glycosyl transferase family 11 [PF01531.19]	GT11	GT11 GDP-L-Fuc: galactoside alpha-1,2-L-fucosyltransferase (EC 2.4.1.69); GDP-L-Fuc: beta-LacNac alpha-1,3-L-fucosyltransferase (EC 2.4.1.-)	2.4.1.69,2.4.1.-	GT11.hmm	VOG01593	sp|Q58YV9|WBNK_ECOLX O-antigen biosynthesis glycosyltransferase WbnK; Xh	Xh	0	False	F
QGNH01001167.1_6	QGNH01001167.1	QGNH01001167.1	6	3436	4134	-1	D			YP_010059833.1	YP_010059833.1 galactosyl transferase [Mycobacterium phage Phrappuccino]	False	0.253	79.0	3.509e-15	Glycosyltransferase like family 2 [PF10111.12]; N-terminal domain of galactosyltransferase [PF02709.17]					VOG03982	REFSEQ galactosyl transferase; Xu	Xu	0	False	F
QGNH01001167.1_7	QGNH01001167.1	QGNH01001167.1	7	4131	4430	-1	E																	0	False	F
QGNH01001167.1_8	QGNH01001167.1	QGNH01001167.1	8	4427	4711	-1	E																	0	False	F
QGNH01001167.1_9	QGNH01001167.1	QGNH01001167.1	9	4704	5450	-1	E			YP_009288093.1	YP_009288093.1 glycosyltransferase [Mycobacterium phage Tonenili]	False	0.224	68.0	1.682e-11						VOG02280	sp|Q5UR24|YR363_MIMIV Uncharacterized glycosyltransferase R363; Xh	Xh	0	False	F
QGNH01001167.1_10	QGNH01001167.1	QGNH01001167.1	10	5447	5797	-1	D			YP_010755960.1	YP_010755960.1 hypothetical protein QEH50_gp55 [Rhodococcus phage Mbo4]	False	0.607	128.0	6.2e-34	Family of unknown function (DUF6085) [PF19563.2]					VOG03609	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001167.1_11	QGNH01001167.1	QGNH01001167.1	11	5797	6048	-1	E																	0	False	
QGNH01001167.1_12	QGNH01001167.1	QGNH01001167.1	12	6048	6458	-1	E																	0	False	
QGNH01001167.1_13	QGNH01001167.1	QGNH01001167.1	13	6460	6750	-1	C	K04078	chaperonin GroES	YP_001429767.1	YP_001429767.1 co-chaperonin GroES [Bacillus phage 0305phi8-36]	False	0.458	74.0	1.242e-15	Chaperonin 10 Kd subunit [PF00166.24]					VOG00279	sp|P17313|VG31_BPT4 Capsid assembly protein Gp31; XhXs	Xh;Xs	0	False	V
QGNH01001167.1_14	QGNH01001167.1	QGNH01001167.1	14	6908	7654	-1	D			YP_009013279.1	YP_009013279.1 DNA methyltransferase [Mycobacterium phage SG4]	False	0.668	328.0	8.307e-101	DNA methylase [PF01555.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	
QGNH01001167.1_15	QGNH01001167.1	QGNH01001167.1	15	7651	8796	-1	E			YP_010655496.1	YP_010655496.1 glycosyltransferase [Streptomyces phage Zuko]	False	0.209	89.0	2.431e-17						VOG04652	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01001167.1_16	QGNH01001167.1	QGNH01001167.1	16	8793	9020	-1	E																	0	False	
QGNH01001167.1_17	QGNH01001167.1	QGNH01001167.1	17	9017	9283	-1	E																	0	False	
QGNH01001167.1_18	QGNH01001167.1	QGNH01001167.1	18	9280	10029	-1	D			YP_010654999.1	YP_010654999.1 DNA methylase [Gordonia phage Mcklovin]	False	0.486	155.0	4.918e-41	MT-A70 [PF05063.17]					VOG03909	sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI; XhXp	Xh;Xp	0	False	
QGNH01001167.1_19	QGNH01001167.1	QGNH01001167.1	19	9971	10399	-1	E																	0	False	
QGNH01001167.1_20	QGNH01001167.1	QGNH01001167.1	20	10462	11307	-1	D			YP_010754196.1	YP_010754196.1 PAPS reductase-like domain protein [Rhodococcus phage ChewyVIII]	False	0.445	199.0	1.353e-55	Phosphoadenosine phosphosulfate reductase family [PF01507.22]					VOG22642	REFSEQ phosphoadenosine phosphosulfate reductase; Xu	Xu	0	False	
QGNH01001167.1_21	QGNH01001167.1	QGNH01001167.1	21	11532	11789	-1	E																	0	False	
QGNH01001167.1_22	QGNH01001167.1	QGNH01001167.1	22	11786	12064	-1	E																	0	False	
QGNH01001167.1_23	QGNH01001167.1	QGNH01001167.1	23	12064	12297	-1	E																	0	False	
QGNH01001167.1_24	QGNH01001167.1	QGNH01001167.1	24	12297	12782	-1	E																	0	False	
QGNH01001167.1_25	QGNH01001167.1	QGNH01001167.1	25	12779	13207	-1	E																	0	False	
QGNH01001167.1_26	QGNH01001167.1	QGNH01001167.1	26	13522	13743	-1	E																	0	False	
QGNH01001167.1_27	QGNH01001167.1	QGNH01001167.1	27	13831	15474	-1	C	K06904	uncharacterized protein							Caudovirus prohead serine protease [PF04586.20]								0	False	
QGNH01001167.1_28	QGNH01001167.1	QGNH01001167.1	28	15471	17153	-1	D			YP_024792.1	YP_024792.1 head morphogenesis [Actinoplanes phage phiAsp2]	False	0.386	95.0	6.97e-19	Phage Mu protein F like protein [PF04233.17]					VOG00318	sp|P45918|YQBB_BACSU Uncharacterized protein YqbB; Xu	Xu	0	False	
QGNH01001167.1_29	QGNH01001167.1	QGNH01001167.1	29	17150	19525	-1	D			YP_010754520.1	YP_010754520.1 hydrolase [Streptomyces phage Gilgamesh]	False	0.48	127.0	3.224e-28	Phage portal protein [PF04860.15]; NUDIX domain [PF00293.31]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xp;Xs;Xr	0	False	VF
QGNH01001167.1_30	QGNH01001167.1	QGNH01001167.1	30	19522	19740	-1	E																	0	False	F
QGNH01001167.1_31	QGNH01001167.1	QGNH01001167.1	31	19740	20018	-1	E																	0	False	F
QGNH01001167.1_32	QGNH01001167.1	QGNH01001167.1	32	20015	21562	-1	E			YP_010755618.1	YP_010755618.1 terminase [Streptomyces phage TurkishDelight]	True	0.472	419.0	2.087e-127						VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001167.1_33	QGNH01001167.1	QGNH01001167.1	33	21559	22347	-1	E																	0	False	F
