	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000515.1_1	QGNH01000515.1	QGNH01000515.1	1	3	428	-1	D			YP_007673685.1	YP_007673685.1 DNA methyltransferase [Salicola phage CGphi29]	False	0.647	184.0	8.768e-53	DNA methylase [PF01555.21]								0	False	F
QGNH01000515.1_2	QGNH01000515.1	QGNH01000515.1	2	425	997	-1	D			YP_009997120.1	YP_009997120.1 DNA methyltransferase [Synechococcus virus S-ESS1]	False	0.445	150.0	4.2589999999999996e-40	MT-A70 [PF05063.17]					VOG03909	sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI; XhXp	Xp;Xh	0	False	F
QGNH01000515.1_3	QGNH01000515.1	QGNH01000515.1	3	990	1202	-1	E																	0	False	F
QGNH01000515.1_4	QGNH01000515.1	QGNH01000515.1	4	1174	1365	-1	E																	0	False	F
QGNH01000515.1_5	QGNH01000515.1	QGNH01000515.1	5	1365	1994	-1	E																	0	False	F
QGNH01000515.1_6	QGNH01000515.1	QGNH01000515.1	6	1991	2488	-1	E														VOG29037	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000515.1_7	QGNH01000515.1	QGNH01000515.1	7	2734	3702	1	D			YP_009785454.1	YP_009785454.1 exonuclease VIII [Caulobacter phage Sansa]	False	0.223	110.0	7.603e-25	PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]								0	False	F
QGNH01000515.1_8	QGNH01000515.1	QGNH01000515.1	8	3693	3911	1	E																	0	False	F
QGNH01000515.1_9	QGNH01000515.1	QGNH01000515.1	9	4159	5442	1	D			YP_009785456.1	YP_009785456.1 nucleoside triphosphate hydrolase [Caulobacter phage Sansa]	False	0.364	262.0	6.993e-75	AAA domain [PF13476.9]; RecF/RecN/SMC N terminal domain [PF02463.22]								0	False	F
QGNH01000515.1_10	QGNH01000515.1	QGNH01000515.1	10	5446	6522	1	E			YP_007674318.1	YP_007674318.1 RecT-like ssDNA annealing protein [Vibrio phage VBM1]	False	0.351	118.0	5.231e-27						VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
QGNH01000515.1_11	QGNH01000515.1	QGNH01000515.1	11	6700	6912	1	E																	0	False	
QGNH01000515.1_12	QGNH01000515.1	QGNH01000515.1	12	6905	7342	1	E																	0	False	
QGNH01000515.1_13	QGNH01000515.1	QGNH01000515.1	13	7339	7734	1	E																	0	False	
QGNH01000515.1_14	QGNH01000515.1	QGNH01000515.1	14	7706	8434	1	E																	0	False	
QGNH01000515.1_15	QGNH01000515.1	QGNH01000515.1	15	8515	9111	1	E			YP_009860164.1	YP_009860164.1 tail protein [Leptospira phage LE1]	False	0.437	108.0	1.536e-25									0	False	
QGNH01000515.1_16	QGNH01000515.1	QGNH01000515.1	16	9182	9472	1	E																	0	False	
QGNH01000515.1_17	QGNH01000515.1	QGNH01000515.1	17	9589	9867	1	E																	0	False	
QGNH01000515.1_18	QGNH01000515.1	QGNH01000515.1	18	10278	10670	-1	E			YP_001950039.1	YP_001950039.1 hypothetical protein RSL1_ORF162 [Ralstonia phage phiRSL1]	False	0.587	139.0	2.295e-37									0	False	
QGNH01000515.1_19	QGNH01000515.1	QGNH01000515.1	19	10670	11047	-1	E			YP_001950142.1	YP_001950142.1 hypothetical protein RSL1_ORF265 [Ralstonia phage phiRSL1]	False	0.321	63.0	2.733e-11									0	False	
