	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000858.1_1	QGNH01000858.1	QGNH01000858.1	1	156	503	1	E													0	False	F
QGNH01000858.1_2	QGNH01000858.1	QGNH01000858.1	2	539	862	1	E													0	False	F
QGNH01000858.1_3	QGNH01000858.1	QGNH01000858.1	3	865	1056	1	E													0	False	F
QGNH01000858.1_4	QGNH01000858.1	QGNH01000858.1	4	1061	1231	1	E													0	False	F
QGNH01000858.1_5	QGNH01000858.1	QGNH01000858.1	5	1243	1446	1	E													0	False	F
QGNH01000858.1_6	QGNH01000858.1	QGNH01000858.1	6	1511	1690	1	E													0	False	F
QGNH01000858.1_7	QGNH01000858.1	QGNH01000858.1	7	1719	2630	1	D									Domain of unknown function (DUF6745) [PF20530.1]				0	False	F
QGNH01000858.1_8	QGNH01000858.1	QGNH01000858.1	8	2707	3054	1	E													0	False	F
QGNH01000858.1_9	QGNH01000858.1	QGNH01000858.1	9	3153	3320	1	E													0	False	F
QGNH01000858.1_10	QGNH01000858.1	QGNH01000858.1	10	3332	3502	1	E													0	False	F
QGNH01000858.1_11	QGNH01000858.1	QGNH01000858.1	11	3514	3696	1	E													0	False	F
QGNH01000858.1_12	QGNH01000858.1	QGNH01000858.1	12	3712	3927	1	E													0	False	F
QGNH01000858.1_13	QGNH01000858.1	QGNH01000858.1	13	3933	4112	1	E													0	False	F
QGNH01000858.1_14	QGNH01000858.1	QGNH01000858.1	14	4132	4404	1	E													0	False	F
QGNH01000858.1_15	QGNH01000858.1	QGNH01000858.1	15	4401	4562	1	E													0	False	F
QGNH01000858.1_16	QGNH01000858.1	QGNH01000858.1	16	4574	4723	1	E													0	False	F
QGNH01000858.1_17	QGNH01000858.1	QGNH01000858.1	17	4735	4890	1	E													0	False	F
QGNH01000858.1_18	QGNH01000858.1	QGNH01000858.1	18	4925	5125	1	E													0	False	F
QGNH01000858.1_19	QGNH01000858.1	QGNH01000858.1	19	5211	5438	1	E													0	False	
QGNH01000858.1_20	QGNH01000858.1	QGNH01000858.1	20	5522	6268	1	E			YP_009056495.1	YP_009056495.1 homing endonuclease [Bacillus phage Bobb]	False	0.319	86.0	1.567e-17		VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01000858.1_21	QGNH01000858.1	QGNH01000858.1	21	6268	8271	1	E			YP_007006473.1	YP_007006473.1 DNA polymerase [Agrobacterium phage 7-7-1]	False	0.255	221.0	1.596e-58		VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	
QGNH01000858.1_22	QGNH01000858.1	QGNH01000858.1	22	8290	8475	1	E													0	False	
QGNH01000858.1_23	QGNH01000858.1	QGNH01000858.1	23	8450	8605	1	E													0	False	
QGNH01000858.1_24	QGNH01000858.1	QGNH01000858.1	24	8595	9356	1	C	K07313	serine/threonine protein phosphatase 1 [EC:3.1.3.16]	YP_008241404.1	YP_008241404.1 NinI-like serine-threonine phosphatase [Cellulophaga phage phi38:1]	False	0.388	167.0	4.825e-45	Calcineurin-like phosphoesterase superfamily domain [PF12850.10]; Calcineurin-like phosphoesterase [PF00149.31]				0	False	
QGNH01000858.1_25	QGNH01000858.1	QGNH01000858.1	25	9493	10182	1	E													0	False	
QGNH01000858.1_26	QGNH01000858.1	QGNH01000858.1	26	10179	10304	1	E													0	False	
QGNH01000858.1_27	QGNH01000858.1	QGNH01000858.1	27	10301	11389	1	E			YP_010111676.1	YP_010111676.1 replicative DNA helicase [uncultured phage cr85_1]	False	0.235	107.0	1.828e-23		VOG15471	REFSEQ replicative DNA helicase; Xu	Xu	0	False	
QGNH01000858.1_28	QGNH01000858.1	QGNH01000858.1	28	11392	12270	1	C	K07001	NTE family protein	YP_007354575.1	YP_007354575.1 patatin-like phospholipase [Acanthamoeba polyphaga moumouvirus]	False	0.283	120.0	2.459e-28	Patatin-like phospholipase [PF01734.25]	VOG02417	sp|Q5UQP2|YL446_MIMIV Uncharacterized protein L446; Xh	Xh	0	False	MKF
QGNH01000858.1_29	QGNH01000858.1	QGNH01000858.1	29	12264	12983	1	D									AAA domain [PF13479.9]	VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	F
QGNH01000858.1_30	QGNH01000858.1	QGNH01000858.1	30	13023	13898	1	E													0	False	F
QGNH01000858.1_31	QGNH01000858.1	QGNH01000858.1	31	13995	14987	1	D			YP_010110684.1	YP_010110684.1 DNA primase [uncultured phage cr1_1]	False	0.269	122.0	1.019e-28	CHC2 zinc finger [PF01807.23]				0	False	F
QGNH01000858.1_32	QGNH01000858.1	QGNH01000858.1	32	14984	15319	1	D									3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]				0	False	F
QGNH01000858.1_33	QGNH01000858.1	QGNH01000858.1	33	15503	16252	1	C	K03648	uracil-DNA glycosylase [EC:3.2.2.27]	YP_010111163.1	YP_010111163.1 uracil-DNA glycosylase [uncultured phage cr108_1]	False	0.266	78.0	1.266e-14		VOG07582	sp|Q91UM2|UNG_VACCA Uracil-DNA glycosylase; Xu	Xu	0	False	F
