	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000768.1_1	QGNH01000768.1	QGNH01000768.1	1	1	207	1	E													0	False	F
QGNH01000768.1_2	QGNH01000768.1	QGNH01000768.1	2	215	451	1	E													0	False	F
QGNH01000768.1_3	QGNH01000768.1	QGNH01000768.1	3	448	738	1	E													0	False	F
QGNH01000768.1_4	QGNH01000768.1	QGNH01000768.1	4	698	1123	1	E													0	False	F
QGNH01000768.1_5	QGNH01000768.1	QGNH01000768.1	5	1187	1378	-1	E													0	False	F
QGNH01000768.1_6	QGNH01000768.1	QGNH01000768.1	6	1371	1640	-1	E													0	False	F
QGNH01000768.1_7	QGNH01000768.1	QGNH01000768.1	7	1633	1872	-1	E													0	False	F
QGNH01000768.1_8	QGNH01000768.1	QGNH01000768.1	8	1918	2091	-1	E													0	False	F
QGNH01000768.1_9	QGNH01000768.1	QGNH01000768.1	9	2114	2743	-1	D			YP_009854734.1	YP_009854734.1 DNA methyltransferase [Flavobacterium phage vB_FspS_hemulen6-1]	False	0.448	172.0	2.078e-47	C-5 cytosine-specific DNA methylase [PF00145.20]	VOG34802	REFSEQ DNA methyltransferase; Xu	Xu	0	False	F
QGNH01000768.1_10	QGNH01000768.1	QGNH01000768.1	10	2963	3205	-1	E													0	False	F
QGNH01000768.1_11	QGNH01000768.1	QGNH01000768.1	11	3276	3704	-1	D			YP_009875321.1	YP_009875321.1 DNA methyltransferase [Lactococcus phage 936 group phage PhiM1127]	False	0.461	114.0	1.659e-28	DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	F
QGNH01000768.1_12	QGNH01000768.1	QGNH01000768.1	12	3679	3939	-1	E													0	False	F
QGNH01000768.1_13	QGNH01000768.1	QGNH01000768.1	13	4081	5238	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]	YP_009792707.1	YP_009792707.1 tRNA splicing ligase [Bordetella phage vB_BbrM_PHB04]	False	0.425	289.0	5.25e-85	tRNA-splicing ligase RtcB [PF01139.20]				0	False	F
QGNH01000768.1_14	QGNH01000768.1	QGNH01000768.1	14	5564	5830	-1	E													1	False	
QGNH01000768.1_15	QGNH01000768.1	QGNH01000768.1	15	5830	6252	-1	D									Bacteriophage Lambda NinG protein [PF05766.15]				0	False	
QGNH01000768.1_16	QGNH01000768.1	QGNH01000768.1	16	6253	6948	-1	E			YP_009799675.1	YP_009799675.1 hypothetical protein HOS99_gp171 [Staphylococcus phage phiSA_BS1]	False	0.484	75.0	5.292e-14		VOG00093	sp|P69175|NING_BPVT2 Protein ninG; Xu	Xu	1	False	
QGNH01000768.1_17	QGNH01000768.1	QGNH01000768.1	17	6995	7348	-1	E										VOG00692	sp|P03765|NINB_LAMBD Protein ninB; Xu	Xu	0	False	
QGNH01000768.1_18	QGNH01000768.1	QGNH01000768.1	18	7327	7899	-1	E			YP_010671657.1	YP_010671657.1 exonuclease [Pseudomonas phage Itty13]	False	0.239	60.0	2.968e-09					0	False	
QGNH01000768.1_19	QGNH01000768.1	QGNH01000768.1	19	7896	8819	-1	D			YP_009283206.1	YP_009283206.1 Bet-like ssDNA annealing protein [Lactococcus phage 50101]	False	0.347	107.0	8.339999999999999e-24	RecT family [PF03837.17]	VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
QGNH01000768.1_20	QGNH01000768.1	QGNH01000768.1	20	8831	9010	-1	D			YP_007878119.1	YP_007878119.1 immunity to superinfection [Vibrio phage henriette 12B8]	False	0.604	62.0	5.818e-12	Superinfection immunity protein [PF14373.9]	VOG04694	sp|P08986|BIMM_BPT4 Immunity protein; Xh	Xh	0	False	
QGNH01000768.1_21	QGNH01000768.1	QGNH01000768.1	21	9012	9344	-1	E													0	False	
QGNH01000768.1_22	QGNH01000768.1	QGNH01000768.1	22	9393	9551	-1	E													0	False	
QGNH01000768.1_23	QGNH01000768.1	QGNH01000768.1	23	9624	9794	-1	E													0	False	
QGNH01000768.1_24	QGNH01000768.1	QGNH01000768.1	24	9818	10165	-1	E													0	False	
QGNH01000768.1_25	QGNH01000768.1	QGNH01000768.1	25	10272	10508	-1	C	K03642	rare lipoprotein A							Lytic transglycolase [PF03330.21]	VOG03963	sp|Q55752|RLPA_SYNY3 Probable endolytic peptidoglycan transglycosylase RlpA; Xh	Xh	0	False	
QGNH01000768.1_26	QGNH01000768.1	QGNH01000768.1	26	10612	10866	-1	E			YP_010652300.1	YP_010652300.1 hypothetical protein PP459_gp024 [Streptomyces phage Wakanda]	False	0.55	70.0	2.388e-14		VOG19826	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000768.1_27	QGNH01000768.1	QGNH01000768.1	27	11055	11603	-1	D									CHC2 zinc finger [PF01807.23]				1	False	
QGNH01000768.1_28	QGNH01000768.1	QGNH01000768.1	28	11965	12684	-1	D									DnaB-like helicase C terminal domain [PF03796.18]				0	False	
QGNH01000768.1_29	QGNH01000768.1	QGNH01000768.1	29	12681	13394	-1	D			YP_009168559.1	YP_009168559.1 replication initiation protein [Lactobacillus phage LBR48]	False	0.274	68.0	1.019e-11	Domain of unknown function (DUF4373) [PF14297.9]				0	False	
QGNH01000768.1_30	QGNH01000768.1	QGNH01000768.1	30	13387	13680	-1	E													0	False	
QGNH01000768.1_31	QGNH01000768.1	QGNH01000768.1	31	13933	14169	1	E													0	False	
QGNH01000768.1_32	QGNH01000768.1	QGNH01000768.1	32	14166	14297	1	E													0	False	
QGNH01000768.1_33	QGNH01000768.1	QGNH01000768.1	33	14331	14783	1	E													0	False	
QGNH01000768.1_34	QGNH01000768.1	QGNH01000768.1	34	14773	15990	1	C	K06909	phage terminase large subunit	YP_007007123.1	YP_007007123.1 terminase large subunit [Bdellovibrio phage phi1422]	True	0.497	368.0	7.335e-112	Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000768.1_35	QGNH01000768.1	QGNH01000768.1	35	16064	16852	1	E													0	False	
QGNH01000768.1_36	QGNH01000768.1	QGNH01000768.1	36	17146	17928	1	E										VOG14748	REFSEQ glycosyltransferase; Xu	Xu	0	False	F
QGNH01000768.1_37	QGNH01000768.1	QGNH01000768.1	37	17977	19494	1	C	K09961	uncharacterized protein	YP_007007124.1	YP_007007124.1 portal protein [Bdellovibrio phage phi1422]	False	0.387	267.0	1.115e-75	Protein of unknown function (DUF1073) [PF06381.14]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01000768.1_38	QGNH01000768.1	QGNH01000768.1	38	19494	19649	1	E													0	False	F
QGNH01000768.1_39	QGNH01000768.1	QGNH01000768.1	39	19649	19831	1	E													0	False	F
QGNH01000768.1_40	QGNH01000768.1	QGNH01000768.1	40	19898	20902	1	D			YP_007007126.1	YP_007007126.1 head morphogenesis [Bdellovibrio phage phi1422]	False	0.322	159.0	4.741999999999998e-41	Phage Mu protein F like protein [PF04233.17]	VOG03910	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xh;Xs	0	False	VF
QGNH01000768.1_41	QGNH01000768.1	QGNH01000768.1	41	20899	21699	1	E													0	False	F
QGNH01000768.1_42	QGNH01000768.1	QGNH01000768.1	42	21696	21890	1	E													0	False	F
QGNH01000768.1_43	QGNH01000768.1	QGNH01000768.1	43	21887	21997	1	D									Putative endonuclease segE, GIY-YIG domain [PF19835.2]				0	False	F
