locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC117378.1_1		K06909	COG1783		phrog_5653	VOG07294	COG:COG1783	442	3.1e-33	106.2		XtmB:
KC117378.1_2												Hypothetical
KC117378.1_3			COG4695		phrog_2662	VOG14462	VOG:VOG14462	882	0	1011.8		REFSEQ portal protein
KC117378.1_4												Hypothetical
KC117378.1_5												Hypothetical
KC117378.1_6												Hypothetical
KC117378.1_7												Hypothetical
KC117378.1_8												Hypothetical
KC117378.1_9												Hypothetical
KC117378.1_10												Hypothetical
KC117378.1_11												Hypothetical
KC117378.1_12												Hypothetical
KC117378.1_13												Hypothetical
KC117378.1_14					phrog_33677	VOG01471	VOG:VOG01471	474	2.7e-172	565.6		REFSEQ head maturation protease
KC117378.1_15					phrog_25898	VOG14465	VOG:VOG14465	414	1.2e-187	615.1		REFSEQ major head protein
KC117378.1_16												Hypothetical
KC117378.1_17												Hypothetical
KC117378.1_18					phrog_442	VOG00699	PHROG:phrog_442	226	2.3e-11	35.2		head-tail adaptor
KC117378.1_19												Hypothetical
KC117378.1_20					phrog_7545	VOG00032	PHROG:phrog_7545	199	1.4e-62	190.1		HNH endonuclease
KC117378.1_21												Hypothetical
KC117378.1_22												Hypothetical
KC117378.1_23												Hypothetical
KC117378.1_24												Hypothetical
KC117378.1_25												Hypothetical
KC117378.1_26												Hypothetical
KC117378.1_27					phrog_892	VOG01616, VOG01616	VOG:VOG01616	597	7.2e-159	406.4		REFSEQ hypothetical protein
KC117378.1_28						VOG00069	VOG:VOG00069	125	4.1e-14	44.0		sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132
KC117378.1_29					phrog_1627	VOG26247	VOG:VOG26247	480	9.4e-289	950.2		REFSEQ hypothetical protein
KC117378.1_30						VOG26249	VOG:VOG26249	156	7.8e-79	255.5		REFSEQ hypothetical protein
KC117378.1_31												Hypothetical
KC117378.1_32												Hypothetical
KC117378.1_33												Hypothetical
KC117378.1_34					phrog_27279	VOG26248	VOG:VOG26248	131	4.1e-83	267.7		REFSEQ hypothetical protein
KC117378.1_35					phrog_22961	VOG14464	VOG:VOG14464	224	3.9e-94	306.0		REFSEQ hypothetical protein
KC117378.1_36												Hypothetical
KC117378.1_37												Hypothetical
KC117378.1_38		K04802	COG0592		phrog_947	VOG00220	VOG:VOG00220	254	4.7e-41	132.2		sp|Q7T6Y0|PCNA_MIMIV Probable DNA polymerase sliding clamp
KC117378.1_39												Hypothetical
KC117378.1_40												Hypothetical
KC117378.1_41												Hypothetical
KC117378.1_42												Hypothetical
KC117378.1_43		K10726	COG1241		phrog_10371	VOG14467	VOG:VOG14467	690	0	1070.2		sp|Q9UXG1|MCM_SACS2 Minichromosome maintenance protein MCM
KC117378.1_44												Hypothetical
KC117378.1_45						VOG26251	VOG:VOG26251	67	2e-41	131.3		REFSEQ hypothetical protein
KC117378.1_46					phrog_954	VOG03586	VOG:VOG03586	164	3e-57	184.5		REFSEQ DNA methyltransferase
KC117378.1_47												Hypothetical
KC117378.1_48												Hypothetical
KC117378.1_49		K00571, K03497	COG0863		phrog_498	VOG00306	VOG:VOG00306	412	3.2e-106	348.0		sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I
KC117378.1_50												Hypothetical
