	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001237.1_1	QGNH01001237.1	QGNH01001237.1	1	62	1105	1	E																				0	False	F
QGNH01001237.1_2	QGNH01001237.1	QGNH01001237.1	2	1419	1781	1	E																				0	False	F
QGNH01001237.1_3	QGNH01001237.1	QGNH01001237.1	3	2404	2793	1	E																				0	False	F
QGNH01001237.1_4	QGNH01001237.1	QGNH01001237.1	4	2873	4444	1	D			YP_010246656.1	YP_010246656.1 porphyrin biosynthesis [Gordonia phage Kudefre]	False	0.35	154.0	8.761e-38								AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF00004.32]	VOG02489	sp|P04526|LOADL_BPT4 Sliding-clamp-loader large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001237.1_5	QGNH01001237.1	QGNH01001237.1	5	4441	5274	1	E																	VOG01408	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001237.1_6	QGNH01001237.1	QGNH01001237.1	6	5274	5462	1	E																				0	False	
QGNH01001237.1_7	QGNH01001237.1	QGNH01001237.1	7	5467	5751	1	E																				0	False	
QGNH01001237.1_8	QGNH01001237.1	QGNH01001237.1	8	5756	5941	1	E																				0	False	
QGNH01001237.1_9	QGNH01001237.1	QGNH01001237.1	9	5938	6378	1	E																				0	False	
QGNH01001237.1_10	QGNH01001237.1	QGNH01001237.1	10	6375	6941	1	D																RNase H [PF00075.27]				0	False	
QGNH01001237.1_11	QGNH01001237.1	QGNH01001237.1	11	6954	7145	1	E																				0	False	
QGNH01001237.1_12	QGNH01001237.1	QGNH01001237.1	12	7142	7579	1	E																				0	False	
QGNH01001237.1_13	QGNH01001237.1	QGNH01001237.1	13	7811	7960	1	E																				0	False	
QGNH01001237.1_14	QGNH01001237.1	QGNH01001237.1	14	8050	9348	1	E			YP_009793961.1	YP_009793961.1 hypothetical protein HOS30_gp28 [Bordetella phage CN2]	False	0.273	160.0	3.226e-40									VOG13154	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001237.1_15	QGNH01001237.1	QGNH01001237.1	15	9409	9516	1	E																				0	False	
QGNH01001237.1_16	QGNH01001237.1	QGNH01001237.1	16	9527	9859	1	E																				0	False	
QGNH01001237.1_17	QGNH01001237.1	QGNH01001237.1	17	9955	10341	1	E																				0	False	
QGNH01001237.1_18	QGNH01001237.1	QGNH01001237.1	18	10374	10760	1	D																HIRAN domain [PF08797.14]				0	False	
QGNH01001237.1_19	QGNH01001237.1	QGNH01001237.1	19	10777	11031	1	E																				0	False	
QGNH01001237.1_20	QGNH01001237.1	QGNH01001237.1	20	11037	11483	1	E																				0	False	
QGNH01001237.1_21	QGNH01001237.1	QGNH01001237.1	21	11502	11768	1	E																				0	False	
QGNH01001237.1_22	QGNH01001237.1	QGNH01001237.1	22	11761	12006	1	E																				0	False	
QGNH01001237.1_23	QGNH01001237.1	QGNH01001237.1	23	12034	12252	1	E																				0	False	
QGNH01001237.1_24	QGNH01001237.1	QGNH01001237.1	24	12245	12544	1	E																				0	False	
QGNH01001237.1_25	QGNH01001237.1	QGNH01001237.1	25	12541	13521	1	E																				0	False	
QGNH01001237.1_26	QGNH01001237.1	QGNH01001237.1	26	13524	13889	1	E																				0	False	
QGNH01001237.1_27	QGNH01001237.1	QGNH01001237.1	27	13922	14950	1	E																				0	False	
QGNH01001237.1_28	QGNH01001237.1	QGNH01001237.1	28	14993	15424	1	E																				0	False	
