	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000117.1_1	QGNH01000117.1	QGNH01000117.1	1	94	387	1	E													0	False	TF
QGNH01000117.1_2	QGNH01000117.1	QGNH01000117.1	2	392	682	1	E													0	False	TF
QGNH01000117.1_3	QGNH01000117.1	QGNH01000117.1	3	679	861	1	E													0	False	TF
QGNH01000117.1_4	QGNH01000117.1	QGNH01000117.1	4	851	1147	1	E													0	False	TF
QGNH01000117.1_5	QGNH01000117.1	QGNH01000117.1	5	1137	1292	1	E													0	False	TF
QGNH01000117.1_6	QGNH01000117.1	QGNH01000117.1	6	1319	1720	1	E													0	False	TF
QGNH01000117.1_7	QGNH01000117.1	QGNH01000117.1	7	1734	2006	1	E													0	False	TF
QGNH01000117.1_8	QGNH01000117.1	QGNH01000117.1	8	1996	2289	1	E													0	False	TF
QGNH01000117.1_9	QGNH01000117.1	QGNH01000117.1	9	2289	2522	1	E													0	False	TF
QGNH01000117.1_10	QGNH01000117.1	QGNH01000117.1	10	2525	2785	1	E													0	False	TF
QGNH01000117.1_11	QGNH01000117.1	QGNH01000117.1	11	2815	3990	1	E			YP_007010953.1	YP_007010953.1 hypothetical protein F494_gp32 [Deep-sea thermophilic phage D6E]	False	0.316	109.0	6.646e-24		VOG22601	REFSEQ hypothetical protein; Xu	Xu	1	False	TF
QGNH01000117.1_12	QGNH01000117.1	QGNH01000117.1	12	4320	4601	1	E													0	False	TF
QGNH01000117.1_13	QGNH01000117.1	QGNH01000117.1	13	4627	5487	1	E			YP_010649725.1	YP_010649725.1 hypothetical protein PP409_gp15 [Vibrio phage Seahorse]	False	0.447	62.0	3.235e-09					0	False	TF
QGNH01000117.1_14	QGNH01000117.1	QGNH01000117.1	14	5444	5962	1	E													0	False	T
QGNH01000117.1_15	QGNH01000117.1	QGNH01000117.1	15	6111	6293	1	E													0	False	T
QGNH01000117.1_16	QGNH01000117.1	QGNH01000117.1	16	6290	6442	1	E													0	False	T
QGNH01000117.1_17	QGNH01000117.1	QGNH01000117.1	17	6439	6588	1	E													0	False	T
QGNH01000117.1_18	QGNH01000117.1	QGNH01000117.1	18	6585	6776	1	E													0	False	T
