	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334507_MZ334507.1_1	MZ334507	MZ334507.1	1	322	792	-1	D										Halobacterial output domain 1 [PF18545.4]	0
MZ334507_MZ334507.1_2	MZ334507	MZ334507.1	2	1199	1975	1	E											0
MZ334507_MZ334507.1_3	MZ334507	MZ334507.1	3	1968	2231	1	E											0
MZ334507_MZ334507.1_4	MZ334507	MZ334507.1	4	2342	2449	1	E											0
MZ334507_MZ334507.1_5	MZ334507	MZ334507.1	5	2452	2646	1	E											0
MZ334507_MZ334507.1_6	MZ334507	MZ334507.1	6	2982	4673	1	E											0
MZ334507_MZ334507.1_7	MZ334507	MZ334507.1	7	4688	6127	1	E											0
MZ334507_MZ334507.1_8	MZ334507	MZ334507.1	8	6127	6417	1	E											0
MZ334507_MZ334507.1_9	MZ334507	MZ334507.1	9	6414	7178	1	E											0
MZ334507_MZ334507.1_10	MZ334507	MZ334507.1	10	7185	7613	1	E											0
MZ334507_MZ334507.1_11	MZ334507	MZ334507.1	11	7636	8151	1	E											0
MZ334507_MZ334507.1_12	MZ334507	MZ334507.1	12	8193	9149	1	E											0
MZ334507_MZ334507.1_13	MZ334507	MZ334507.1	13	9195	9638	1	E											0
MZ334507_MZ334507.1_14	MZ334507	MZ334507.1	14	9638	9976	1	E											0
MZ334507_MZ334507.1_15	MZ334507	MZ334507.1	15	9979	13095	1	E											0
MZ334507_MZ334507.1_16	MZ334507	MZ334507.1	16	13097	13318	1	E											0
MZ334507_MZ334507.1_17	MZ334507	MZ334507.1	17	13355	13864	1	E											0
MZ334507_MZ334507.1_18	MZ334507	MZ334507.1	18	13873	15165	1	E											0
MZ334507_MZ334507.1_19	MZ334507	MZ334507.1	19	15194	15736	1	E											0
MZ334507_MZ334507.1_20	MZ334507	MZ334507.1	20	15793	16263	1	E											0
MZ334507_MZ334507.1_21	MZ334507	MZ334507.1	21	16211	16573	1	E											0
MZ334507_MZ334507.1_22	MZ334507	MZ334507.1	22	16576	18393	1	E											0
MZ334507_MZ334507.1_23	MZ334507	MZ334507.1	23	18394	18924	1	E											0
MZ334507_MZ334507.1_24	MZ334507	MZ334507.1	24	18921	20363	1	E											0
MZ334507_MZ334507.1_25	MZ334507	MZ334507.1	25	20365	20802	1	E											0
MZ334507_MZ334507.1_26	MZ334507	MZ334507.1	26	20799	21170	1	E											0
MZ334507_MZ334507.1_27	MZ334507	MZ334507.1	27	21235	21561	1	E											0
MZ334507_MZ334507.1_28	MZ334507	MZ334507.1	28	21558	22793	1	D										Baseplate J-like protein [PF04865.17]	0
MZ334507_MZ334507.1_29	MZ334507	MZ334507.1	29	22798	23448	1	E											0
MZ334507_MZ334507.1_30	MZ334507	MZ334507.1	30	23452	25143	1	E											0
MZ334507_MZ334507.1_31	MZ334507	MZ334507.1	31	25194	26216	1	E											0
MZ334507_MZ334507.1_32	MZ334507	MZ334507.1	32	26219	26614	1	E											0
MZ334507_MZ334507.1_33	MZ334507	MZ334507.1	33	26636	27127	1	E											0
MZ334507_MZ334507.1_34	MZ334507	MZ334507.1	34	27143	27970	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334507_MZ334507.1_35	MZ334507	MZ334507.1	35	28036	28161	1	E											0
MZ334507_MZ334507.1_36	MZ334507	MZ334507.1	36	28404	30824	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334507_MZ334507.1_37	MZ334507	MZ334507.1	37	30876	31916	1	E											0
MZ334507_MZ334507.1_38	MZ334507	MZ334507.1	38	31918	35784	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
MZ334507_MZ334507.1_39	MZ334507	MZ334507.1	39	35882	36070	-1	E											0
MZ334507_MZ334507.1_40	MZ334507	MZ334507.1	40	36526	37719	1	D										Phage integrase family [PF00589.25]	0
MZ334507_MZ334507.1_41	MZ334507	MZ334507.1	41	37720	38187	-1	E											0
MZ334507_MZ334507.1_42	MZ334507	MZ334507.1	42	38281	39642	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334507_MZ334507.1_43	MZ334507	MZ334507.1	43	39889	40101	-1	E											0
MZ334507_MZ334507.1_44	MZ334507	MZ334507.1	44	40091	40282	-1	E											0
MZ334507_MZ334507.1_45	MZ334507	MZ334507.1	45	40279	40707	-1	E											0
MZ334507_MZ334507.1_46	MZ334507	MZ334507.1	46	40694	41251	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334507_MZ334507.1_47	MZ334507	MZ334507.1	47	41248	41952	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334507_MZ334507.1_48	MZ334507	MZ334507.1	48	41949	42116	-1	E											0
MZ334507_MZ334507.1_49	MZ334507	MZ334507.1	49	42206	44770	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334507_MZ334507.1_50	MZ334507	MZ334507.1	50	44888	45361	-1	E											0
MZ334507_MZ334507.1_51	MZ334507	MZ334507.1	51	45543	46457	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334507_MZ334507.1_52	MZ334507	MZ334507.1	52	46471	46644	-1	E											0
MZ334507_MZ334507.1_53	MZ334507	MZ334507.1	53	46641	46760	-1	E											0
MZ334507_MZ334507.1_54	MZ334507	MZ334507.1	54	46753	46953	-1	E											0
MZ334507_MZ334507.1_55	MZ334507	MZ334507.1	55	46953	47969	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334507_MZ334507.1_56	MZ334507	MZ334507.1	56	47962	48120	-1	E											0
MZ334507_MZ334507.1_57	MZ334507	MZ334507.1	57	48117	48278	-1	E											0
MZ334507_MZ334507.1_58	MZ334507	MZ334507.1	58	48275	48556	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334507_MZ334507.1_59	MZ334507	MZ334507.1	59	48540	48926	-1	E											0
MZ334507_MZ334507.1_60	MZ334507	MZ334507.1	60	48945	49295	-1	E											0
MZ334507_MZ334507.1_61	MZ334507	MZ334507.1	61	49297	49722	-1	E											0
MZ334507_MZ334507.1_62	MZ334507	MZ334507.1	62	49811	50992	-1	E											0
MZ334507_MZ334507.1_63	MZ334507	MZ334507.1	63	50989	52224	-1	E											0
MZ334507_MZ334507.1_64	MZ334507	MZ334507.1	64	52350	53831	-1	E											0
MZ334507_MZ334507.1_65	MZ334507	MZ334507.1	65	53909	54160	-1	E											0
MZ334507_MZ334507.1_66	MZ334507	MZ334507.1	66	54192	55139	-1	E											0
MZ334507_MZ334507.1_67	MZ334507	MZ334507.1	67	55605	55817	-1	E											0
MZ334507_MZ334507.1_68	MZ334507	MZ334507.1	68	55814	55945	-1	E											0
MZ334507_MZ334507.1_69	MZ334507	MZ334507.1	69	55946	56356	-1	E											0
MZ334507_MZ334507.1_70	MZ334507	MZ334507.1	70	56538	56672	-1	E											0
MZ334507_MZ334507.1_71	MZ334507	MZ334507.1	71	56674	57546	-1	D			MER0792619	I87	MER0792619 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 32-256}~source R4TK69~	True	429.0	9.682e-135	0.909	SPFH domain / Band 7 family [PF01145.28]	0
MZ334507_MZ334507.1_72	MZ334507	MZ334507.1	72	57863	58414	1	E											0
MZ334507_MZ334507.1_73	MZ334507	MZ334507.1	73	58411	58896	-1	E											0
MZ334507_MZ334507.1_74	MZ334507	MZ334507.1	74	59187	59666	1	E											0
MZ334507_MZ334507.1_75	MZ334507	MZ334507.1	75	59663	60127	1	D										ERCC4 domain [PF02732.18]	0
MZ334507_MZ334507.1_76	MZ334507	MZ334507.1	76	60037	60240	-1	E											0
MZ334507_MZ334507.1_77	MZ334507	MZ334507.1	77	60209	60385	-1	E											0
MZ334507_MZ334507.1_78	MZ334507	MZ334507.1	78	60444	60626	-1	E											0
MZ334507_MZ334507.1_79	MZ334507	MZ334507.1	79	60619	60948	-1	E											0
MZ334507_MZ334507.1_80	MZ334507	MZ334507.1	80	60948	61244	-1	E											0
MZ334507_MZ334507.1_81	MZ334507	MZ334507.1	81	61241	61612	-1	E											0
MZ334507_MZ334507.1_82	MZ334507	MZ334507.1	82	61693	61965	-1	E											0
MZ334507_MZ334507.1_83	MZ334507	MZ334507.1	83	61965	62396	-1	E											0
MZ334507_MZ334507.1_84	MZ334507	MZ334507.1	84	62396	62824	-1	E											0
MZ334507_MZ334507.1_85	MZ334507	MZ334507.1	85	62974	63240	-1	E											0
MZ334507_MZ334507.1_86	MZ334507	MZ334507.1	86	63241	63639	-1	E											0
MZ334507_MZ334507.1_87	MZ334507	MZ334507.1	87	63689	65485	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334507_MZ334507.1_88	MZ334507	MZ334507.1	88	65566	65718	-1	E											0
MZ334507_MZ334507.1_89	MZ334507	MZ334507.1	89	65740	66057	-1	E											0
MZ334507_MZ334507.1_90	MZ334507	MZ334507.1	90	66063	66716	-1	E											0
MZ334507_MZ334507.1_91	MZ334507	MZ334507.1	91	66855	67709	-1	E											0
MZ334507_MZ334507.1_92	MZ334507	MZ334507.1	92	67719	67904	-1	E											0
MZ334507_MZ334507.1_93	MZ334507	MZ334507.1	93	67904	68080	-1	E											0
MZ334507_MZ334507.1_94	MZ334507	MZ334507.1	94	68362	68631	-1	E											0
MZ334507_MZ334507.1_95	MZ334507	MZ334507.1	95	68628	68993	-1	E											0
MZ334507_MZ334507.1_96	MZ334507	MZ334507.1	96	69012	69680	-1	E											0
MZ334507_MZ334507.1_97	MZ334507	MZ334507.1	97	69680	69799	-1	E											0
MZ334507_MZ334507.1_98	MZ334507	MZ334507.1	98	69799	70047	-1	E											0
MZ334507_MZ334507.1_99	MZ334507	MZ334507.1	99	70051	70158	-1	E											0
MZ334507_MZ334507.1_100	MZ334507	MZ334507.1	100	70158	70433	-1	E											0
MZ334507_MZ334507.1_101	MZ334507	MZ334507.1	101	70430	70573	-1	E											0
MZ334507_MZ334507.1_102	MZ334507	MZ334507.1	102	70804	70944	-1	E											0
MZ334507_MZ334507.1_103	MZ334507	MZ334507.1	103	70952	71245	-1	E											0
MZ334507_MZ334507.1_104	MZ334507	MZ334507.1	104	71532	71882	-1	E											0
MZ334507_MZ334507.1_105	MZ334507	MZ334507.1	105	71888	72217	-1	E											0
MZ334507_MZ334507.1_106	MZ334507	MZ334507.1	106	72320	73219	-1	E											0
