locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000529.1_1		K03497	COG1475		phrog_6218	VOG02385	COG:COG1475	312	1.6e-34	112.7		Spo0J; 
QGNH01000529.1_2					phrog_2428	VOG10743	VOG:VOG10743	112	8.2e-24	77.4		REFSEQ hypothetical protein
QGNH01000529.1_3			COG1372, COG3409				COG:COG1372	523	3.9e-13	35.6		Hop; 
QGNH01000529.1_4												Hypothetical
QGNH01000529.1_5												Hypothetical
QGNH01000529.1_6					phrog_33336	VOG20403	VOG:VOG20403	149	5.7e-30	96.9		REFSEQ hypothetical protein
QGNH01000529.1_7												Hypothetical
QGNH01000529.1_8												Hypothetical
QGNH01000529.1_9												Hypothetical
QGNH01000529.1_10												Hypothetical
QGNH01000529.1_11		K03111	COG0629		phrog_44	VOG00906	COG:COG0629	149	7.2e-47	152.5		Ssb; 
QGNH01000529.1_12												Hypothetical
QGNH01000529.1_13												Hypothetical
QGNH01000529.1_14												Hypothetical
QGNH01000529.1_15												Hypothetical
QGNH01000529.1_16					phrog_1887	VOG02574	VOG:VOG02574	415	2e-57	186.9		REFSEQ tail protein
QGNH01000529.1_17												Hypothetical
QGNH01000529.1_18			COG5412		phrog_58	VOG02357	COG:COG5412	735	4.1e-38	124.0		; 
QGNH01000529.1_19					phrog_344	VOG04743	PHROG:phrog_344	167	4.2e-14	44.9		tail assembly chaperone
QGNH01000529.1_20					phrog_10528	VOG06316	PHROG:phrog_10528	137	5.9e-26	83.4		major tail protein
QGNH01000529.1_21					phrog_9522	VOG06316	PHROG:phrog_9522	249	2.1e-30	98.2		major tail protein
QGNH01000529.1_22												Hypothetical
QGNH01000529.1_23												Hypothetical
QGNH01000529.1_24												Hypothetical
QGNH01000529.1_25												Hypothetical
QGNH01000529.1_26												Hypothetical
QGNH01000529.1_27												Hypothetical
QGNH01000529.1_28												Hypothetical
QGNH01000529.1_29												Hypothetical
QGNH01000529.1_30					phrog_2595	VOG19779	VOG:VOG19779	138	2.1e-11	36.4		REFSEQ head-tail connector protein
QGNH01000529.1_31					phrog_5	VOG00130	PHROG:phrog_5	139	1.3e-14	46.9		tail completion or Neck1 protein
QGNH01000529.1_32												Hypothetical
QGNH01000529.1_33												Hypothetical
QGNH01000529.1_34												Hypothetical
QGNH01000529.1_35		K01054	COG2267				COG:COG2267	580	8e-11	33.1		PldB; 
QGNH01000529.1_36												Hypothetical
QGNH01000529.1_37												Hypothetical
QGNH01000529.1_38					phrog_240		PHROG:phrog_240	131	2.1e-09	30.2		head protein
QGNH01000529.1_39												Hypothetical
QGNH01000529.1_40		K16150			phrog_2170	VOG00164	VOG:VOG00164	346	8.8e-37	119.3		sp|Q8QL20|Y356_SIRV1 Uncharacterized protein 356
QGNH01000529.1_41												Hypothetical
QGNH01000529.1_42												Hypothetical
