ID	count
COG0001	1
COG0002	1
COG0003	1
COG0004	1
COG0005	1
COG0006	1
COG0008	1
COG0009	1
COG0010	1
COG0012	1
COG0013	1
COG0015	1
COG0016	1
COG0017	1
COG0018	1
COG0019	1
COG0020	1
COG0021	1
COG0022	1
COG0024	1
COG0026	1
COG0029	1
COG0030	1
COG0031	1
COG0034	1
COG0035	1
COG0036	1
COG0037	1
COG0039	1
COG0040	1
COG0041	1
COG0042	1
COG0044	1
COG0045	1
COG0046	1
COG0047	1
COG0048	1
COG0049	1
COG0050	1
COG0051	1
COG0052	1
COG0053	1
COG0054	1
COG0055	1
COG0056	1
COG0057	1
COG0058	1
COG0060	1
COG0061	1
COG0063	1
COG0064	1
COG0069	1
COG0070	1
COG0071	1
COG0072	1
COG0074	1
COG0075	1
COG0078	1
COG0079	1
COG0080	1
COG0081	1
COG0082	1
COG0084	1
COG0085	1
COG0086	1
COG0087	1
COG0088	1
COG0089	1
COG0090	1
COG0091	1
COG0092	1
COG0093	1
COG0094	1
COG0095	1
COG0096	1
COG0097	1
COG0098	1
COG0099	1
COG0100	1
COG0101	1
COG0102	1
COG0103	1
COG0104	1
COG0105	1
COG0106	1
COG0107	1
COG0109	1
COG0110	1
COG0111	1
COG0112	1
COG0113	1
COG0114	1
COG0115	1
COG0116	1
COG0118	1
COG0122	1
COG0123	1
COG0124	1
COG0125	1
COG0126	1
COG0127	1
COG0128	1
COG0130	1
COG0131	1
COG0133	1
COG0134	1
COG0135	1
COG0136	1
COG0137	1
COG0138	1
COG0139	1
COG0140	1
COG0141	1
COG0142	1
COG0143	1
COG0144	1
COG0147	1
COG0148	1
COG0149	1
COG0150	1
COG0151	1
COG0152	1
COG0154	1
COG0156	1
COG0157	1
COG0159	1
COG0162	1
COG0164	1
COG0165	1
COG0166	1
COG0167	1
COG0168	1
COG0169	1
COG0170	1
COG0171	1
COG0172	1
COG0173	1
COG0174	1
COG0175	1
COG0176	1
COG0177	1
COG0178	1
COG0179	1
COG0180	1
COG0181	1
COG0182	1
COG0183	1
COG0184	1
COG0185	1
COG0186	1
COG0187	1
COG0188	1
COG0189	1
COG0190	1
COG0191	1
COG0192	1
COG0193	1
COG0194	1
COG0195	1
COG0196	1
COG0197	1
COG0198	1
COG0199	1
COG0200	1
COG0201	1
COG0202	1
COG0203	1
COG0204	1
COG0205	1
COG0206	1
COG0207	1
COG0208	1
COG0209	1
COG0210	1
COG0211	1
COG0212	1
COG0213	1
COG0214	1
COG0215	1
COG0216	1
COG0217	1
COG0218	1
COG0219	1
COG0220	1
