	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001098.1_1	QGNH01001098.1	QGNH01001098.1	1	1	1362	1	D	YP_009845935.1	YP_009845935.1 replicative helicase [Pantoea phage vB_PagM_PSKM]	False	0.279	82.0	4.346e-15	AAA domain [PF13481.9]				0	False	F
QGNH01001098.1_2	QGNH01001098.1	QGNH01001098.1	2	1359	2114	1	D	YP_009613959.1	YP_009613959.1 endonuclease [Mycobacterium phage Yoshi]	False	0.478	70.0	5.364e-12	GIY-YIG catalytic domain [PF01541.27]	VOG08524	REFSEQ endonuclease; Xu	Xu	0	False	F
QGNH01001098.1_3	QGNH01001098.1	QGNH01001098.1	3	2303	2611	1	E											0	False	F
QGNH01001098.1_4	QGNH01001098.1	QGNH01001098.1	4	3126	3431	1	E											0	False	F
QGNH01001098.1_5	QGNH01001098.1	QGNH01001098.1	5	3432	3728	1	E											0	False	F
QGNH01001098.1_6	QGNH01001098.1	QGNH01001098.1	6	3703	3840	1	E											0	False	F
QGNH01001098.1_7	QGNH01001098.1	QGNH01001098.1	7	3904	4347	1	E											0	False	F
QGNH01001098.1_8	QGNH01001098.1	QGNH01001098.1	8	4444	4695	-1	E											0	False	F
QGNH01001098.1_9	QGNH01001098.1	QGNH01001098.1	9	4692	4880	-1	E											0	False	F
QGNH01001098.1_10	QGNH01001098.1	QGNH01001098.1	10	4877	5089	-1	E											0	False	F
QGNH01001098.1_11	QGNH01001098.1	QGNH01001098.1	11	5167	5409	-1	E											0	False	F
QGNH01001098.1_12	QGNH01001098.1	QGNH01001098.1	12	5578	6165	1	E											0	False	F
QGNH01001098.1_13	QGNH01001098.1	QGNH01001098.1	13	6167	6586	1	E											0	False	F
QGNH01001098.1_14	QGNH01001098.1	QGNH01001098.1	14	7055	8494	1	D	YP_009819881.1	YP_009819881.1 terminase large subunit [Streptomyces phage Lilbooboo]	False	0.415	333.0	1.457e-98	Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001098.1_15	QGNH01001098.1	QGNH01001098.1	15	8816	10069	1	D	NP_543090.1	NP_543090.1 portal protein [Enterobacteria phage phiP27]	False	0.322	192.0	2.216e-51	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xh;Xs;Xr	0	False	VF
QGNH01001098.1_16	QGNH01001098.1	QGNH01001098.1	16	10146	10235	1	E											0	False	F
