locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_021062_549_704_-												Hypothetical
NC_021062_869_1351_+												Hypothetical
NC_021062_1420_1545_-												Hypothetical
NC_021062_1679_1954_+					phrog_13431	VOG13303	VOG:VOG13303	91	6.5e-50	159.0		REFSEQ virion structural protein
NC_021062_2079_2237_+												Hypothetical
NC_021062_2366_2902_+												Hypothetical
NC_021062_2899_3603_+		K13646			phrog_61	VOG00018	VOG:VOG00018	234	4.9e-29	93.2		sp|Q5UP57|P4H_MIMIV Putative prolyl 4-hydroxylase
NC_021062_3607_3861_+												Hypothetical
NC_021062_3861_4133_+												Hypothetical
NC_021062_4248_6902_+		K21313	COG5108		phrog_414	VOG00796	KEGG:K21313	884	0	1475.8	2.7.7.6	1; T7 RNA polymerase
NC_021062_6966_7157_+												Hypothetical
NC_021062_7154_7426_+												Hypothetical
NC_021062_7426_8409_+		K10777	COG1793		phrog_114	VOG00242	VOG:VOG00242	327	2.4e-77	252.3		sp|P00970|DNLI_BPT4 DNA ligase
NC_021062_8488_8934_+					phrog_13790	VOG06950	PHROG:phrog_13790	148	5.6e-66	212.7		DNA ligase
NC_021062_9180_9860_+					phrog_139	VOG02121	VOG:VOG02121	226	2.4e-39	126.8		sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase
NC_021062_9991_10362_+												Hypothetical
NC_021062_10436_11128_+					phrog_112	VOG00262	VOG:VOG00262	230	1.5e-53	173.6		sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein
NC_021062_11131_11568_+		K21525			phrog_945	VOG00381	PHROG:phrog_945	145	3.6e-60	193.4		endonuclease
NC_021062_11580_12041_+		K01447	COG3023		phrog_822	VOG04266	PHROG:phrog_822	153	1.5e-68	221.8		amidase
NC_021062_12108_12644_+		K00970	COG0617		phrog_1614	VOG00095	VOG:VOG00095	178	2.5e-43	140.3		REFSEQ nucleotidyltransferase
NC_021062_12648_14339_+		K21502	COG0305		phrog_239	VOG04360	KEGG:K21502	563	3.6e-258	849.1	2.7.7.- 3.6.4.12	Gp4; DNA primase/helicase
NC_021062_14342_14560_+					phrog_9727	VOG06842	VOG:VOG06842	72	1.2e-34	109.7		REFSEQ hypothetical protein
NC_021062_14619_15059_+												Hypothetical
NC_021062_15079_15666_-												Hypothetical
NC_021062_15046_17184_+		K21238	COG0749		phrog_17	VOG02043	KEGG:K21238	712	0	1181.9	2.7.7.7	Gp5; T7virus DNA-directed DNA polymerase
NC_021062_17184_17543_+					phrog_1452	VOG00112	VOG:VOG00112	119	2.7e-31	99.6		sp|P20319|V55_BPT3 Gene 5.5 protein
NC_021062_17546_17755_+					phrog_1334	VOG08682	VOG:VOG08682	69	3.7e-36	114.2		sp|P03787|V5557_BPT7 Fusion protein 5.5/5.7
NC_021062_17752_18663_+		K21526	COG0258		phrog_107	VOG07202	KEGG:K21526	303	3.4e-129	421.6	3.1.11.3	Gp6; exonuclease
NC_021062_18772_19038_+					phrog_1447	VOG08681	VOG:VOG08681	88	5.6e-35	110.5		sp|P03800|Y65_BPT7 Protein 6.5
NC_021062_19025_19315_+					phrog_1391	VOG01899	VOG:VOG01899	96	5.5e-26	83.0		sp|P03801|GP67_BPT7 Protein 6.7
NC_021062_19325_19645_+					phrog_1320	VOG04712	VOG:VOG04712	106	2.3e-35	113.3		sp|P20322|GP73_BPT3 Protein 7.3
NC_021062_19658_21265_+					phrog_449	VOG00516	PHROG:phrog_449	535	8.4e-213	698.8		head-tail adaptor
NC_021062_21330_22241_+					phrog_1052	VOG00327	PHROG:phrog_1052	303	1.8e-98	321.1		head assembly
NC_021062_22331_23356_+					phrog_267	VOG00529	PHROG:phrog_267	341	3.2e-109	356.5		major head protein
NC_021062_23399_24772_+	K10804	K10804	COG2755	CE3	phrog_6102	VOG00079	VOG:VOG00079	457	2.4e-44	143.6		sp|P85991|IGLVP_BPSK9 Ig-like virion protein
NC_021062_24839_25426_+					phrog_446	VOG02047	PHROG:phrog_446	195	2.5e-76	247.3		tail protein
NC_021062_25438_27861_+					phrog_457	VOG02059	PHROG:phrog_457	807	5e-282	929.1		tail protein
NC_021062_27892_28329_+					phrog_308	VOG01323	VOG:VOG01323	145	3.6e-37	119.3		sp|P03723|GP13_BPT7 Probable scaffold protein gp13
NC_021062_28341_28898_+					phrog_805	VOG00167	VOG:VOG00167	185	5.9e-63	203.8		sp|P03724|GP14_BPT7 Internal virion protein gp14
NC_021062_28907_31102_+					phrog_1339	VOG08684	PHROG:phrog_1339	731	3.1e-292	962.6		internal virion protein
NC_021062_31124_35119_+		K21508	COG0741	GH23	phrog_342	VOG00094	KEGG:K21508	1331	0	1422.7	4.2.2.-	Gp16; peptidoglycan hydrolase
NC_021062_35177_36964_+					phrog_4242, phrog_9502, phrog_9502	VOG32205, VOG01930	PHROG:phrog_4242	595	6.8e-170	503.6		tail fiber protein
NC_021062_36975_37166_+					phrog_920	VOG01358	PHROG:phrog_920	63	6.7e-25	78.0		holin
NC_021062_37189_37422_-												Hypothetical
NC_021062_37425_37862_+					phrog_1327	VOG02030	PHROG:phrog_1327	145	7.1e-46	147.3		Rz-like spanin
NC_021062_37859_39616_+			COG5410		phrog_38	VOG00331	VOG:VOG00331	585	5.7e-152	499.6		sp|P10310|TERL_BPT3 Terminase, large subunit
NC_021062_39837_40010_+					phrog_2193	VOG04972	VOG:VOG04972	57	2.5e-28	89.4		sp|P10306|Y195_BPT3 Uncharacterized gene 19.5 protein
