	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000245.1_1	QGNH01000245.1	QGNH01000245.1	1	3	218	1	E											0	False	F
QGNH01000245.1_2	QGNH01000245.1	QGNH01000245.1	2	215	469	1	E											0	False	F
QGNH01000245.1_3	QGNH01000245.1	QGNH01000245.1	3	565	666	1	E											0	False	F
QGNH01000245.1_4	QGNH01000245.1	QGNH01000245.1	4	663	1052	1	E											0	False	F
QGNH01000245.1_5	QGNH01000245.1	QGNH01000245.1	5	1182	1796	1	E											0	False	F
QGNH01000245.1_6	QGNH01000245.1	QGNH01000245.1	6	1793	2128	1	E											0	False	F
QGNH01000245.1_7	QGNH01000245.1	QGNH01000245.1	7	2116	2271	1	E											0	False	F
QGNH01000245.1_8	QGNH01000245.1	QGNH01000245.1	8	2268	2531	1	E											0	False	F
QGNH01000245.1_9	QGNH01000245.1	QGNH01000245.1	9	2521	3402	1	D	YP_007674992.1	YP_007674992.1 exonuclease VIII [Cyanophage KBS-S-2A]	False	0.315	126.0	1.365e-30	PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]				0	False	F
QGNH01000245.1_10	QGNH01000245.1	QGNH01000245.1	10	3405	3890	1	E											0	False	F
QGNH01000245.1_11	QGNH01000245.1	QGNH01000245.1	11	4087	4191	1	E											0	False	F
QGNH01000245.1_12	QGNH01000245.1	QGNH01000245.1	12	4188	4598	1	E											0	False	F
QGNH01000245.1_13	QGNH01000245.1	QGNH01000245.1	13	4598	5302	1	E	YP_010765962.1	YP_010765962.1 hypothetical protein QGM59_gp08 [Pseudomonas phage Epa33]	False	0.334	126.0	2.254e-31		VOG04855	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000245.1_14	QGNH01000245.1	QGNH01000245.1	14	5389	6786	1	D							Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000245.1_15	QGNH01000245.1	QGNH01000245.1	15	6913	7539	1	E											0	False	
QGNH01000245.1_16	QGNH01000245.1	QGNH01000245.1	16	7536	9785	1	E											0	False	
QGNH01000245.1_17	QGNH01000245.1	QGNH01000245.1	17	9795	10778	1	E											0	False	
QGNH01000245.1_18	QGNH01000245.1	QGNH01000245.1	18	10778	10975	1	E											0	False	
QGNH01000245.1_19	QGNH01000245.1	QGNH01000245.1	19	10972	11199	1	E											0	False	
QGNH01000245.1_20	QGNH01000245.1	QGNH01000245.1	20	11380	12693	1	E											0	False	
QGNH01000245.1_21	QGNH01000245.1	QGNH01000245.1	21	12752	13645	1	E											0	False	F
QGNH01000245.1_22	QGNH01000245.1	QGNH01000245.1	22	13645	13917	1	E											0	False	F
QGNH01000245.1_23	QGNH01000245.1	QGNH01000245.1	23	13922	14845	1	E											0	False	F
QGNH01000245.1_24	QGNH01000245.1	QGNH01000245.1	24	14847	17363	1	E											0	False	F
QGNH01000245.1_25	QGNH01000245.1	QGNH01000245.1	25	17360	17713	1	E											0	False	F
QGNH01000245.1_26	QGNH01000245.1	QGNH01000245.1	26	17710	17904	1	E											0	False	F
