	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000851.1_1	QGNH01000851.1	QGNH01000851.1	1	277	1206	1	D	YP_009361573.1	YP_009361573.1 RNA ligase [Pacmanvirus A23]	False	0.267	104.0	5.359e-23	RNA ligase [PF09414.13]				0	False	F
QGNH01000851.1_2	QGNH01000851.1	QGNH01000851.1	2	1199	1378	1	E											0	False	F
QGNH01000851.1_3	QGNH01000851.1	QGNH01000851.1	3	1562	2029	1	D							5'-deoxynucleotidase YfbR-like [PF12917.10]; HD domain [PF13023.9]	VOG01019	sp|G3FFN4|DATPH_BPVC8 dATP triphosphohydrolase; Xu	Xu	0	False	F
QGNH01000851.1_4	QGNH01000851.1	QGNH01000851.1	4	2026	2274	1	E											0	False	F
QGNH01000851.1_5	QGNH01000851.1	QGNH01000851.1	5	2271	2525	1	E	YP_010681739.1	YP_010681739.1 hypothetical protein PQE76_gp121 [Bacillus phage vB_BsuS_PJN02]	False	0.562	71.0	1.266e-14		VOG09469	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000851.1_6	QGNH01000851.1	QGNH01000851.1	6	2522	3301	1	D	YP_009225606.1	YP_009225606.1 DNA polymerase exonuclease subunit [Pseudoalteromonas phage H101]	False	0.639	324.0	4.3130000000000005e-99	RNase_H superfamily [PF13482.9]	VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	VF
QGNH01000851.1_7	QGNH01000851.1	QGNH01000851.1	7	3346	3540	1	E											0	False	F
QGNH01000851.1_8	QGNH01000851.1	QGNH01000851.1	8	3589	4059	1	E											0	False	F
QGNH01000851.1_9	QGNH01000851.1	QGNH01000851.1	9	4101	4313	1	E											0	False	F
QGNH01000851.1_10	QGNH01000851.1	QGNH01000851.1	10	4322	6097	1	D	YP_010657575.1	YP_010657575.1 hypothetical protein PP741_gp085 [Vibrio phage BUCT194]	False	0.269	80.0	3.257e-14	DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VF
