	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000795.1_1	QGNH01000795.1	QGNH01000795.1	1	3	1223	-1	E																				0	False	F
QGNH01000795.1_2	QGNH01000795.1	QGNH01000795.1	2	1193	1861	-1	E																				0	False	F
QGNH01000795.1_3	QGNH01000795.1	QGNH01000795.1	3	1858	2832	-1	E			YP_010655496.1	YP_010655496.1 glycosyltransferase [Streptomyces phage Zuko]	False	0.255	64.0	8.364e-10									VOG04652	REFSEQ glycosyltransferase; Xu	Xu	0	False	F
QGNH01000795.1_4	QGNH01000795.1	QGNH01000795.1	4	2851	3252	-1	E																				0	False	F
QGNH01000795.1_5	QGNH01000795.1	QGNH01000795.1	5	3249	3827	-1	E																				0	False	F
QGNH01000795.1_6	QGNH01000795.1	QGNH01000795.1	6	3824	4627	-1	E																				0	False	F
QGNH01000795.1_7	QGNH01000795.1	QGNH01000795.1	7	4630	4866	-1	E																				0	False	F
QGNH01000795.1_8	QGNH01000795.1	QGNH01000795.1	8	4899	5675	-1	E																				0	False	F
QGNH01000795.1_9	QGNH01000795.1	QGNH01000795.1	9	5688	5993	-1	E																				0	False	
QGNH01000795.1_10	QGNH01000795.1	QGNH01000795.1	10	6014	8413	-1	E																				0	False	
QGNH01000795.1_11	QGNH01000795.1	QGNH01000795.1	11	8453	8959	-1	E																				0	False	
QGNH01000795.1_12	QGNH01000795.1	QGNH01000795.1	12	8956	9528	-1	E																				0	False	
QGNH01000795.1_13	QGNH01000795.1	QGNH01000795.1	13	9531	9869	-1	E																				0	False	
QGNH01000795.1_14	QGNH01000795.1	QGNH01000795.1	14	9866	10342	-1	E																				0	False	
QGNH01000795.1_15	QGNH01000795.1	QGNH01000795.1	15	10416	10643	-1	E																				0	False	
QGNH01000795.1_16	QGNH01000795.1	QGNH01000795.1	16	10703	13198	-1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_009202211.1	YP_009202211.1 head maturation protease [Bacteriophage Lily]	False	0.394	121.0	1.7770000000000002e-26	MER0081944	S14	MER0081944 - family S14 non-peptidase homologues (Rhodobacter sphaeroides) [S14.UNW]#S14#{peptidase unit: 1-208}~source ABN75756~	False	114.0	4.862e-24	0.401	Clp protease [PF00574.26]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VP
QGNH01000795.1_17	QGNH01000795.1	QGNH01000795.1	17	13195	14778	-1	D																Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xr;Xp;Xs	0	False	V
QGNH01000795.1_18	QGNH01000795.1	QGNH01000795.1	18	14775	15203	-1	E																				0	False	F
QGNH01000795.1_19	QGNH01000795.1	QGNH01000795.1	19	16183	16803	-1	D																Glycosyltransferase like family 2 [PF13641.9]				0	False	F
QGNH01000795.1_20	QGNH01000795.1	QGNH01000795.1	20	16807	17373	-1	D																Bacteriophage Mu Gam like protein [PF07352.15]				0	False	F
QGNH01000795.1_21	QGNH01000795.1	QGNH01000795.1	21	17412	18002	-1	E																				0	False	F
QGNH01000795.1_22	QGNH01000795.1	QGNH01000795.1	22	18186	19856	-1	D			YP_009797394.1	YP_009797394.1 terminase large subunit [Faecalibacterium phage FP_Taranis]	False	0.258	66.0	8.749e-10								Phage terminase large subunit gpA, ATPase domain [PF05876.15]				0	False	F
