locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_028662_1												Hypothetical
NC_028662_2					phrog_226	VOG00726	PHROG:phrog_226	157	8.3e-56	180.3		minor tail protein
NC_028662_3					phrog_1260	VOG09497	VOG:VOG09497	453	4.7e-143	466.1		sp|O64202|VG06_BPMD2 Minor tail protein Gp6
NC_028662_4	K10804	K10804, K16364	COG2755		phrog_1197, phrog_1197	VOG29097	VOG:VOG29097	767	0	1493.6		REFSEQ peptidase
NC_028662_5					phrog_356	VOG08021	PHROG:phrog_356	220	6.9e-62	200.9		minor tail protein
NC_028662_6		K03791	COG3179	GH19	phrog_1519	VOG31896	PHROG:phrog_1519	496	1.7e-243	801.1		endolysin
NC_028662_7					phrog_526	VOG03716	PHROG:phrog_526	123	3.6e-37	120.0		holin
NC_028662_8			COG4626		phrog_9	VOG00185	VOG:VOG00185	584	2.4e-208	530.3		sp|O64206|VG13_BPMD2 Gene 13 protein
NC_028662_9					phrog_104	VOG00109	PHROG:phrog_104	484	3.4e-181	595.4		portal protein
NC_028662_10					phrog_193	VOG00912	PHROG:phrog_193	334	1.2e-96	316.4		head maturation protease
NC_028662_11					phrog_233	VOG08006	PHROG:phrog_233	177	1e-54	177.7		head scaffolding protein
NC_028662_12			COG4653		phrog_10	VOG00134	VOG:VOG00134	402	3e-83	272.9		sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17
NC_028662_13					phrog_137	VOG00419	PHROG:phrog_137	125	4.7e-44	142.4		head-tail adaptor Ad1
NC_028662_14					phrog_830	VOG08023	PHROG:phrog_830	59	6.7e-31	98.3		head-tail connector protein
NC_028662_15					phrog_320	VOG00901	PHROG:phrog_320	123	3.9e-54	174.0		head closure Hc1
NC_028662_16					phrog_321	VOG00560	PHROG:phrog_321	109	7.1e-35	112.0		tail completion or Neck1 protein
NC_028662_17					phrog_123	VOG00096	PHROG:phrog_123	140	4.2e-44	142.5		tail terminator
NC_028662_18					phrog_117	VOG00135	VOG:VOG00135	280	9.4e-64	205.3		sp|Q05229|VG23_BPML5 Major tail protein Gp23
NC_028662_19					phrog_330	VOG00515	PHROG:phrog_330	132	2.3e-42	136.4		tail assembly chaperone
NC_028662_20	K02067	K02067	COG5412, COG1463		phrog_305, phrog_305, phrog_305	VOG00646	PHROG:phrog_305	1101	8.4e-206	348.5		tail length tape measure protein
NC_028662_21					phrog_106	VOG08022	PHROG:phrog_106	340	3.8e-108	353.3		minor tail protein
