	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000303.1_1	QGNH01000303.1	QGNH01000303.1	1	3	2006	1	E	YP_009620003.1	YP_009620003.1 terminase large subunit [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.191	112.0	6.389e-24		VOG01311	REFSEQ terminase; Xu	Xu	0	False	F
QGNH01000303.1_2	QGNH01000303.1	QGNH01000303.1	2	2019	3245	1	E											0	False	F
QGNH01000303.1_3	QGNH01000303.1	QGNH01000303.1	3	3235	4605	1	E											0	False	F
QGNH01000303.1_4	QGNH01000303.1	QGNH01000303.1	4	4595	5881	1	E											0	False	F
QGNH01000303.1_5	QGNH01000303.1	QGNH01000303.1	5	5912	6379	-1	E											0	False	
QGNH01000303.1_6	QGNH01000303.1	QGNH01000303.1	6	6402	6563	-1	E											0	False	
QGNH01000303.1_7	QGNH01000303.1	QGNH01000303.1	7	6520	6753	-1	E											0	False	
QGNH01000303.1_8	QGNH01000303.1	QGNH01000303.1	8	6976	7116	-1	E											0	False	
QGNH01000303.1_9	QGNH01000303.1	QGNH01000303.1	9	7125	7478	-1	E											0	False	
QGNH01000303.1_10	QGNH01000303.1	QGNH01000303.1	10	7517	7732	-1	E											0	False	
QGNH01000303.1_11	QGNH01000303.1	QGNH01000303.1	11	7811	9085	-1	E	YP_010012672.1	YP_010012672.1 RNA ligase [Mycobacterium phage Krypton555]	False	0.323	175.0	1.397e-45		VOG00459	sp|P32277|RLIG2_BPT4 RNA ligase 2; Xh	Xh	0	False	F
QGNH01000303.1_12	QGNH01000303.1	QGNH01000303.1	12	9075	10016	-1	D	YP_010111874.1	YP_010111874.1 homing endonuclease [uncultured phage cr128_1]	False	0.489	85.0	1.375e-16	GIY-YIG catalytic domain [PF01541.27]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	F
QGNH01000303.1_13	QGNH01000303.1	QGNH01000303.1	13	9983	10111	-1	E											0	False	F
QGNH01000303.1_14	QGNH01000303.1	QGNH01000303.1	14	10298	10840	-1	E											0	False	F
QGNH01000303.1_15	QGNH01000303.1	QGNH01000303.1	15	10907	11542	-1	E											0	False	F
QGNH01000303.1_16	QGNH01000303.1	QGNH01000303.1	16	11640	11927	-1	E											0	False	F
QGNH01000303.1_17	QGNH01000303.1	QGNH01000303.1	17	11936	12124	-1	E											0	False	F
QGNH01000303.1_18	QGNH01000303.1	QGNH01000303.1	18	12099	12344	-1	E											0	False	F
QGNH01000303.1_19	QGNH01000303.1	QGNH01000303.1	19	12344	12526	-1	E											0	False	F
QGNH01000303.1_20	QGNH01000303.1	QGNH01000303.1	20	12644	13072	-1	E	YP_009304513.1	YP_009304513.1 hypothetical protein BJD45_gp34 [Pseudomonas phage O4]	False	0.502	114.0	1.659e-28		VOG09320	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000303.1_21	QGNH01000303.1	QGNH01000303.1	21	13074	13508	-1	D	YP_009594733.1	YP_009594733.1 nudix hydrolase [Pectinobacterium phage vB_PcaM_CBB]	False	0.342	79.0	1.906e-16	NUDIX domain [PF00293.31]				0	False	F
