locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_047995_1_1509_+		K02314	COG0305		phrog_19	VOG04360	PHROG:phrog_19	502	3.4e-52	171.8		DnaB-like replicative helicase
NC_047995_1519_1761_+					phrog_37311	VOG21096	VOG:VOG21096	80	9.7e-52	167.3		REFSEQ hypothetical protein
NC_047995_1754_2545_+					phrog_31499	VOG04566	VOG:VOG04566	263	1.4e-131	431.8		REFSEQ hypothetical protein
NC_047995_2532_5360_+			COG1372		phrog_17415	VOG01311	PHROG:phrog_17415	942	0	1503.5		terminase large subunit
NC_047995_5400_5612_+					phrog_13972	VOG12328	VOG:VOG12328	70	4.1e-37	120.4		REFSEQ DNA ligase
NC_047995_5620_7554_+					phrog_16240	VOG01402	PHROG:phrog_16240	644	1.2e-303	1002.4		portal protein
NC_047995_7554_7889_+					phrog_36149	VOG21093	VOG:VOG21093	111	8.3e-60	194.1		REFSEQ hypothetical protein
NC_047995_7886_8272_+					phrog_29470	VOG21097	VOG:VOG21097	128	3.1e-67	219.0		REFSEQ hypothetical protein
NC_047995_8211_8435_+						VOG21095	VOG:VOG21095	74	1.6e-28	92.4		REFSEQ hypothetical protein
NC_047995_8435_8932_+						VOG21094	VOG:VOG21094	165	2.5e-89	291.1		REFSEQ hypothetical protein
NC_047995_8929_9957_+		K23786	COG0258		phrog_107	VOG32871	VOG:VOG32871	342	1.3e-85	181.2		sp|Q04957|DPO1_BACCA DNA polymerase I
NC_047995_9967_10497_+					phrog_28318	VOG04226	VOG:VOG04226	176	5.1e-76	248.5		REFSEQ hypothetical protein
NC_047995_10497_11090_+					phrog_335	VOG00166	PHROG:phrog_335	197	7.5e-31	101.5		phosphatase
NC_047995_11106_11438_+					phrog_37460	VOG21098	VOG:VOG21098	110	1.1e-61	199.9		REFSEQ hypothetical protein
NC_047995_11444_12142_+					phrog_37218	VOG21099	VOG:VOG21099	232	3.9e-114	374.5		REFSEQ hypothetical protein
NC_047995_12150_12533_+						VOG21482	VOG:VOG21482	127	1.4e-62	203.2		REFSEQ hypothetical protein
NC_047995_12575_13345_+		K15256	COG4106		phrog_4752	VOG04894	VOG:VOG04894	256	5.4e-113	370.8		sp|A8EVV4|CMOA_ALIB4 Carboxy-S-adenosyl-L-methionine synthase
NC_047995_13357_14412_+			COG3367			VOG22441	VOG:VOG22441	351	1e-219	722.5		REFSEQ hypothetical protein
NC_047995_14405_15274_+	K01953	K01953	COG0367		phrog_26038	VOG02638	VOG:VOG02638	289	9.2e-55	180.8		sp|P19891|ASNS_CRIGR Asparagine synthetase [glutamine-hydrolyzing]
NC_047995_15276_15890_+						VOG21481	VOG:VOG21481	204	7.6e-119	389.1		REFSEQ hypothetical protein
NC_047995_15909_16172_+												Hypothetical
NC_047995_16180_16635_+					phrog_23597	VOG15485	VOG:VOG15485	151	5.5e-90	293.1		REFSEQ hypothetical protein
NC_047995_16646_16828_-												Hypothetical
NC_047995_16873_17160_+					phrog_9138	VOG17005	VOG:VOG17005	95	2e-29	95.6		REFSEQ hypothetical protein
NC_047995_17090_17353_+					phrog_14043	VOG20195	VOG:VOG20195	87	2.6e-49	159.4		REFSEQ DNA primase
NC_047995_17340_17603_+			COG0358		phrog_17952	VOG00229	PHROG:phrog_17952	87	5.4e-27	87.8		DNA primase
NC_047995_17606_18034_+					phrog_1761	VOG00250	VOG:VOG00250	142	3.2e-54	178.4		REFSEQ hypothetical protein
NC_047995_18260_19102_+		K06223	COG0338		phrog_56	VOG00287	VOG:VOG00287	280	3.9e-55	181.3		sp|P12427|DMA_BPT2 DNA adenine methylase
NC_047995_19110_19799_+						VOG04152	VOG:VOG04152	229	1.1e-107	353.1		REFSEQ hypothetical protein
NC_047995_19802_20278_+						VOG21486	VOG:VOG21486	158	3.8e-83	271.1		REFSEQ hypothetical protein
NC_047995_20256_20666_+						VOG21484	VOG:VOG21484	136	5.3e-76	247.3		REFSEQ hypothetical protein
NC_047995_20651_21172_+	K01493	K01493	COG2131		phrog_174	VOG04494	VOG:VOG04494	173	1.9e-36	120.6		sp|P16006|DCTD_BPT4 Deoxycytidylate deaminase
NC_047995_21194_21868_+						VOG06096	VOG:VOG06096	224	1.1e-91	300.9		REFSEQ hypothetical protein
NC_047995_21878_22360_+						VOG21485	VOG:VOG21485	160	8.4e-87	283.0		REFSEQ hypothetical protein
NC_047995_22424_23101_+					phrog_1273	VOG00040	VOG:VOG00040	225	3.2e-50	164.1		sp|P14107|Y8K6_BPP22 Uncharacterized 8.6 kDa protein in ral-gp17 intergenic region
NC_047995_23094_23690_+					phrog_4767	VOG00085	VOG:VOG00085	198	5.6e-63	207.6		REFSEQ hypothetical protein
NC_047995_23680_24333_+					phrog_4767	VOG00085	VOG:VOG00085	217	4.8e-80	263.8		REFSEQ hypothetical protein
NC_047995_24308_24652_+					phrog_3988	VOG00645	VOG:VOG00645	114	9.3e-42	136.2		REFSEQ hypothetical protein
NC_047995_24649_25029_+						VOG21487	VOG:VOG21487	126	9.4e-60	194.2		REFSEQ hypothetical protein
NC_047995_24989_25333_+						VOG21489	VOG:VOG21489	114	1.3e-59	193.2		REFSEQ hypothetical protein
NC_047995_25351_25521_-												Hypothetical
NC_047995_25333_26430_+	K00560	K00560	COG0207		phrog_160	VOG00416	VOG:VOG00416	365	1.9e-88	292.0		sp|P00471|TYSY_BPT4 Thymidylate synthase
NC_047995_26427_27083_+												Hypothetical
NC_047995_27095_27676_-												Hypothetical
NC_047995_27083_27973_+						VOG04242	VOG:VOG04242	296	4.9e-138	453.6		REFSEQ hypothetical protein
NC_047995_28022_28357_+						VOG21102	VOG:VOG21102	111	9.1e-58	187.2		REFSEQ hypothetical protein
NC_047995_28400_29101_+					phrog_620	VOG02645	VOG:VOG02645	233	9.4e-44	144.9		sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM
NC_047995_29103_31232_+												Hypothetical
NC_047995_31416_31565_+						VOG32189	VOG:VOG32189	49	3e-38	123.7		REFSEQ hypothetical protein
NC_047995_31608_32174_+						VOG21117	VOG:VOG21117	188	2.2e-60	198.0		REFSEQ hypothetical protein
NC_047995_32313_32753_+						VOG21488	VOG:VOG21488	146	6.1e-73	237.4		REFSEQ hypothetical protein
NC_047995_32812_33468_+						VOG21101	VOG:VOG21101	218	4.2e-112	367.2		REFSEQ hypothetical protein
NC_047995_33538_33876_+						VOG04438	VOG:VOG04438	112	2.1e-40	132.6		REFSEQ hypothetical protein
NC_047995_33818_34270_+						VOG22443	VOG:VOG22443	150	3.8e-59	193.8		REFSEQ hypothetical protein
NC_047995_34212_34601_+						VOG01432	VOG:VOG01432	129	1.7e-46	151.7		REFSEQ hypothetical protein
NC_047995_34611_34796_+						VOG22444	VOG:VOG22444	61	2.2e-45	147.1		REFSEQ hypothetical protein
NC_047995_34822_35289_+					phrog_18482	VOG03492	VOG:VOG03492	155	1.1e-63	208.6		REFSEQ hypothetical protein
NC_047995_35483_35887_+		K23398			phrog_3193	VOG13736	VOG:VOG13736	134	2.2e-54	177.7		REFSEQ hypothetical protein
NC_047995_36179_36544_+					phrog_464	VOG01584	PHROG:phrog_464	121	1.3e-29	96.8		unknown function
NC_047995_36456_37049_+						VOG00531	VOG:VOG00531	197	7.7e-48	156.6		REFSEQ hypothetical protein
NC_047995_37052_37387_+					phrog_4856	VOG00558	VOG:VOG00558	111	3e-22	74.5		REFSEQ nucleoside triphosphate pyrophosphohydrolase
NC_047995_37384_37896_+						VOG21491	VOG:VOG21491	170	2.2e-91	298.4		REFSEQ hypothetical protein
NC_047995_37886_38563_+		K21138	COG0317		phrog_990	VOG00925	VOG:VOG00925	225	3.7e-51	168.4		sp|O87331|RELA_CORGL GTP pyrophosphokinase
NC_047995_38589_38912_+						VOG21492	VOG:VOG21492	107	1.7e-62	203.2		REFSEQ hypothetical protein
NC_047995_38884_39267_+						VOG03665	VOG:VOG03665	127	1.4e-65	213.4		REFSEQ hypothetical protein
NC_047995_39239_39877_+						VOG21493	VOG:VOG21493	212	5.2e-113	370.2		REFSEQ hypothetical protein
NC_047995_39877_40224_+					phrog_9342	VOG00566	VOG:VOG00566	115	7.3e-45	146.9		REFSEQ hypothetical protein
NC_047995_40157_40417_+												Hypothetical
NC_047995_40371_40718_+						VOG21494	VOG:VOG21494	115	7.1e-69	223.3		REFSEQ hypothetical protein
NC_047995_40672_41400_+					phrog_1958	VOG21495	VOG:VOG21495	242	9.5e-123	402.4		REFSEQ hypothetical protein
NC_047995_41459_42148_+						VOG21496	VOG:VOG21496	229	3.4e-87	286.0		REFSEQ hypothetical protein
NC_047995_42151_43113_+						VOG21497	VOG:VOG21497	320	2.4e-144	474.6		REFSEQ hypothetical protein
NC_047995_43170_43550_-					phrog_23384	VOG03897	VOG:VOG03897	126	5.8e-66	215.2		REFSEQ lipoprotein
NC_047995_43631_43927_-												Hypothetical
NC_047995_43943_44245_-						VOG12329	VOG:VOG12329	100	2.5e-51	166.7		REFSEQ hypothetical protein
NC_047995_44275_44943_-												Hypothetical
NC_047995_44990_45229_-					phrog_28651	VOG21103	VOG:VOG21103	79	1e-45	148.3		REFSEQ hypothetical protein
NC_047995_45265_45864_-					phrog_17152	VOG04754	VOG:VOG04754	197	6.2e-47	153.7		REFSEQ hypothetical protein
NC_047995_45864_46775_-					phrog_30594	VOG21104	VOG:VOG21104	303	2.4e-154	506.8		REFSEQ hypothetical protein
NC_047995_46787_47320_-					phrog_17152	VOG04754	VOG:VOG04754	177	2.8e-64	210.2		REFSEQ hypothetical protein
NC_047995_47322_48383_-					phrog_22190	VOG21105	VOG:VOG21105	353	2e-149	491.7		REFSEQ hypothetical protein
NC_047995_48454_48969_-					phrog_17152	VOG04754	VOG:VOG04754	160	1.9e-57	188.0		REFSEQ hypothetical protein
NC_047995_48966_50057_-					phrog_22190	VOG21105	VOG:VOG21105	363	1.3e-147	485.7		REFSEQ hypothetical protein
NC_047995_50059_50637_-					phrog_36525	VOG21106	VOG:VOG21106	186	4.8e-88	288.1		REFSEQ hypothetical protein
NC_047995_50637_51536_-					phrog_32145	VOG21107	VOG:VOG21107	291	2.8e-151	497.3		REFSEQ hypothetical protein
NC_047995_51536_51991_-					phrog_28837	VOG21108	VOG:VOG21108	151	1.1e-76	250.7		REFSEQ hypothetical protein
NC_047995_51994_53082_-					phrog_34363	VOG04407	VOG:VOG04407	362	1.9e-186	614.0		REFSEQ hypothetical protein
NC_047995_53084_54040_-					phrog_34502	VOG21109	VOG:VOG21109	311	2.8e-171	562.9		REFSEQ hypothetical protein
NC_047995_54040_54537_-					phrog_33608	VOG21110	VOG:VOG21110	165	1.4e-100	327.9		REFSEQ hypothetical protein
NC_047995_54594_55607_-					phrog_21316	VOG00700	VOG:VOG00700	337	1.1e-84	278.3		REFSEQ hypothetical protein
NC_047995_55620_56675_-					phrog_21316	VOG00700	VOG:VOG00700	351	1.3e-128	423.5		REFSEQ hypothetical protein
NC_047995_56691_57734_-					phrog_21316	VOG00700	VOG:VOG00700	347	2.3e-108	356.9		REFSEQ hypothetical protein
NC_047995_57803_58384_-												Hypothetical
NC_047995_58396_58617_-												Hypothetical
NC_047995_58631_59563_-						VOG00384	VOG:VOG00384	310	1.1e-52	174.1		REFSEQ hypothetical protein
