	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000269.1_1	QGNH01000269.1	QGNH01000269.1	1	1	210	1	E											0	False	F
QGNH01000269.1_2	QGNH01000269.1	QGNH01000269.1	2	212	451	1	E	YP_009595188.1	YP_009595188.1 hypothetical protein FDG96_gp43 [Bacillus phage Mgbh1]	False	0.515	61.0	2.837e-11					0	False	F
QGNH01000269.1_3	QGNH01000269.1	QGNH01000269.1	3	475	1452	1	D	YP_009173395.1	YP_009173395.1 dehydrogenase [Chrysochromulina ericina virus]	False	0.265	115.0	2.906e-26	IMP dehydrogenase / GMP reductase domain [PF00478.28]	VOG16297	sp|Q9NJD8|GMPR_ONCVO GMP reductase; Xh	Xh	0	False	F
QGNH01000269.1_4	QGNH01000269.1	QGNH01000269.1	4	1474	2133	1	E	YP_007003992.1	YP_007003992.1 HNH endonuclease [Clostridium phage phiCP26F]	False	0.43	152.0	2e-40		VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000269.1_5	QGNH01000269.1	QGNH01000269.1	5	2138	2455	1	D							Domain of unknown function (DUF4406) [PF14359.9]; Domain of unknown function (DUF1937) [PF09152.13]				0	False	F
QGNH01000269.1_6	QGNH01000269.1	QGNH01000269.1	6	2466	2990	1	D	YP_009194187.1	YP_009194187.1 guanylate kinase [Brevibacillus phage Sundance]	False	0.436	134.0	8.892e-35	Guanylate kinase [PF00625.24]	VOG03495	sp|Q16774|KGUA_HUMAN Guanylate kinase; Xh	Xh	0	False	MKF
QGNH01000269.1_7	QGNH01000269.1	QGNH01000269.1	7	2999	3256	1	D							Thioredoxin [PF00085.23]				0	False	F
QGNH01000269.1_8	QGNH01000269.1	QGNH01000269.1	8	3253	4170	1	D	YP_009831807.1	YP_009831807.1 ribonucleotide-diphosphate reductase [Streptomyces phage BRock]	False	0.536	289.0	4.3210000000000004e-86	Ribonucleotide reductase, barrel domain [PF02867.18]				0	False	MKEF
QGNH01000269.1_9	QGNH01000269.1	QGNH01000269.1	9	4217	4864	1	D	YP_009831807.1	YP_009831807.1 ribonucleotide-diphosphate reductase [Streptomyces phage BRock]	False	0.498	199.0	7.374e-57	Ribonucleotide reductase, barrel domain [PF02867.18]				0	False	MKEF
QGNH01000269.1_10	QGNH01000269.1	QGNH01000269.1	10	4837	5352	1	E	YP_010681727.1	YP_010681727.1 HNH endonuclease [Bacillus phage vB_BsuS_PJN02]	False	0.411	75.0	1.468e-14					0	False	F
QGNH01000269.1_11	QGNH01000269.1	QGNH01000269.1	11	5394	5678	1	D	YP_009223806.1	YP_009223806.1 HNH endonuclease [Geobacillus virus E3]	False	0.551	78.0	9.017e-17	AP2 domain [PF00847.23]				0	False	
QGNH01000269.1_12	QGNH01000269.1	QGNH01000269.1	12	5662	6039	1	D	NP_046717.1	NP_046717.1 dUTP diphosphatase DutB [Bacillus phage SPBc2]	False	0.629	145.0	1.604e-39	dUTPase [PF00692.22]				0	False	
QGNH01000269.1_13	QGNH01000269.1	QGNH01000269.1	13	6137	6862	-1	E											0	False	
QGNH01000269.1_14	QGNH01000269.1	QGNH01000269.1	14	6862	8391	-1	E											0	False	
QGNH01000269.1_15	QGNH01000269.1	QGNH01000269.1	15	8417	8842	-1	E											0	False	
QGNH01000269.1_16	QGNH01000269.1	QGNH01000269.1	16	8811	8966	-1	E											0	False	
QGNH01000269.1_17	QGNH01000269.1	QGNH01000269.1	17	8976	9377	-1	E											0	False	
QGNH01000269.1_18	QGNH01000269.1	QGNH01000269.1	18	9395	9745	-1	E											0	False	
QGNH01000269.1_19	QGNH01000269.1	QGNH01000269.1	19	9745	9939	-1	E											0	False	
QGNH01000269.1_20	QGNH01000269.1	QGNH01000269.1	20	9949	11580	-1	E											0	False	F
QGNH01000269.1_21	QGNH01000269.1	QGNH01000269.1	21	11577	14261	-1	E	YP_398558.1	YP_398558.1 minor tail protein [Clostridium phage c-st]	False	0.26	172.0	5.230000000000001e-42		VOG03947	sp|O31978|YOMG_BACSU SPbeta prophage-derived uncharacterized protein YomG; Xu	Xu	0	False	F
QGNH01000269.1_22	QGNH01000269.1	QGNH01000269.1	22	14368	15015	-1	D							Family of unknown function (DUF6558) [PF20195.1]				0	False	F
QGNH01000269.1_23	QGNH01000269.1	QGNH01000269.1	23	15048	15905	-1	D	YP_010581846.1	YP_010581846.1 homing endonuclease [Bacillus phage SPG24]	False	0.311	85.0	8.469e-17	NUMOD3 motif [PF07460.14]; GIY-YIG catalytic domain [PF01541.27]; Putative endonuclease segE, GIY-YIG domain [PF19835.2]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	F
