	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001026.1_1	QGNH01001026.1	QGNH01001026.1	1	3	761	-1	E																				0	False	F
QGNH01001026.1_2	QGNH01001026.1	QGNH01001026.1	2	786	1265	-1	E																				0	False	F
QGNH01001026.1_3	QGNH01001026.1	QGNH01001026.1	3	1491	2201	1	E																				0	False	F
QGNH01001026.1_4	QGNH01001026.1	QGNH01001026.1	4	2227	4455	1	E																				0	False	F
QGNH01001026.1_5	QGNH01001026.1	QGNH01001026.1	5	4902	5765	1	D			YP_010655248.1	YP_010655248.1 putative DNA-methyltransferase [Pseudoalteromonas phage vB_PspS-H40/1]	False	0.391	238.0	7.959e-69								C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xp;Xh	0	False	F
QGNH01001026.1_6	QGNH01001026.1	QGNH01001026.1	6	5818	6270	-1	C	K08640	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]							MER0101940	M15A	MER0101940 - subfamily M15A non-peptidase homologues (Cyanothece sp. ATCC 51142) [M15.UNA]#M15A#{peptidase unit: 286-398}~source ACB53271~	False	66.0	1.802e-11	0.43	Peptidase M15 [PF08291.14]; Bacterial protein of unknown function (DUF882) [PF05951.16]				0	False	P
QGNH01001026.1_7	QGNH01001026.1	QGNH01001026.1	7	6300	6638	1	E																				0	False	F
QGNH01001026.1_8	QGNH01001026.1	QGNH01001026.1	8	6642	6812	1	E																				0	False	F
QGNH01001026.1_9	QGNH01001026.1	QGNH01001026.1	9	6787	7935	1	D			YP_010672090.1	YP_010672090.1 DNA ligase [Salmonella phage SE131]	False	0.348	213.0	8.248999999999999e-59								ATP dependent DNA ligase domain [PF01068.24]; DNA ligase OB-like domain [PF14743.9]	VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xh;Xr	0	False	VF
QGNH01001026.1_10	QGNH01001026.1	QGNH01001026.1	10	8110	8298	1	E																				0	False	F
QGNH01001026.1_11	QGNH01001026.1	QGNH01001026.1	11	8295	9059	-1	E																				0	False	F
QGNH01001026.1_12	QGNH01001026.1	QGNH01001026.1	12	9062	9649	-1	E																				0	False	F
QGNH01001026.1_13	QGNH01001026.1	QGNH01001026.1	13	9653	10228	-1	E			YP_010356464.1	YP_010356464.1 endonuclease VII [Flavobacterium phage vB_FspP_elemoC_14-1A]	False	0.382	132.0	6.0750000000000016e-34									VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	F
QGNH01001026.1_14	QGNH01001026.1	QGNH01001026.1	14	10215	10523	-1	E																				0	False	F
QGNH01001026.1_15	QGNH01001026.1	QGNH01001026.1	15	10600	11418	-1	D			YP_164747.1	YP_164747.1 portal protein [Lactobacillus phage LP65]	False	0.234	63.0	1.524e-09								Phage portal protein [PF04860.15]				0	False	F
