	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000242.1_1	QGNH01000242.1	QGNH01000242.1	1	1	780	1	E																				1	False	TF
QGNH01000242.1_2	QGNH01000242.1	QGNH01000242.1	2	1095	1487	1	E																				0	False	TF
QGNH01000242.1_3	QGNH01000242.1	QGNH01000242.1	3	1484	1714	1	E																				0	False	TF
QGNH01000242.1_4	QGNH01000242.1	QGNH01000242.1	4	1707	2090	1	E																				0	False	TF
QGNH01000242.1_5	QGNH01000242.1	QGNH01000242.1	5	2214	3467	1	D			YP_006560245.1	YP_006560245.1 phage major capsid protein, HK97 family [Marinomonas phage P12026]	False	0.206	93.0	1.952e-18								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VTF
QGNH01000242.1_6	QGNH01000242.1	QGNH01000242.1	6	4090	4641	1	E																				1	False	TF
QGNH01000242.1_7	QGNH01000242.1	QGNH01000242.1	7	4685	5035	1	E																				0	False	TF
QGNH01000242.1_8	QGNH01000242.1	QGNH01000242.1	8	5363	6160	-1	C	K13280	signal peptidase I [EC:3.4.21.89]							MER1051823	S26B	MER1051823 - signal peptidase SipW ({Bacillus}-type) (Cryobacterium sp. MLB-32) [S26.011]#S26B#{peptidase unit: 30-120}~source A0A086DYU5~	False	102.0	2.184e-22	0.568					0	False	PT
QGNH01000242.1_9	QGNH01000242.1	QGNH01000242.1	9	6153	7340	-1	E																				0	False	T
QGNH01000242.1_10	QGNH01000242.1	QGNH01000242.1	10	7498	8220	-1	E																				0	False	T
QGNH01000242.1_11	QGNH01000242.1	QGNH01000242.1	11	8928	9173	1	E																				0	False	T
QGNH01000242.1_12	QGNH01000242.1	QGNH01000242.1	12	10089	10763	-1	E																				0	False	T
QGNH01000242.1_13	QGNH01000242.1	QGNH01000242.1	13	10889	11446	1	E																				0	False	T
QGNH01000242.1_14	QGNH01000242.1	QGNH01000242.1	14	11383	12090	-1	C	K14059	integrase	YP_010742605.1	YP_010742605.1 putative site-specific integrase [Bacillus phage vB_BanS_Athena]	False	0.425	132.0	4.066e-33								Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VT
QGNH01000242.1_15	QGNH01000242.1	QGNH01000242.1	15	12051	12509	-1	E																				0	False	T
QGNH01000242.1_16	QGNH01000242.1	QGNH01000242.1	16	12484	12738	-1	E																				0	False	T
QGNH01000242.1_17	QGNH01000242.1	QGNH01000242.1	17	13310	14536	1	C	K07493	putative transposase	YP_009626542.1	YP_009626542.1 transposase [Corynebacterium phage Poushou]	False	0.448	331.0	6.879e-99								Transposase, Mutator family [PF00872.21]	VOG18936	sp|P19775|TRA6_STAAU Transposase for insertion sequence element IS256 in transposon Tn4001; Xr	Xr	0	True	VTF
QGNH01000242.1_18	QGNH01000242.1	QGNH01000242.1	18	14694	14786	-1	E																				0	False	TF
QGNH01000242.1_19	QGNH01000242.1	QGNH01000242.1	19	14995	15789	1	E																				0	False	TF
QGNH01000242.1_20	QGNH01000242.1	QGNH01000242.1	20	15792	17372	1	D																Photosynthesis system II assembly factor YCF48 [PF14870.9]				0	False	TF
QGNH01000242.1_21	QGNH01000242.1	QGNH01000242.1	21	17553	18071	1	D																Divergent InlB B-repeat domain [PF18998.3]				0	False	TF
