	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_020844_1	NC_020844	NC_020844	1	2	934	-1	C	K19789	DNA repair protein RadD	YP_007673683.1	YP_007673683.1 helicase, partial [Salicola phage CGphi29]	True	0.976	642.0	2.2940000000000002e-208								Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]	VOG00542	REFSEQ double zinc ribbon protein; Xu	Xu	0	False	TF
NC_020844_2	NC_020844	NC_020844	2	934	1968	-1	E			YP_007673684.1	YP_007673684.1 Cas4-domain exonuclease [Salicola phage CGphi29]	True	1.0	682.0	1.237e-221									VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	0	False	TF
NC_020844_3	NC_020844	NC_020844	3	1968	2954	-1	C	K00590	site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]	YP_007673685.1	YP_007673685.1 DNA methyltransferase [Salicola phage CGphi29]	True	0.993	690.0	1.4649999999999999e-224								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	TF
NC_020844_4	NC_020844	NC_020844	4	2998	3495	-1	D			YP_007673686.1	YP_007673686.1 hypothetical protein SLPG_00004 [Salicola phage CGphi29]	False	0.961	336.0	4.511e-105								Protein of unknown function (DUF669) [PF05037.16]	VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	TF
NC_020844_5	NC_020844	NC_020844	5	3498	3893	-1	E			YP_007673687.1	YP_007673687.1 hypothetical protein SLPG_00005 [Salicola phage CGphi29]	False	0.949	263.0	1.083e-80									VOG11281	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_020844_6	NC_020844	NC_020844	6	3893	4156	-1	E			YP_007673688.1	YP_007673688.1 hypothetical protein SLPG_00006 [Salicola phage CGphi29]	False	0.988	184.0	6.683e-54												0	False	TF
NC_020844_7	NC_020844	NC_020844	7	4153	4827	-1	D			YP_007673689.1	YP_007673689.1 Sak4-like ssDNA annealing protein [Salicola phage CGphi29]	True	0.952	450.0	1.384e-143								AAA domain [PF13479.9]	VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	TF
NC_020844_8	NC_020844	NC_020844	8	4954	5139	1	C	K22302	transcriptional repressor of cell division inhibition gene dicB	YP_007673690.1	YP_007673690.1 transcriptional regulator [Salicola phage CGphi29]	False	0.989	130.0	1.233e-35								DNA-binding transcriptional regulator Cro [PF14549.9]; Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT [PF15943.8]				0	False	TF
NC_020844_9	NC_020844	NC_020844	9	5132	7126	1	D			YP_007673691.1	YP_007673691.1 DNA primase [Salicola phage CGphi29]	True	0.987	1384.0	0.0								AAA domain [PF13481.9]; Toprim domain [PF13362.9]	VOG02164	REFSEQ DNA primase; Xu	Xu	0	False	T
NC_020844_10	NC_020844	NC_020844	10	7369	7668	1	E			YP_007673692.1	YP_007673692.1 hypothetical protein SLPG_00010 [Salicola phage CGphi29]	False	1.0	212.0	2.1520000000000001e-63												0	False	T
