locus_tag	ftype	length_bp	gene	EC_number	COG	product
CENIPFPL_00001	CDS	450				hypothetical protein
CENIPFPL_00002	CDS	963	6			Minor tail protein Gp6
CENIPFPL_00003	CDS	1050				hypothetical protein
CENIPFPL_00004	CDS	606				hypothetical protein
CENIPFPL_00005	tRNA	74				tRNA-Trp(cca)
CENIPFPL_00006	CDS	681				hypothetical protein
CENIPFPL_00007	CDS	810				hypothetical protein
CENIPFPL_00008	CDS	1752				hypothetical protein
CENIPFPL_00009	CDS	1434				hypothetical protein
CENIPFPL_00010	CDS	840				hypothetical protein
CENIPFPL_00011	CDS	513				putative capsid assembly scaffolding protein
CENIPFPL_00012	CDS	942				putative major capsid protein gp17
CENIPFPL_00013	CDS	375				hypothetical protein
CENIPFPL_00014	CDS	363				hypothetical protein
CENIPFPL_00015	CDS	414				hypothetical protein
CENIPFPL_00016	CDS	831				hypothetical protein
CENIPFPL_00017	CDS	381				hypothetical protein
CENIPFPL_00018	CDS	2814				hypothetical protein
CENIPFPL_00019	CDS	1014				Minor tail protein Gp27
CENIPFPL_00020	CDS	1800				Minor tail protein Gp28
CENIPFPL_00021	CDS	465				hypothetical protein
CENIPFPL_00022	CDS	303				hypothetical protein
CENIPFPL_00023	CDS	321				hypothetical protein
CENIPFPL_00024	CDS	1383				hypothetical protein
CENIPFPL_00025	CDS	327				hypothetical protein
CENIPFPL_00026	CDS	1446				hypothetical protein
CENIPFPL_00027	CDS	429				hypothetical protein
CENIPFPL_00028	CDS	618				hypothetical protein
CENIPFPL_00029	CDS	144				hypothetical protein
CENIPFPL_00030	CDS	210				hypothetical protein
CENIPFPL_00031	CDS	447				hypothetical protein
CENIPFPL_00032	CDS	240				hypothetical protein
CENIPFPL_00033	CDS	444				hypothetical protein
CENIPFPL_00034	CDS	1866				hypothetical protein
CENIPFPL_00035	CDS	156				hypothetical protein
CENIPFPL_00036	CDS	117				hypothetical protein
CENIPFPL_00037	CDS	381				hypothetical protein
CENIPFPL_00038	CDS	264				hypothetical protein
CENIPFPL_00039	CDS	705				hypothetical protein
CENIPFPL_00040	CDS	525				hypothetical protein
CENIPFPL_00041	CDS	2028				hypothetical protein
CENIPFPL_00042	CDS	171				hypothetical protein
CENIPFPL_00043	CDS	237				hypothetical protein
CENIPFPL_00044	CDS	654				hypothetical protein
CENIPFPL_00045	CDS	771				hypothetical protein
CENIPFPL_00046	CDS	489				hypothetical protein
CENIPFPL_00047	CDS	402				hypothetical protein
CENIPFPL_00048	CDS	270				hypothetical protein
CENIPFPL_00049	CDS	288				hypothetical protein
CENIPFPL_00050	CDS	663				hypothetical protein
CENIPFPL_00051	CDS	261				hypothetical protein
CENIPFPL_00052	CDS	267				hypothetical protein
CENIPFPL_00053	CDS	465				hypothetical protein
CENIPFPL_00054	CDS	153				hypothetical protein
CENIPFPL_00055	CDS	174				hypothetical protein
CENIPFPL_00056	CDS	390				hypothetical protein
CENIPFPL_00057	CDS	807				hypothetical protein
CENIPFPL_00058	CDS	228				hypothetical protein
CENIPFPL_00059	CDS	252				hypothetical protein
CENIPFPL_00060	CDS	816				hypothetical protein
CENIPFPL_00061	CDS	288				hypothetical protein
CENIPFPL_00062	CDS	663				hypothetical protein
CENIPFPL_00063	CDS	243				hypothetical protein
CENIPFPL_00064	CDS	261				hypothetical protein
CENIPFPL_00065	CDS	153				hypothetical protein
CENIPFPL_00066	CDS	180				hypothetical protein
CENIPFPL_00067	CDS	174				hypothetical protein
CENIPFPL_00068	CDS	342				hypothetical protein
CENIPFPL_00069	CDS	141				hypothetical protein
CENIPFPL_00070	CDS	543				hypothetical protein
CENIPFPL_00071	CDS	213				hypothetical protein
CENIPFPL_00072	CDS	252				hypothetical protein
