locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFOJCLIG_00001	CDS	405				hypothetical protein
IFOJCLIG_00002	CDS	351				hypothetical protein
IFOJCLIG_00003	CDS	969				hypothetical protein
IFOJCLIG_00004	CDS	702				hypothetical protein
IFOJCLIG_00005	CDS	297				hypothetical protein
IFOJCLIG_00006	CDS	213				hypothetical protein
IFOJCLIG_00007	CDS	1509				hypothetical protein
IFOJCLIG_00008	CDS	756				hypothetical protein
IFOJCLIG_00009	CDS	2457				hypothetical protein
IFOJCLIG_00010	CDS	465				hypothetical protein
IFOJCLIG_00011	CDS	690				hypothetical protein
IFOJCLIG_00012	CDS	684				hypothetical protein
IFOJCLIG_00013	CDS	498				hypothetical protein
IFOJCLIG_00014	CDS	1380				hypothetical protein
IFOJCLIG_00015	CDS	1887				hypothetical protein
IFOJCLIG_00016	CDS	702				hypothetical protein
IFOJCLIG_00017	CDS	459				hypothetical protein
IFOJCLIG_00018	CDS	342				hypothetical protein
IFOJCLIG_00019	CDS	378				hypothetical protein
IFOJCLIG_00020	CDS	384				hypothetical protein
IFOJCLIG_00021	CDS	384				hypothetical protein
IFOJCLIG_00022	CDS	771				hypothetical protein
IFOJCLIG_00023	CDS	507				hypothetical protein
IFOJCLIG_00024	CDS	387				hypothetical protein
IFOJCLIG_00025	CDS	384				hypothetical protein
IFOJCLIG_00026	CDS	216				hypothetical protein
IFOJCLIG_00027	CDS	708				hypothetical protein
IFOJCLIG_00028	CDS	579				hypothetical protein
IFOJCLIG_00029	CDS	1014				hypothetical protein
IFOJCLIG_00030	CDS	1290				hypothetical protein
IFOJCLIG_00031	CDS	414				hypothetical protein
IFOJCLIG_00032	CDS	450				hypothetical protein
IFOJCLIG_00033	CDS	291				hypothetical protein
IFOJCLIG_00034	CDS	561				hypothetical protein
IFOJCLIG_00035	CDS	387				hypothetical protein
IFOJCLIG_00036	CDS	576				hypothetical protein
IFOJCLIG_00037	CDS	342				hypothetical protein
IFOJCLIG_00038	CDS	372				hypothetical protein
IFOJCLIG_00039	CDS	219				hypothetical protein
IFOJCLIG_00040	CDS	237				hypothetical protein
IFOJCLIG_00041	CDS	405				hypothetical protein
IFOJCLIG_00042	CDS	636				hypothetical protein
IFOJCLIG_00043	CDS	348				hypothetical protein
IFOJCLIG_00044	CDS	318				hypothetical protein
IFOJCLIG_00045	CDS	831				hypothetical protein
IFOJCLIG_00046	CDS	357				hypothetical protein
IFOJCLIG_00047	CDS	612				hypothetical protein
IFOJCLIG_00048	CDS	594				hypothetical protein
IFOJCLIG_00049	CDS	315				hypothetical protein
IFOJCLIG_00050	CDS	1182				hypothetical protein
IFOJCLIG_00051	CDS	1917				hypothetical protein
IFOJCLIG_00052	CDS	879				hypothetical protein
IFOJCLIG_00053	CDS	2106				hypothetical protein
IFOJCLIG_00054	CDS	471				hypothetical protein
IFOJCLIG_00055	CDS	429				hypothetical protein
IFOJCLIG_00056	CDS	3711				hypothetical protein
IFOJCLIG_00057	CDS	3327				hypothetical protein
IFOJCLIG_00058	CDS	1140				hypothetical protein
IFOJCLIG_00059	CDS	822				hypothetical protein
IFOJCLIG_00060	tRNA	75				tRNA-Gly(tcc)
IFOJCLIG_00061	CDS	678				hypothetical protein
IFOJCLIG_00062	CDS	969				hypothetical protein
IFOJCLIG_00063	CDS	402				putative protein L612
IFOJCLIG_00064	tRNA	85				tRNA-Leu(gag)
IFOJCLIG_00065	tRNA	72				tRNA-Phe(gaa)
IFOJCLIG_00066	tRNA	73				tRNA-Arg(tct)
IFOJCLIG_00067	tRNA	74				tRNA-His(gtg)
IFOJCLIG_00068	tRNA	75				tRNA-Glu(ttc)
IFOJCLIG_00069	tRNA	72				tRNA-Lys(ctt)
IFOJCLIG_00070	tRNA	76				tRNA-Arg(tcg)
IFOJCLIG_00071	CDS	2028				hypothetical protein
IFOJCLIG_00072	CDS	2847				hypothetical protein
IFOJCLIG_00073	CDS	249				hypothetical protein
IFOJCLIG_00074	CDS	1386				hypothetical protein
IFOJCLIG_00075	CDS	816				hypothetical protein
IFOJCLIG_00076	CDS	1500				hypothetical protein
IFOJCLIG_00077	CDS	369				hypothetical protein
IFOJCLIG_00078	CDS	780				hypothetical protein
IFOJCLIG_00079	tRNA	75				tRNA-Pro(cgg)
IFOJCLIG_00080	CDS	210				Immunity repressor protein
IFOJCLIG_00081	CDS	1827				hypothetical protein
IFOJCLIG_00082	CDS	288				hypothetical protein
IFOJCLIG_00083	CDS	912				hypothetical protein
IFOJCLIG_00084	CDS	1317				hypothetical protein
IFOJCLIG_00085	CDS	363				hypothetical protein
IFOJCLIG_00086	CDS	2130				hypothetical protein
IFOJCLIG_00087	CDS	369				hypothetical protein
IFOJCLIG_00088	CDS	1464				hypothetical protein
IFOJCLIG_00089	CDS	1374				hypothetical protein
IFOJCLIG_00090	CDS	894				hypothetical protein
IFOJCLIG_00091	CDS	936				hypothetical protein
IFOJCLIG_00092	CDS	1461				hypothetical protein
IFOJCLIG_00093	CDS	540				hypothetical protein
IFOJCLIG_00094	CDS	333				hypothetical protein
IFOJCLIG_00095	CDS	1161				hypothetical protein
IFOJCLIG_00096	CDS	972				hypothetical protein
IFOJCLIG_00097	CDS	969				hypothetical protein
IFOJCLIG_00098	CDS	657				hypothetical protein
IFOJCLIG_00099	CDS	843				hypothetical protein
IFOJCLIG_00100	CDS	174				hypothetical protein
IFOJCLIG_00101	CDS	1017				hypothetical protein
IFOJCLIG_00102	CDS	1224				hypothetical protein
IFOJCLIG_00103	CDS	210				hypothetical protein
IFOJCLIG_00104	CDS	690				hypothetical protein
IFOJCLIG_00105	CDS	783				hypothetical protein
IFOJCLIG_00106	CDS	837				hypothetical protein
IFOJCLIG_00107	tRNA	77				tRNA-Ile(gat)
IFOJCLIG_00108	CDS	480				hypothetical protein
IFOJCLIG_00109	CDS	204				hypothetical protein
IFOJCLIG_00110	tRNA	74				tRNA-Ala(tgc)
IFOJCLIG_00111	CDS	693				hypothetical protein
IFOJCLIG_00112	CDS	111				hypothetical protein
IFOJCLIG_00113	CDS	282				hypothetical protein
IFOJCLIG_00114	CDS	156				hypothetical protein
IFOJCLIG_00115	CDS	3216				hypothetical protein
IFOJCLIG_00116	CDS	1803				hypothetical protein
IFOJCLIG_00117	CDS	2628				hypothetical protein
IFOJCLIG_00118	CDS	1575				hypothetical protein
IFOJCLIG_00119	CDS	1374				hypothetical protein
IFOJCLIG_00120	CDS	921				hypothetical protein
IFOJCLIG_00121	CDS	864				hypothetical protein
IFOJCLIG_00122	CDS	972				hypothetical protein
IFOJCLIG_00123	CDS	489				hypothetical protein
IFOJCLIG_00124	CDS	546				hypothetical protein
IFOJCLIG_00125	CDS	339				hypothetical protein
IFOJCLIG_00126	CDS	399				hypothetical protein
IFOJCLIG_00127	CDS	1428				hypothetical protein
IFOJCLIG_00128	CDS	879				hypothetical protein
IFOJCLIG_00129	CDS	129				hypothetical protein
IFOJCLIG_00130	CDS	222				hypothetical protein
IFOJCLIG_00131	CDS	291				hypothetical protein
IFOJCLIG_00132	CDS	384				hypothetical protein
IFOJCLIG_00133	CDS	447				hypothetical protein
IFOJCLIG_00134	CDS	1455				hypothetical protein
IFOJCLIG_00135	CDS	636				hypothetical protein
IFOJCLIG_00136	CDS	780				hypothetical protein
IFOJCLIG_00137	CDS	990				hypothetical protein
IFOJCLIG_00138	CDS	258				hypothetical protein
IFOJCLIG_00139	CDS	1656				hypothetical protein
IFOJCLIG_00140	CDS	288				hypothetical protein
IFOJCLIG_00141	CDS	687				hypothetical protein
IFOJCLIG_00142	CDS	783				hypothetical protein
IFOJCLIG_00143	CDS	807				hypothetical protein
IFOJCLIG_00144	CDS	1086				hypothetical protein
IFOJCLIG_00145	CDS	1167				hypothetical protein
IFOJCLIG_00146	CDS	276				hypothetical protein
IFOJCLIG_00147	CDS	978				hypothetical protein
IFOJCLIG_00148	CDS	558				hypothetical protein
IFOJCLIG_00149	CDS	879				hypothetical protein
IFOJCLIG_00150	CDS	153				hypothetical protein
IFOJCLIG_00151	CDS	2052				hypothetical protein
IFOJCLIG_00152	CDS	1245				hypothetical protein
IFOJCLIG_00153	CDS	297				hypothetical protein
IFOJCLIG_00154	CDS	1419				hypothetical protein
IFOJCLIG_00155	CDS	615				hypothetical protein
IFOJCLIG_00156	CDS	1461				hypothetical protein
IFOJCLIG_00157	CDS	687				hypothetical protein
IFOJCLIG_00158	CDS	429				hypothetical protein
IFOJCLIG_00159	CDS	1446				hypothetical protein
IFOJCLIG_00160	CDS	1596				hypothetical protein
IFOJCLIG_00161	CDS	378				hypothetical protein
IFOJCLIG_00162	CDS	264				hypothetical protein
IFOJCLIG_00163	CDS	423				hypothetical protein
IFOJCLIG_00164	CDS	669				hypothetical protein
IFOJCLIG_00165	CDS	195				hypothetical protein
IFOJCLIG_00166	CDS	345				hypothetical protein
IFOJCLIG_00167	CDS	1080				hypothetical protein
IFOJCLIG_00168	CDS	1266				hypothetical protein
IFOJCLIG_00169	CDS	156				hypothetical protein
IFOJCLIG_00170	CDS	663				hypothetical protein
IFOJCLIG_00171	CDS	1521				hypothetical protein
IFOJCLIG_00172	CDS	570				hypothetical protein
IFOJCLIG_00173	CDS	750				hypothetical protein
IFOJCLIG_00174	CDS	306				hypothetical protein
IFOJCLIG_00175	tRNA	90				tRNA-Ser(cga)
IFOJCLIG_00176	CDS	807				hypothetical protein
IFOJCLIG_00177	CDS	237				hypothetical protein
IFOJCLIG_00178	CDS	357				hypothetical protein
IFOJCLIG_00179	CDS	1374				hypothetical protein
IFOJCLIG_00180	CDS	1110				hypothetical protein
IFOJCLIG_00181	CDS	1041				hypothetical protein
IFOJCLIG_00182	CDS	264				hypothetical protein
IFOJCLIG_00183	CDS	894				hypothetical protein
IFOJCLIG_00184	CDS	993				hypothetical protein
IFOJCLIG_00185	CDS	453				hypothetical protein
IFOJCLIG_00186	CDS	252				hypothetical protein
IFOJCLIG_00187	CDS	306				hypothetical protein
IFOJCLIG_00188	CDS	573				hypothetical protein
IFOJCLIG_00189	CDS	498				hypothetical protein
IFOJCLIG_00190	CDS	276				hypothetical protein
IFOJCLIG_00191	CDS	747				hypothetical protein
IFOJCLIG_00192	CDS	516				hypothetical protein
IFOJCLIG_00193	CDS	426				hypothetical protein
IFOJCLIG_00194	CDS	1053				hypothetical protein
IFOJCLIG_00195	CDS	420				hypothetical protein
IFOJCLIG_00196	CDS	2499				hypothetical protein
IFOJCLIG_00197	CDS	507				hypothetical protein
IFOJCLIG_00198	CDS	2739				hypothetical protein
IFOJCLIG_00199	CDS	390				hypothetical protein
IFOJCLIG_00200	CDS	888				hypothetical protein
IFOJCLIG_00201	CDS	1224				hypothetical protein
IFOJCLIG_00202	CDS	912				hypothetical protein
IFOJCLIG_00203	CDS	273				hypothetical protein
IFOJCLIG_00204	CDS	555				hypothetical protein
IFOJCLIG_00205	CDS	423				hypothetical protein
IFOJCLIG_00206	CDS	486				hypothetical protein
IFOJCLIG_00207	CDS	180				hypothetical protein
IFOJCLIG_00208	CDS	102				hypothetical protein
IFOJCLIG_00209	CDS	948				hypothetical protein
IFOJCLIG_00210	CDS	1281				hypothetical protein
IFOJCLIG_00211	CDS	1149				hypothetical protein
IFOJCLIG_00212	tRNA	72				tRNA-Gln(ctg)
IFOJCLIG_00213	CDS	441				hypothetical protein
IFOJCLIG_00214	CDS	2232				hypothetical protein
IFOJCLIG_00215	CDS	1854				hypothetical protein
IFOJCLIG_00216	CDS	2085				hypothetical protein
IFOJCLIG_00217	CDS	690				hypothetical protein
IFOJCLIG_00218	CDS	1023				hypothetical protein
IFOJCLIG_00219	CDS	2118				hypothetical protein
IFOJCLIG_00220	CDS	201				hypothetical protein
IFOJCLIG_00221	CDS	276				hypothetical protein
IFOJCLIG_00222	CDS	420				hypothetical protein
IFOJCLIG_00223	CDS	1275				hypothetical protein
IFOJCLIG_00224	CDS	207				hypothetical protein
IFOJCLIG_00225	CDS	1185				hypothetical protein
IFOJCLIG_00226	CDS	732				hypothetical protein
IFOJCLIG_00227	CDS	1131				hypothetical protein
