	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000564.1_1	QGNH01000564.1	QGNH01000564.1	1	3	1067	1	E													0	False	F
QGNH01000564.1_2	QGNH01000564.1	QGNH01000564.1	2	1108	1314	1	E													0	False	F
QGNH01000564.1_3	QGNH01000564.1	QGNH01000564.1	3	1319	2209	1	E													0	False	F
QGNH01000564.1_4	QGNH01000564.1	QGNH01000564.1	4	2211	3161	1	E			YP_004421485.1	YP_004421485.1 structural protein [Synechococcus phage S-CBS2]	False	0.354	64.0	7.766e-10					0	False	F
QGNH01000564.1_5	QGNH01000564.1	QGNH01000564.1	5	3161	3991	1	E													0	False	F
QGNH01000564.1_6	QGNH01000564.1	QGNH01000564.1	6	4067	7915	1	D			YP_010644487.1	YP_010644487.1 hypothetical protein PP187_gp004 [Klebsiella phage vB_KvM-Eowyn]	False	0.25	94.0	6.951e-18	Methyltransferase domain [PF13578.9]	VOG24097	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000564.1_7	QGNH01000564.1	QGNH01000564.1	7	7983	8414	1	E													0	False	
QGNH01000564.1_8	QGNH01000564.1	QGNH01000564.1	8	8415	9014	1	E													0	False	
QGNH01000564.1_9	QGNH01000564.1	QGNH01000564.1	9	9011	9733	1	D									Phosphorylase superfamily [PF01048.23]				0	False	MK
QGNH01000564.1_10	QGNH01000564.1	QGNH01000564.1	10	9730	10284	1	E													0	False	
QGNH01000564.1_11	QGNH01000564.1	QGNH01000564.1	11	10288	10491	1	E													0	False	
QGNH01000564.1_12	QGNH01000564.1	QGNH01000564.1	12	10488	10766	1	E													0	False	
QGNH01000564.1_13	QGNH01000564.1	QGNH01000564.1	13	10763	10996	1	E													0	False	
QGNH01000564.1_14	QGNH01000564.1	QGNH01000564.1	14	11029	11460	1	E													0	False	
QGNH01000564.1_15	QGNH01000564.1	QGNH01000564.1	15	11432	12280	1	E													0	False	
QGNH01000564.1_16	QGNH01000564.1	QGNH01000564.1	16	12277	12516	1	E													0	False	
QGNH01000564.1_17	QGNH01000564.1	QGNH01000564.1	17	12563	13327	1	E													0	False	
