locus_tag	ftype	length_bp	gene	EC_number	COG	product
GOCOLHBF_00001	tRNA	76				tRNA-Lys(ctt)
GOCOLHBF_00002	CDS	627				hypothetical protein
GOCOLHBF_00003	CDS	807	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
GOCOLHBF_00004	CDS	1263	fpgS	6.3.2.17		Folylpolyglutamate synthase
GOCOLHBF_00005	CDS	2601	valS	6.1.1.9		Valine--tRNA ligase
GOCOLHBF_00006	CDS	543				hypothetical protein
GOCOLHBF_00007	CDS	672	recO		COG1381	DNA repair protein RecO
GOCOLHBF_00008	CDS	915	era		COG1159	GTPase Era
GOCOLHBF_00009	CDS	405	cdd	3.5.4.5	COG0295	Cytidine deaminase
GOCOLHBF_00010	CDS	426	ybeY	3.1.-.-		Endoribonuclease YbeY
GOCOLHBF_00011	CDS	873				hypothetical protein
GOCOLHBF_00012	CDS	1782			COG1132	putative ABC transporter ATP-binding protein
GOCOLHBF_00013	CDS	1791			COG1132	putative ABC transporter ATP-binding protein
GOCOLHBF_00014	CDS	1095				hypothetical protein
GOCOLHBF_00015	CDS	888			COG1307	Fatty acid-binding protein
GOCOLHBF_00016	CDS	645				hypothetical protein
GOCOLHBF_00017	CDS	1791			COG1132	putative ABC transporter ATP-binding protein
GOCOLHBF_00018	CDS	1785	yheI_1	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
GOCOLHBF_00019	CDS	870	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
GOCOLHBF_00020	CDS	1122				hypothetical protein
GOCOLHBF_00021	CDS	612	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
GOCOLHBF_00022	CDS	1398		3.2.1.67		Alpha-galacturonidase
GOCOLHBF_00023	CDS	570				hypothetical protein
GOCOLHBF_00024	CDS	1536				hypothetical protein
GOCOLHBF_00025	CDS	1092	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
GOCOLHBF_00026	CDS	801				hypothetical protein
GOCOLHBF_00027	CDS	1296				hypothetical protein
GOCOLHBF_00028	CDS	771				hypothetical protein
GOCOLHBF_00029	CDS	591				hypothetical protein
GOCOLHBF_00030	CDS	1146	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
GOCOLHBF_00031	CDS	492				hypothetical protein
GOCOLHBF_00032	CDS	603				hypothetical protein
GOCOLHBF_00033	CDS	489				hypothetical protein
GOCOLHBF_00034	CDS	3111				hypothetical protein
GOCOLHBF_00035	CDS	444				hypothetical protein
GOCOLHBF_00036	CDS	570		3.6.1.66		dITP/XTP pyrophosphatase
GOCOLHBF_00037	CDS	402				hypothetical protein
GOCOLHBF_00038	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
GOCOLHBF_00039	CDS	2409				hypothetical protein
GOCOLHBF_00040	CDS	243				hypothetical protein
GOCOLHBF_00041	CDS	1008	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GOCOLHBF_00042	CDS	1305	der			GTPase Der
GOCOLHBF_00043	CDS	2025	cmk	2.7.4.25		Cytidylate kinase
GOCOLHBF_00044	CDS	732	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
GOCOLHBF_00045	CDS	498	spmB			Spore maturation protein B
GOCOLHBF_00046	CDS	582	spmA		COG2715	Spore maturation protein A
GOCOLHBF_00047	CDS	1368	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
GOCOLHBF_00048	CDS	1971				hypothetical protein
GOCOLHBF_00049	CDS	663				hypothetical protein
GOCOLHBF_00050	CDS	1398				hypothetical protein
GOCOLHBF_00051	CDS	1185	sigA		COG0568	RNA polymerase sigma factor SigA
GOCOLHBF_00052	CDS	1821	dnaG	2.7.7.-		DNA primase
GOCOLHBF_00053	CDS	1380	glyQS	6.1.1.14		Glycine--tRNA ligase
GOCOLHBF_00054	CDS	594				hypothetical protein
GOCOLHBF_00055	CDS	324				hypothetical protein
GOCOLHBF_00056	CDS	876				hypothetical protein
GOCOLHBF_00057	CDS	696				hypothetical protein
GOCOLHBF_00058	CDS	591	engB		COG0218	putative GTP-binding protein EngB
GOCOLHBF_00059	CDS	819	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
GOCOLHBF_00060	CDS	543				hypothetical protein
GOCOLHBF_00061	CDS	327				hypothetical protein
GOCOLHBF_00062	CDS	2709	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GOCOLHBF_00063	CDS	621				hypothetical protein
GOCOLHBF_00064	CDS	648				hypothetical protein
GOCOLHBF_00065	CDS	3438				hypothetical protein
GOCOLHBF_00066	CDS	201				hypothetical protein
GOCOLHBF_00067	CDS	450				hypothetical protein
GOCOLHBF_00068	tRNA	77				tRNA-Arg(ccg)
GOCOLHBF_00069	CDS	273	yjdJ		COG2388	putative protein YjdJ
GOCOLHBF_00070	CDS	1089				hypothetical protein
GOCOLHBF_00071	CDS	1119				hypothetical protein
GOCOLHBF_00072	CDS	2988				hypothetical protein
GOCOLHBF_00073	CDS	7920				hypothetical protein
GOCOLHBF_00074	CDS	16593				hypothetical protein
GOCOLHBF_00075	CDS	48276				hypothetical protein
GOCOLHBF_00076	CDS	6342				hypothetical protein
GOCOLHBF_00077	CDS	1917				hypothetical protein
GOCOLHBF_00078	CDS	378	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
GOCOLHBF_00079	tRNA	77				tRNA-Asn(gtt)
GOCOLHBF_00080	rRNA	103				5S ribosomal RNA
GOCOLHBF_00081	rRNA	2833				23S ribosomal RNA
GOCOLHBF_00082	tRNA	76				tRNA-Ala(tgc)
GOCOLHBF_00083	CDS	573				hypothetical protein
GOCOLHBF_00084	CDS	1467	spoIVA	3.6.1.3		Stage IV sporulation protein A
GOCOLHBF_00085	CDS	1647	udk_1	2.7.1.48		Uridine kinase
GOCOLHBF_00086	CDS	1095				hypothetical protein
GOCOLHBF_00087	CDS	1176	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
GOCOLHBF_00088	CDS	1176	deoB	5.4.2.7	COG1015	Phosphopentomutase
GOCOLHBF_00089	CDS	969	xerD			Tyrosine recombinase XerD
GOCOLHBF_00090	CDS	1095	hemW		COG0635	Heme chaperone HemW
GOCOLHBF_00091	CDS	927				hypothetical protein
GOCOLHBF_00092	CDS	609	mscL		COG1970	Large-conductance mechanosensitive channel
GOCOLHBF_00093	CDS	432				hypothetical protein
GOCOLHBF_00094	CDS	699	thiT		COG3859	Thiamine transporter ThiT
GOCOLHBF_00095	CDS	426				hypothetical protein
GOCOLHBF_00096	CDS	2478				hypothetical protein
GOCOLHBF_00097	CDS	1824	lepA	3.6.5.-		Elongation factor 4
GOCOLHBF_00098	CDS	708				hypothetical protein
GOCOLHBF_00099	CDS	648				hypothetical protein
GOCOLHBF_00100	CDS	378				hypothetical protein
GOCOLHBF_00101	CDS	444				hypothetical protein
GOCOLHBF_00102	CDS	2169	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
GOCOLHBF_00103	CDS	267	rpsO			30S ribosomal protein S15
GOCOLHBF_00104	CDS	912	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
GOCOLHBF_00105	CDS	864	truB	5.4.99.25		tRNA pseudouridine synthase B
GOCOLHBF_00106	CDS	1296				hypothetical protein
GOCOLHBF_00107	CDS	606	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
GOCOLHBF_00108	CDS	294				hypothetical protein
GOCOLHBF_00109	CDS	2325	mutS2	3.1.-.-		Endonuclease MutS2
GOCOLHBF_00110	CDS	537				hypothetical protein
GOCOLHBF_00111	CDS	201				hypothetical protein
GOCOLHBF_00112	CDS	798				hypothetical protein
GOCOLHBF_00113	CDS	471	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
GOCOLHBF_00114	CDS	867	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
GOCOLHBF_00115	CDS	363				hypothetical protein
GOCOLHBF_00116	CDS	333	rsfS		COG0799	Ribosomal silencing factor RsfS
GOCOLHBF_00117	CDS	576				hypothetical protein
GOCOLHBF_00118	CDS	1113	yqeH		COG1161	putative protein YqeH
GOCOLHBF_00119	CDS	561				hypothetical protein
GOCOLHBF_00120	CDS	660	sigK			RNA polymerase sigma-28 factor
GOCOLHBF_00121	CDS	450	greA		COG0782	Transcription elongation factor GreA
GOCOLHBF_00122	CDS	669				hypothetical protein
GOCOLHBF_00123	CDS	282				hypothetical protein
GOCOLHBF_00124	CDS	1179				hypothetical protein
GOCOLHBF_00125	CDS	834				hypothetical protein
GOCOLHBF_00126	CDS	528				hypothetical protein
GOCOLHBF_00127	CDS	1419	ffh		COG0541	Signal recognition particle protein
GOCOLHBF_00128	CDS	300				hypothetical protein
GOCOLHBF_00129	CDS	969	ftsY		COG0552	Signal recognition particle receptor FtsY
GOCOLHBF_00130	CDS	2217	topA	5.6.2.1		DNA topoisomerase 1
GOCOLHBF_00131	CDS	651	rnhB	3.1.26.4	COG0164	Ribonuclease HII
GOCOLHBF_00132	CDS	855	rbgA		COG1161	Ribosome biogenesis GTPase A
GOCOLHBF_00133	CDS	909				hypothetical protein
GOCOLHBF_00134	CDS	2286				hypothetical protein
GOCOLHBF_00135	CDS	921				hypothetical protein
GOCOLHBF_00136	CDS	735				hypothetical protein
GOCOLHBF_00137	CDS	1725	mutS_1			DNA mismatch repair protein MutS
GOCOLHBF_00138	CDS	2415	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
GOCOLHBF_00139	CDS	1917	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
GOCOLHBF_00140	CDS	579	recX			Regulatory protein RecX
GOCOLHBF_00141	CDS	897				hypothetical protein
GOCOLHBF_00142	CDS	1107	prfB			Peptide chain release factor 2
GOCOLHBF_00143	CDS	1167	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
GOCOLHBF_00144	CDS	495				hypothetical protein
