	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_070852_1	NC_070852	NC_070852	1	161	475	1	E			YP_010657910.1	YP_010657910.1 hypothetical protein PP745_gp001 [Rhizobium phage RHph_I1_6]	False	0.885	194.0	4.139e-57		VOG00394	sp|P15234|YLF1_BPN4 Uncharacterized protein Gp1; Xu	Xu	0	False	F
NC_070852_2	NC_070852	NC_070852	2	532	657	1	E			YP_010657911.1	YP_010657911.1 hypothetical protein PP745_gp002 [Rhizobium phage RHph_I1_6]	False	1.0	90.0	3.564e-22		VOG33314	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070852_3	NC_070852	NC_070852	3	782	928	1	E			YP_010657912.1	YP_010657912.1 hypothetical protein PP745_gp003 [Rhizobium phage RHph_I1_6]	False	1.0	117.0	1.5999999999999999e-31					0	False	F
NC_070852_4	NC_070852	NC_070852	4	947	1180	1	E			YP_010657913.1	YP_010657913.1 hypothetical protein PP745_gp004 [Rhizobium phage RHph_I1_6]	False	0.983	162.0	1.464e-46		VOG04686	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070852_5	NC_070852	NC_070852	5	1202	1429	1	E			YP_010657914.1	YP_010657914.1 hypothetical protein PP745_gp005 [Rhizobium phage RHph_I1_6]	False	0.986	158.0	2.286e-45		VOG23017	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070852_6	NC_070852	NC_070852	6	1375	1599	1	E			YP_010657915.1	YP_010657915.1 hypothetical protein PP745_gp006 [Rhizobium phage RHph_I1_6]	False	1.0	129.0	3.259e-35					0	False	F
NC_070852_7	NC_070852	NC_070852	7	1633	1869	1	E			YP_010657916.1	YP_010657916.1 hypothetical protein PP745_gp007 [Rhizobium phage RHph_I1_6]	False	1.0	172.0	4.1150000000000003e-50		VOG03470	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070852_8	NC_070852	NC_070852	8	1886	2239	1	E			YP_010657917.1	YP_010657917.1 hypothetical protein PP745_gp008 [Rhizobium phage RHph_I1_6]	False	1.0	252.0	3.807e-77		VOG33313	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070852_9	NC_070852	NC_070852	9	2239	2469	1	E			YP_010657918.1	YP_010657918.1 hypothetical protein PP745_gp009 [Rhizobium phage RHph_I1_6]	False	1.0	163.0	5.389e-47		VOG23019	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070852_10	NC_070852	NC_070852	10	2453	2626	1	E			YP_010657919.1	YP_010657919.1 hypothetical protein PP745_gp010 [Rhizobium phage RHph_I1_6]	False	0.956	117.0	2.551e-31		VOG33315	REFSEQ hypothetical protein; Xu	Xu	0	False	F
