	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000166.1_1	QGNH01000166.1	QGNH01000166.1	1	63	1031	-1	E											0	False	F
QGNH01000166.1_2	QGNH01000166.1	QGNH01000166.1	2	1037	2200	-1	D	YP_009329195.1	YP_009329195.1 tail fiber protein [Cedratvirus A11]	False	0.358	145.0	1.165e-35	Collagen triple helix repeat (20 copies) [PF01391.21]	VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000166.1_3	QGNH01000166.1	QGNH01000166.1	3	2211	2927	-1	E	YP_005087316.1	YP_005087316.1 hypothetical protein RoPhREQ1_gp64 [Rhodococcus phage REQ1]	False	0.252	78.0	7.387e-15					0	False	F
QGNH01000166.1_4	QGNH01000166.1	QGNH01000166.1	4	2932	6354	-1	D	YP_009056237.1	YP_009056237.1 tail fiber protein [Vibrio phage ICP2_2013_A_Haiti]	False	0.34	61.0	8.688e-08	Collagen triple helix repeat (20 copies) [PF01391.21]; Disaggregatase related repeat [PF06848.14]	VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000166.1_5	QGNH01000166.1	QGNH01000166.1	5	6342	6764	-1	E											0	False	
QGNH01000166.1_6	QGNH01000166.1	QGNH01000166.1	6	6761	7420	-1	D	YP_009810960.1	YP_009810960.1 hypothetical protein HOU04_gp202 [Synechococcus phage S-T4]	False	0.343	85.0	1.393e-17	Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 21 [PF13506.9]	VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000166.1_7	QGNH01000166.1	QGNH01000166.1	7	7417	8322	-1	E											0	False	
QGNH01000166.1_8	QGNH01000166.1	QGNH01000166.1	8	8338	9459	-1	E											0	False	
QGNH01000166.1_9	QGNH01000166.1	QGNH01000166.1	9	9459	9818	-1	E											0	False	
QGNH01000166.1_10	QGNH01000166.1	QGNH01000166.1	10	9825	10535	-1	E											0	False	
QGNH01000166.1_11	QGNH01000166.1	QGNH01000166.1	11	10532	11812	-1	E											0	False	
QGNH01000166.1_12	QGNH01000166.1	QGNH01000166.1	12	11812	13131	-1	D							DNA circularisation protein N-terminus [PF07157.15]				0	False	
QGNH01000166.1_13	QGNH01000166.1	QGNH01000166.1	13	13128	14609	-1	E											0	False	
QGNH01000166.1_14	QGNH01000166.1	QGNH01000166.1	14	14709	15224	-1	E											0	False	
QGNH01000166.1_15	QGNH01000166.1	QGNH01000166.1	15	15307	15681	-1	E											0	False	
QGNH01000166.1_16	QGNH01000166.1	QGNH01000166.1	16	15688	17151	-1	E	YP_007002946.1	YP_007002946.1 tail sheath [Haemophilus phage SuMu]	False	0.288	201.0	1.232e-53		VOG03536	sp|P44233|VPL_HAEIN Mu-like prophage FluMu tail sheath protein; Xu	Xu	0	False	
QGNH01000166.1_17	QGNH01000166.1	QGNH01000166.1	17	17169	17777	-1	E											0	False	
QGNH01000166.1_18	QGNH01000166.1	QGNH01000166.1	18	17774	18247	-1	D	YP_024709.1	YP_024709.1 head-tail adaptor [Burkholderia phage BcepMu]	False	0.322	63.0	1.456e-10	Bacteriophage Mu, Gp36 [PF07030.15]	VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	
QGNH01000166.1_19	QGNH01000166.1	QGNH01000166.1	19	18268	19251	-1	E								VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000166.1_20	QGNH01000166.1	QGNH01000166.1	20	19500	19604	-1	E											0	False	
QGNH01000166.1_21	QGNH01000166.1	QGNH01000166.1	21	19703	20131	-1	E											0	False	
