locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000479.1_1												Hypothetical
QGNH01000479.1_2		K04748	COG0714		phrog_1297	VOG02489	PHROG:phrog_1297	331	3.6e-86	281.6		ATPase
QGNH01000479.1_3		K07114	COG3864		phrog_1314	VOG01084	COG:COG3864	423	1.2e-106	349.8		; 
QGNH01000479.1_4												Hypothetical
QGNH01000479.1_5	K02338	K02338	COG0592		phrog_947	VOG00520	COG:COG0592	434	1.3e-103	339.3		DnaN; 
QGNH01000479.1_6												Hypothetical
QGNH01000479.1_7												Hypothetical
QGNH01000479.1_8		K02314	COG0305		phrog_19	VOG04360	COG:COG0305	467	1.4e-84	277.1		DnaB; 
QGNH01000479.1_9					phrog_159	VOG00053	VOG:VOG00053	205	1.1e-14	45.3		sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment)
QGNH01000479.1_10												Hypothetical
QGNH01000479.1_11												Hypothetical
QGNH01000479.1_12		K05925	COG4725		phrog_359	VOG03909	COG:COG4725	210	2.6e-67	220.0		IME4; 
QGNH01000479.1_13												Hypothetical
QGNH01000479.1_14			COG1372		phrog_1499	VOG04252	VOG:VOG04252	789	3.6e-73	239.1		REFSEQ DarB-like antirestriction
QGNH01000479.1_15												Hypothetical
QGNH01000479.1_16												Hypothetical
QGNH01000479.1_17					phrog_412	VOG00518	PHROG:phrog_412	355	5.6e-28	89.8		exonuclease VIII
QGNH01000479.1_18		K07455	COG3723		phrog_148	VOG08192	KEGG:K07455	397	8.7e-54	175.9		recT; recombination protein RecT
QGNH01000479.1_19												Hypothetical
QGNH01000479.1_20	K02342	K02342	COG0847		phrog_192		PHROG:phrog_192	223	2e-11	36.1		DNA polymerase exonuclease subunit
QGNH01000479.1_21												Hypothetical
QGNH01000479.1_22	K07451	K07451	COG1403		phrog_589	VOG28032	VOG:VOG28032	129	6.5e-30	96.3		REFSEQ HNH endonuclease
QGNH01000479.1_23												Hypothetical
QGNH01000479.1_24												Hypothetical
QGNH01000479.1_25												Hypothetical
QGNH01000479.1_26												Hypothetical
QGNH01000479.1_27		K09529	COG0484		phrog_14336	VOG00733	COG:COG0484	209	9.6e-21	67.2		DnaJ; 
QGNH01000479.1_28		K09952	COG1403		phrog_2118	VOG00284	PHROG:phrog_2118	131	1.2e-18	59.7		HNH endonuclease
QGNH01000479.1_29												Hypothetical
QGNH01000479.1_30		K01356	COG1974		phrog_3502	VOG00378	COG:COG1974	114	3.3e-21	68.3		LexA; 
QGNH01000479.1_31												Hypothetical
QGNH01000479.1_32												Hypothetical
QGNH01000479.1_33												Hypothetical
QGNH01000479.1_34		K02496					KEGG:K02496	143	4.2e-08	25.1	2.1.1.107	hemX; uroporphyrin-III C-methyltransferase
QGNH01000479.1_35												Hypothetical
QGNH01000479.1_36												Hypothetical
QGNH01000479.1_37					phrog_1275	VOG11279	VOG:VOG11279	73	3.4e-12	38.4		REFSEQ Rz-like spanin
QGNH01000479.1_38												Hypothetical
QGNH01000479.1_39												Hypothetical
