	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001719.1_1	QGNH01001719.1	QGNH01001719.1	1	1	504	1	E											0	False	F
QGNH01001719.1_2	QGNH01001719.1	QGNH01001719.1	2	497	739	1	E											0	False	F
QGNH01001719.1_3	QGNH01001719.1	QGNH01001719.1	3	736	1083	1	E											0	False	F
QGNH01001719.1_4	QGNH01001719.1	QGNH01001719.1	4	1118	1843	1	E											0	False	F
QGNH01001719.1_5	QGNH01001719.1	QGNH01001719.1	5	1858	2505	1	D							Anp1 [PF03452.17]				0	False	F
QGNH01001719.1_6	QGNH01001719.1	QGNH01001719.1	6	2506	3078	1	E											0	False	F
QGNH01001719.1_7	QGNH01001719.1	QGNH01001719.1	7	3209	3967	1	E	YP_009007077.1	YP_009007077.1 tail protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.258	79.0	5.445e-15					0	False	F
QGNH01001719.1_8	QGNH01001719.1	QGNH01001719.1	8	3971	5941	1	E	YP_007517711.1	YP_007517711.1 tail protein [Pelagibacter phage HTVC010P]	False	0.244	193.0	1.806e-49					0	False	F
QGNH01001719.1_9	QGNH01001719.1	QGNH01001719.1	9	6516	6905	1	E											0	False	
QGNH01001719.1_10	QGNH01001719.1	QGNH01001719.1	10	6898	7365	1	E								VOG01323	sp|P03723|GP13_BPT7 Probable scaffold protein gp13; Xu	Xu	0	False	
QGNH01001719.1_11	QGNH01001719.1	QGNH01001719.1	11	7362	7823	1	E											0	False	F
QGNH01001719.1_12	QGNH01001719.1	QGNH01001719.1	12	7820	8272	1	E	NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.46	129.0	1.061e-33		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	F
QGNH01001719.1_13	QGNH01001719.1	QGNH01001719.1	13	8274	8882	1	E	YP_010660696.1	YP_010660696.1 internal virion protein [Pseudomonas phage UFJF_PfDIW6]	False	0.274	62.0	6.255e-10		VOG01668	REFSEQ internal virion protein; Xu	Xu	0	False	F
QGNH01001719.1_14	QGNH01001719.1	QGNH01001719.1	14	8885	10903	1	D							Transglycosylase SLT domain [PF01464.23]				0	False	F
QGNH01001719.1_15	QGNH01001719.1	QGNH01001719.1	15	10900	11502	1	E											0	False	F
QGNH01001719.1_16	QGNH01001719.1	QGNH01001719.1	16	11456	11812	1	E											0	False	F
QGNH01001719.1_17	QGNH01001719.1	QGNH01001719.1	17	11812	12465	1	E											0	False	F
QGNH01001719.1_18	QGNH01001719.1	QGNH01001719.1	18	12404	12733	1	E											0	False	F
